WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD
0xc510703006d81f209400150fcffc770533f6c516,19.833333,1,1,3018.05,1,164,25.361764706,13.489400299,0,0,0,0,0,0,0,0,119,0,0,0,0
0xaec74ccda12da20816accf7bd51f979113cdea30,23.833333,1,1,35214.89,1,165,246.257972028,105.521393539,0,0,0,0,0,0,143,0,0,0,143,0,35214.89
0x98d9225ae4014bba2c3ad66745e75967a90314bd,12.000000,16,10,55050.54,6,148,175.320191083,243.672950791,0,0,2,1,0,0,29,0,19,0,28,0,6066.87
0xe94643d93a525722685954f562d91926b4803d86,115.666667,2,5,499.71,8,143,1.070042827,0.6543856317,0,0,0,0,0,0,214,0,0,0,0,0,0
0xc6cd8f03c87fbc88fb6b6fc9196414c979349df9,128.833333,5,18,99.27,15,143,0.08183841715,0.485902158,0,0,0,0,0,0,73,0,4,0,0,0,0
0xbd03929d78b8f9a42c68bd45e92fbd267abf181b,121.333333,7,99,14468.65,17,140,22.749449686,48.421504064,0,0,0,0,0,0,109,0,0,0,99,0,2625.73
0x21ab1d0b9ea6fee0fdd5ee5aee7c0b1ce8c997c9,22.166667,5,11,1357.94,9,167,2.76004065,5.401051764,0,0,0,0,0,0,5,0,0,0,5,0,110.62
0x02c93fb5ba7bfbbea8e8e75e6fff0ebe295b50dc,9.333333,6,1,427.91,1,163,1.797941176,0.8080911505,56,0,0,0,0,0,0,0,0,0,0,0,0
0x53e8ea109c960a140d503b39ea514150abb1f8c1,117.500000,15,19,15.75,19,101,0.03671328671,0.07718028624,2,0,0,0,0,1,27,0,3,0,0,0,0
0x5b41ffa74ea483840547026bfe01c24956d4d432,9.333333,1,1,18549.31,1,166,331.237678571,661.14867329,0,0,0,0,0,0,56,0,0,0,56,0,18549.31
0x17957c4dfd8234ba69bb08b15341fe91ff688d2a,12.500000,8,12,21234.99,12,133,104.093088235,284.750567929,6,0,0,0,0,3,3,0,1,0,1,0,135
0x9cfe2ad03f95bfae3f73122102ecec91e440bca4,6.000000,2,16,0.2,10,149,0.03333333333,0.004714045208,0,4,0,0,0,0,5,1,1,0,0,0,0
0x1c32a8d67853c50f79106e0abfd67fdfe229205d,86.166667,20,5,12680444.24,6,137,956.870226381,1879.491813062,0,0,0,0,0,0,0,0,249,0,0,0,0
0xf43421c6627e424cb5d204e939915d9ec8cce17c,154.833333,9,22,280738.8,14,174,192.81510989,752.243780642,52,0,0,0,0,63,101,0,73,0,94,0,124976.68
0x8cc9d91da23f2a89e3c28c72477cc4acc10b4846,9.666667,4,5,9241.24,5,156,135.900588235,81.800432274,0,0,0,0,0,0,0,0,51,0,0,0,0
0x3ee6e64a0aee195c4860fd8c162b5510153d9698,9.000000,2,2,8389.21,1,132,155.355740741,671.213978821,0,0,0,0,0,0,52,0,2,0,52,0,3320.89
0xc4d0264a82a4a6dd9725d8a314ba904cce44c369,6.000000,6,6,6967.86,1,173,193.551666667,128.957083117,0,0,0,1,0,20,14,0,1,0,14,0,4216.58
0x09f853adfbb0009751fdb810c420527ff32cdfdd,1.500000,1,2,578.13,2,44,96.355,62.862842695,0,0,0,0,0,0,6,0,0,0,6,0,578.13
0xd9bed367cc5c7354d7a48112fb2ff5bc7b97968a,1.500000,1,2,4842.62,2,94,538.068888889,722.107479034,0,0,0,0,0,0,0,0,8,0,0,0,0
0x01f44a94b2ea27720484828d3e97028707679a96,1.166667,1,1,2847.66,1,135,406.808571429,175.839611126,0,0,0,0,0,0,0,0,7,0,0,0,0
0xb1e8c2858d2a5c069f66a955e6d276b95629f97d,2.500000,2,2,143.91,2,145,13.082727273,5.577925797,0,0,0,0,0,0,4,0,0,0,0,0,0
0xfadade298df3fec4d47ff9d90f85d447143beb27,116.500000,6,5,83122.65,2,106,2968.666071429,3496.073417192,0,0,0,0,108,0,0,0,0,0,0,0,0
0x841d22f9219ef56fddc4e4c3a24b8de69985b64a,51.666667,19,17,341437.32,12,179,238.433882682,434.883899158,46,14,0,0,0,0,2,0,13,0,2,0,560.02
0x75c2b1ae321835bbe301a31928b8b3ce27652781,29.833333,1,2,2771.85,2,136,27.175,101.012380873,0,0,77,0,0,0,102,0,0,0,102,0,2771.85
0x36fb056cba037c4b77b4cf99626dba481a33d146,2.833333,5,5,2502.69,4,120,166.846,146.215669922,0,0,0,0,0,0,3,0,0,0,3,0,1313.4
0x95c2d9d9170286e506d5ebfd1d12bec141c2cff6,1.833333,1,1,538.86,1,116,48.987272727,56.449163468,0,0,0,0,0,0,11,0,0,0,11,0,538.86
0x225af0702bb462004bee78163a6ba81751138383,2.500000,2,2,2598.43,1,138,173.228666667,207.892561992,0,0,0,0,0,0,0,0,3,0,0,0,0
0x30e251b1499f9db4822e5e15eeb1e07f78a17b16,2.500000,1,1,40990.75,1,151,2732.716666667,2070.139575944,0,0,0,0,0,0,15,0,0,0,15,0,40990.75
0x8f7e394fe5d996b3c1f242f868a1547fc62e83e3,8.666667,3,8,48259.2,4,111,581.436144578,757.616949129,8,0,0,0,0,0,36,0,3,0,35,0,39798.52
0x78f87b46528ea39a4bff46fe2521e9b6f0720863,32.833333,8,9,15148.15,6,106,17.842343934,42.167210278,0,0,1,0,0,0,0,0,50,0,0,0,0
0xe9adc586eb9a61ab51d571881c6dacdf2b81e474,24.000000,6,7,130.68,9,168,1.098151261,2.289606757,15,0,0,0,0,0,0,0,0,0,0,0,0
0xf500ddf485455028ddd2ebe1ef29729eca5fd76d,51.333333,11,28,216.17,26,156,3.178970588,4.557603582,4,0,0,0,0,9,0,0,10,0,0,0,0
0xebd79c9bcbaedbd78d3a281fe843ea76e05994e2,208.000000,111,248,256.3,177,50,1.95648855,3.897513383,3,0,0,15,0,0,8,0,0,0,0,0,0
0x5d750614926df1e9a3d2902eda786e5e9e08b47a,2.000000,2,2,858.34,1,107,71.528333333,63.446580133,0,0,0,0,0,0,10,0,2,0,10,0,816.68
0xc98c677318257555fba6aaa6b8b2fd6fd8ca9e7e,26.333333,5,14,78766.99,15,149,161.739199179,534.370500989,31,0,0,0,0,3,10,0,13,0,9,0,2341.47
0xd0bee6e53a67ee3623587662ca6e9bf90fa4f825,31.833333,4,16,28.06,11,147,0.7015,0.9588392722,0,0,0,2,0,0,3,1,0,0,0,0,0
0x0a87b24b8e8efa6245e8a91bd1214fa580256bff,3.666667,2,3,3502.44,2,96,166.782857143,150.272877638,0,0,0,0,0,0,12,0,9,0,12,0,1172.17
0x6926b9be382b9da50a8871de2292503856035fb0,4.666667,1,1,2809.25,1,100,100.330357143,18.655487795,0,0,0,0,0,0,0,0,28,0,0,0,0
0xd8d79fa9417a9599a92a9ae748270302fdb1d9aa,17.166667,1,1,28451.89,1,179,278.940098039,355.061983093,0,0,0,0,0,0,0,0,103,0,0,0,0
0x9b6637655e78c5c336710c12071b6887fdaeebda,71.666667,2,13,6548.73,23,172,30.459209302,136.435776856,0,19,0,0,0,9,0,401,0,0,0,0,0
0xbe341ebe96f68d8a8b2597454ae2dae7314fa80c,19.166667,8,20,29134.96,16,144,114.254745098,170.545307464,18,0,0,0,0,5,3,0,3,0,1,0,40.52
0x36385b1b0a0f202478b363cf04d73d1c9e14f394,1.166667,1,1,1659.72,1,151,237.102857143,60.860130443,0,0,0,0,0,0,7,0,0,0,7,0,1659.72
0x12f3db4a5c58e3da0a1d8f77c8d4648bb29d069f,11.833333,6,23,15378.01,16,127,77.276432161,154.89118622,8,0,0,0,0,6,3,0,10,0,2,0,344.98
0x55909721d4366a451d9ed0851d38bcbce84c5852,2.333333,1,1,5688.76,1,115,406.34,363.171532003,0,0,0,0,0,0,0,0,14,0,0,0,0
0xed271909a91e436922354d860f01b875b45c281d,20.000000,12,12,25956.94,13,176,124.195885167,139.386508983,27,0,0,0,0,19,37,0,14,0,7,0,1296.64
0xc32fa8550564bc1adf97363cc918bc531932c2de,19.333333,5,6,16786.14,4,102,399.67,770.678372206,0,0,0,0,0,0,15,0,0,0,14,0,5116.75
0xfed4e8b77c7d9527378396197e748787a1da2af8,14.000000,7,11,28546.31,7,97,163.121771429,2045.456884976,0,0,1,0,0,0,11,0,0,0,10,0,139.01
0xe4228a0f00d39e203a7d2c25208da9a80b092736,25.500000,4,12,34717.21,11,156,86.361218905,300.181478866,17,0,0,0,0,11,1,0,2,0,1,0,4669.2
0xae5572ceb69c0b7f12d56dfc2fdffe03013fd802,15.833333,1,2,321.79,3,132,6.309607843,3.369864698,0,0,0,0,0,0,0,0,53,0,0,0,0
0x49fcb6535822bb89516d4f98d14b3d8121e5e08c,8.333333,1,1,840.03,1,57,16.8006,5.785962119,0,0,0,0,0,0,50,0,0,0,50,0,840.03
0x27e1d9ca62fc8b55666e05679b10b222ebff37ab,61.666667,8,19,166078.64,18,157,135.907234043,366.789492296,74,0,0,0,0,5,3,0,14,0,0,0,0
0x4c4f23b061d62c9c7660abf28ae85627ed8606e8,3.833333,1,1,287.73,1,177,12.51,5.768518007,0,0,0,0,0,0,23,0,0,0,23,0,287.73
0xb316be94a9a45d260f2a798f23a0994b815f6282,5.666667,4,10,140.48,7,55,2.096716418,4.068098455,0,0,0,0,0,0,19,0,0,0,12,0,40.36
0xbd751715cadd53b93c5290bd54bca9c45dbded07,54.333333,2,2,463.46,5,100,2.006320346,0.8858868726,0,0,0,0,0,0,95,0,0,0,0,0,0
0xa13460a4bb0f7d1a4b5a2aa38fef0daf6a0fe4bb,2.666667,1,2,3243.68,2,165,324.368,379.882515017,0,0,0,0,0,0,10,0,0,0,10,0,3243.68
0x31f223cdd0c2837e026e7e4826b87b3710524439,13.166667,4,21,369.55,8,176,2.887109375,7.627263921,2,25,0,0,0,0,0,0,1,0,0,0,0
0x2469319ccb9c111059370bc485cfa8252e706274,24.000000,14,9,1039655.86,11,155,1037.580698603,3180.470870991,107,0,0,1,0,0,2,0,8,0,0,0,0
0xf5215942cf8bc98f35c72f436a535a03b1515de6,11.333333,2,2,14483.37,1,81,212.990735294,153.263537031,0,0,0,0,0,0,67,0,1,0,67,0,13619.07
0x1e2c45257b9bb1024d14f2dc344eb42255809510,1.000000,1,1,3159.36,1,142,526.56,210.02045083,0,0,0,0,0,0,6,0,0,0,6,0,3159.36
0xff8ff5fca0c9c1641217002307f95c1226372ba5,36.833333,4,7,63986.01,4,47,185.466695652,261.756533604,0,0,0,0,0,0,185,0,17,0,181,0,37478.67
0xbaa986389777682b8d0ef48a3f83efe64d275ce4,8.500000,2,4,6296.71,3,59,146.435116279,156.505254112,0,0,0,0,0,0,12,0,0,0,2,0,100.1
0x614a72f5b5e23889abdff129096a228f249fef83,5.833333,1,1,851.07,1,63,24.316285714,6.35651166,0,0,0,0,0,0,35,0,0,0,35,0,851.07
0x262f996cb12a4fc6bbf45c5912ba85f9f9504e0b,42.000000,8,10,69199.43,10,94,132.565957854,128.991782321,1,0,0,0,0,0,57,0,0,0,66,0,18600.7
0xced58f0f8df3cac2f7340c9242d7829845e7d59f,7.166667,13,13,469887.03,9,37,2206.042394366,4433.590004967,0,0,1,0,0,1,4,0,17,0,0,0,0
0x7fa8ba4933371b32617601f943582682cf79ba7b,1.833333,1,1,1275.09,1,62,115.917272727,81.455528423,0,0,0,0,0,0,11,0,0,0,11,0,1275.09
0xeb34b63cad42374c9eb1b19808f3323489f4b019,1.166667,2,2,0.04,1,70,0.005714285714,0.004948716593,0,0,0,0,0,0,7,0,0,0,7,0,0.04
0x18eb602d36b8c56ae19e94ee4b6ef06819272ebf,17.166667,5,13,786.04,9,171,7.145818182,10.280997421,0,0,0,0,0,0,30,0,0,0,0,0,0
0xbd566b04f070edff36057741823e34f2e4fa5e22,4.000000,3,10,2635.54,7,112,175.702666667,129.234872924,0,0,0,0,0,0,3,0,5,0,3,0,756.67
0xf322873f681e75a82eb0e420d2e66c0b58011910,45.500000,4,9,70.19,4,79,5.849166667,2.765313299,0,3,0,0,0,0,1,0,0,0,0,0,0
0xd2768d968b05deba79a68650220eaf3f80ab0363,1.833333,1,1,8973.14,1,59,815.74,1943.471656107,0,0,0,0,0,0,11,0,0,0,11,0,8973.14
0x44dffd9b26cf829580da1d3a31187c521985d9c9,5.500000,12,9,70765.6,6,17,852.597590361,3086.037201725,0,0,0,0,0,0,6,0,3,0,4,0,28365.65
0x5555b30e640e13000f9a364d1cafe04314255555,36.666667,1,1,52455.09,1,78,277.54015873,616.264989031,0,0,0,0,0,0,220,0,0,0,189,0,52455.09
0xa9ce92e432637f43afec3a036882cbe6c8600872,2.166667,1,1,11214.95,1,72,862.688461538,495.832972712,0,0,0,0,0,0,0,0,13,0,0,0,0
0x1a008f0267bc58a6b5b50a7ff893f2f3a0322def,2.833333,11,9,14166.98,6,132,134.923619048,170.988622346,3,0,0,0,0,0,1,0,5,0,0,0,0
0x30e02f4acf660cf4f3a304ebd5bf97743944d054,17.666667,7,13,19184.77,12,71,79.936541667,259.578657816,5,0,0,0,0,4,1,0,3,0,0,0,0
0x0cf679afc45bbab082a0774a89031a06846b6c64,41.833333,1,7,90,8,96,30,9.416297928,0,0,0,0,0,0,3,0,0,0,3,0,90
0x4d4f9bc8655de0c3954db416d4f1a37031b0149d,3.500000,1,1,9757.85,1,149,464.65952381,379.12499932,0,0,0,0,0,0,21,0,0,0,21,0,9757.85
0x94966dcae4167730725efcb09cce24cb2619ed53,1.000000,1,2,44.66,2,27,11.165,5.349245274,0,0,0,0,0,0,4,0,0,0,4,0,44.66
0x098bb99a15baffa78d88e5ca0669477dfe38b4f7,1.000000,1,1,6091.9,1,64,1015.316666667,575.933452512,0,0,0,0,0,0,0,0,6,0,0,0,0
0xeec490f042f355fa61d22b9e7867be087df1374f,10.000000,7,25,3317.55,10,136,51.83671875,122.156751797,0,0,0,0,0,0,16,0,3,0,16,0,1532.91
0xb31ff91c784451e0ede2c61a46511e7cbcddf5d2,1.166667,1,1,1826.27,1,136,260.895714286,199.299977052,0,0,0,0,0,0,7,0,0,0,7,0,1826.27
0x519e896c116ef58db7f48795042f0d56224f0b8c,1.166667,1,2,104,2,31,20.8,10.609429768,0,0,0,0,0,0,5,0,0,0,5,0,104
0x0c9c8ea2ab798533c3f75f08316c770b13bd1fcc,1.166667,5,3,26339.83,4,42,1013.070384615,586.460445512,0,0,0,0,0,0,2,0,3,0,2,0,1070.3
0x8602bea6fc9d684ca3910445fd48f9a599f4e436,5.666667,3,4,1998.57,6,28,39.9714,156.240914386,0,0,0,0,0,0,13,0,2,0,11,0,247.55
0x1ea295a1da79b75966c7e80a7063bf0afe64366d,1.166667,2,5,439.38,6,17,73.23,30.563016321,0,0,0,1,0,0,2,0,0,0,1,0,4.89
0x9cbddfb953f5d98a7bc2ba38a79168485b54b7a6,4.166667,12,7,30759.01,6,16,379.740864198,402.793180163,0,0,2,0,0,0,3,0,12,0,2,0,1035.67
0xe0e60fdf230ca8896881ecb1e51131a88f0d2f54,5.000000,3,12,7922.07,9,16,466.004117647,488.237800909,0,0,0,0,0,0,3,0,6,0,1,0,644
0xd791efa172c17c64c3d2282db15fad1d4ca8ce91,3.666667,1,1,2979.07,1,36,135.412272727,185.670595629,0,0,0,0,0,0,0,0,22,0,0,0,0
0xbf7e1995fd78f6165b8f6c644d3cfb47f4e70375,1.333333,2,5,33.53,4,115,4.19125,3.619234855,0,0,0,0,0,0,1,0,0,0,1,0,2.7
0xf903cefa1b742ce9ad0e53a2f1fd8b2efe29cdd4,1.000000,1,2,65,2,28,16.25,2.861380786,0,0,0,0,0,0,4,0,0,0,4,0,65
0x120ff0942d9de9505a2d2f9096cb539f53385715,1.833333,7,5,664.36,4,31,14.135319149,7.584740518,6,0,1,0,0,0,4,0,0,0,1,0,0.5
0xbe7a0cfeb26c873a281d9bf59e647fdc2d09d14e,6.500000,2,6,6322.12,7,139,100.351111111,102.80214506,0,0,0,0,0,0,12,0,0,0,2,0,624.71
0x82f35049642a9c4d6652992f4f9a41e069fe0962,41.833333,5,15,35.2,15,133,0.3555555556,0.6122391792,1,0,0,0,0,3,1,0,1,0,0,0,0
0xcbeb476ecb27a69486c28484a57298a2f4ea21a8,3.000000,1,1,825.15,1,53,45.841666667,16.006590049,0,0,0,0,0,0,18,0,0,0,18,0,825.15
0xc259bca3bc6b797d3be2bca32e0eca7081815799,17.000000,13,53,4878.12,5,80,42.052758621,46.948525859,0,0,3,0,0,0,12,0,6,0,10,0,333.34
0x6ebcfb8480858bdb1d9256a30dcc43b69178abdc,117.333333,5,130,83775.25,13,146,55.260718997,354.146140432,59,0,0,0,0,7,16,0,34,0,16,0,29323.96
0xe21d852f952803a970e57d6409b3973271751c4d,1.000000,1,2,88.14,2,18,17.628,16.900379167,0,0,0,0,0,0,5,0,0,0,5,0,88.14
0x21bafcbdefe0980848718f5794e00edf05a7913e,5.833333,1,1,11833.83,1,164,338.109428571,483.519086998,0,0,0,0,0,0,35,0,0,0,35,0,11833.83
0x1bb55a3e3b6051d452f9845234a7306680816076,1.666667,6,5,211.62,4,161,3.847636364,3.351607464,1,0,0,5,0,0,0,0,1,0,0,0,0
0x89d69bb46fc80f8b95cc6021619b34c8da18d237,7.666667,6,14,117.94,11,164,2.808095238,9.8609903,1,0,0,0,0,2,9,0,4,0,5,0,0.07
0x51d11d8faa2c6ba5c368cde3ad76405a54047278,18.666667,4,28,66040.58,10,165,515.94203125,1325.444067545,0,0,0,0,0,0,8,0,21,0,0,0,0
0x79e0695c90f1a0748feec82e6bc0030d890a920b,24.666667,8,20,67.12,21,133,0.524375,0.7562580062,0,6,0,0,0,1,4,15,3,0,0,0,0
0x7815430bbc0da20ab4eb71f60997dfa52992ae6f,32.333333,5,23,25286.44,15,159,72.246971429,118.302319931,11,0,0,0,0,8,17,0,9,0,15,0,5098.45
0xea0916363a2bae93ad64865d7576c8a8d504d4df,27.833333,2,12,21004.07,4,61,223.447553191,263.341021983,0,0,0,0,0,0,3,0,0,0,0,0,0
0x8f4384eb1303d40184b2988b8cb28c58bb86c1e9,12.166667,4,4,5402.46,6,66,27.0123,38.474799034,16,0,0,0,0,0,26,14,0,0,23,0,1049.7
0x72f2592907215cba7f23e639d8d26996d223db15,4.000000,2,4,38.24,4,43,1.416296296,0.9248108842,0,0,0,0,0,0,14,0,0,0,8,0,17.35
0x82eb0a0093bf488739f174b0a0dfed3dd957b484,2.333333,1,1,8809.27,1,80,629.233571429,228.661345181,0,0,0,0,0,0,0,0,14,0,0,0,0
0x8601792d289292f83b4548711e1287479d1ef360,4.666667,4,4,3234.97,5,98,92.427714286,168.25052912,0,0,0,0,0,0,0,0,11,0,0,0,0
0xc2fc376e2955666287d2631c0e343b0e35fe67ca,6.000000,1,1,44992.35,1,119,1249.7875,728.985182018,0,0,0,0,0,0,0,0,36,0,0,0,0
0x8ebfb96782ac5067d055f6c8a08502827bc1a200,13.333333,2,5,361.72,3,169,7.696170213,9.346383429,0,0,0,0,0,0,10,0,0,0,10,0,183.07
0x0b81dfa34cb3b5547a0d3c8cfbeaf6112ad7b811,21.000000,1,7,5624.97,2,56,58.5934375,60.575273624,0,0,2,0,0,0,0,0,0,0,0,0,0
0x8afc02f834c81e8f7c1bf4ad81706c081e7b4c99,24.666667,2,6,612.04,3,134,1.075641476,1.651915643,0,0,4,0,0,0,0,0,1,0,0,0,0
0x0c934e9a775a94e563cedfb170647c24a27df433,1.000000,2,2,965.46,1,47,160.91,79.462211984,0,0,0,0,0,0,3,0,3,0,3,0,623.29
0x236b9b1086955195524e79ed787d6afc9e4b5d5c,5.166667,3,6,14.29,3,91,0.4082857143,0.3727694478,0,0,0,0,0,0,1,0,4,0,0,0,0
0xeb49286ddb160a22c96780904a4fbe6761804e7c,3.500000,1,1,9620.64,1,45,458.125714286,457.597818079,0,0,0,0,0,0,0,0,21,0,0,0,0
0x9449b5c7b70c4f60aaa6781d7dd13707ee18bffa,35.833333,5,50,21471.21,18,175,76.682892857,108.383095021,0,0,0,0,0,1,6,0,31,0,0,0,0
0xec0eea5d47453217ebe728f21ed1c0f80cfcbb0a,8.833333,1,2,17404.33,2,58,334.698653846,358.285971048,0,0,0,0,0,0,52,0,0,0,52,0,17404.33
0xeded9e3c448b23e3ac6384b9408f4d25c92aeaae,9.500000,7,14,12445.22,7,159,148.157380952,315.233534871,0,0,0,0,0,0,19,0,0,0,2,0,1315.84
0xb313d370d2389f14fe40faa56b8c1434e388da8a,33.666667,1,9,22.59,10,120,1.613571429,3.037253475,0,6,0,0,0,0,0,174,0,0,0,0,0
0xa58324da3e75efe5dbd83fc3e2fc7a5d27fc7c4a,47.833333,8,17,10174.96,17,81,12.084275534,55.115721705,32,0,0,0,0,4,2,0,3,0,0,0,0
0xf4e32add46fbffced5ff41a4f54a3e5604be7b66,19.166667,3,12,27431.39,5,181,285.743645833,469.679481575,0,0,0,0,0,0,20,0,0,0,18,0,4632.88
0xc29a0e06b3d2525894ceecb8cc1b6f69b4ac18df,2.333333,1,1,9866.18,1,95,704.727142857,190.975629987,0,0,0,0,0,0,0,0,14,0,0,0,0
0x787aba9a17cd8e2979040c7de3ba9e3880c3b99c,1.166667,2,4,425.64,3,42,53.205,96.033465391,0,0,0,0,0,0,3,0,0,0,3,0,395.53
0xc44f97b3f4fb7167f079bb3de01a28935c7b6a52,3.833333,1,2,124.13,2,68,6.2065,3.462502383,0,0,0,0,0,0,20,0,0,0,20,0,124.13
0xedac543207d31701029ea246b634526bcf692ea9,21.166667,6,11,27874.47,6,70,265.471142857,282.896611434,0,0,0,0,0,0,2,0,0,0,1,0,96.99
0xd5878b6cdbc7a1ab41c8010e39003788a4a8798d,37.666667,8,15,9824.1,15,171,35.724,54.759455399,22,148,0,0,0,0,0,35,2,0,0,0,0
0xade7379e38a14a0ca3d311809b327837e65bcdae,5.500000,3,10,168.4,10,52,1.369105691,4.164715317,1,0,0,0,0,0,7,0,1,0,0,0,0
0x171a2267535250e37825319dd44ecf70f952908c,67.333333,6,7,243714.34,5,181,98.034730491,322.834488004,177,0,0,0,0,37,11,0,168,0,10,0,28244.63
0x2cde41d8a757fa591fbbf39a949e8e84510c63ee,2.000000,2,2,7511.66,1,51,625.971666667,624.798515268,0,0,0,0,0,0,7,0,5,0,7,0,4420.39
0xa7f1dcd3561979218662312348fd2b3f845496ea,14.833333,3,16,12942.37,10,141,219.36220339,363.025412768,0,0,0,0,0,0,20,0,9,0,0,0,0
0x66b3f42c63a062202b1e966f753843557705bfff,1.500000,2,3,2220.05,2,52,317.15,191.486060067,0,0,2,0,0,0,2,0,5,0,2,0,853.7
0x049695e4b28775f73b078be4d6413d39cbc1d47d,29.000000,2,6,46577.95,5,105,427.320642202,542.223134274,130,0,0,0,0,0,22,0,19,0,18,0,6213.19
0xafc23916c4a1b7848999f611223a053316c9d4f6,7.166667,2,7,1156.22,7,128,28.200487805,30.281481579,0,0,0,0,0,0,0,0,15,0,0,0,0
0x14b116ecb8a2d479105ddb156cb2995211ff676d,51.666667,2,6,5.93,6,104,0.03927152318,0.07267909451,0,0,0,0,0,0,3,0,0,0,0,0,0
0x3539c864b97e0c98f6241e6fd943e1922ec4ee94,1.500000,2,3,7570.73,4,58,688.248181818,620.905136391,0,0,0,0,0,0,0,0,7,0,0,0,0
0x56c7e461607eb5dc4a63346b9dfe0f3f5e3292ff,13.666667,5,24,48167.62,10,55,602.09525,1917.292779888,2,0,0,0,0,44,1,0,3,0,1,0,16
0x46d18acd46fb81fc9e6ffcf6cb089b2b84881d01,27.000000,1,7,19.99,8,170,9.995,0.004999999998,0,0,0,0,0,0,18,0,0,0,2,0,19.99
0x12b5487beb46d16cd7f2cff68c12b5948a15e8cd,15.333333,1,12,339.23,13,170,14.134583333,16.517282862,0,0,0,0,0,0,2,0,0,0,0,0,0
0xe0589356fe41e016eae2021280115d7f01dfd902,2.166667,4,7,94.03,3,129,5.223888889,4.991255842,4,0,0,0,0,0,2,0,0,0,2,0,17.83
0x96ccf0620fc9d76844a478ce5ffb5a02912a5337,7.333333,2,4,9440.41,4,30,295.0128125,227.164804495,5,0,0,0,0,29,7,0,3,0,0,0,0
0xa2a50cfa454850cde262567d4b93e9a97a4f908c,1.000000,1,3,12.41,4,105,4.136666667,4.686394018,1,0,0,4,0,0,0,0,0,0,0,0,0
0x8fb250dae3708d97379167210672778f738d5efb,27.666667,41,32,53946.78,10,145,47.952693333,83.638744253,2,1,0,4,0,6,2,2,10,0,0,0,0
0x87c62041b7d366796c6a07057fd28349b033867c,29.833333,7,8,469.57,7,180,13.043611111,14.680865694,2,170,0,0,0,0,1,5,0,0,0,0,0
0x8e8e1351a1dd0337b8edba17dee3f66ad0ef4b78,122.833333,7,13,575832.95,13,71,294.393123722,1437.066671997,83,0,0,0,0,2,6,0,4,0,5,0,440.01
0x1f23da1fd4c81920276ffd4ae59e5959eb86c6ce,1.500000,5,9,5.56,6,93,0.6177777778,0.49163622,2,0,0,0,0,2,3,0,0,0,3,0,2.41
0x4031eadfe9f4ebdf810468260c8ab1ae816cb5fe,13.833333,3,7,19.11,7,84,2.73,1.114758142,0,72,0,0,0,0,0,8,0,0,0,0,0
0xea56dbef9ce3a4c0d8daf7511054c5268461c319,8.000000,2,4,412.29,7,91,5.424868421,10.05333206,6,0,0,0,0,0,6,0,0,0,1,0,26
0x3f6438a5da5b22d36c2c3afcd4109920108a39be,51.333333,8,26,245.16,25,176,3.771692308,6.081297829,0,3,0,0,0,0,4,12,0,0,0,0,0
0x7f4c61fdf0e76e3976ed128f386437a64425c956,21.333333,2,4,5.25,3,177,0.875,0.7684996205,1,121,0,0,0,0,0,6,0,0,0,0,0
0xc0fcb79988bcb1965902b060dc6f09385c5e7a75,33.500000,4,7,271.3,6,180,7.751428571,12.712282956,1,181,0,0,0,0,0,18,0,0,0,0,0
0xf0bc15f519a5e168968a2c9e6d436470bdc7e7e6,43.500000,8,21,3292.71,22,171,10.656019417,16.274408286,14,139,8,0,0,0,2,30,7,0,0,0,0
0x8e10f361778b1d53931e6cf6e86c309241872259,2.333333,1,3,0.86,2,112,0.86,0,0,11,0,0,0,0,0,3,0,0,0,0,0
0x4b1ecf28c1a5574575f9b2a047d2970d5224b545,25.000000,4,7,147.55,6,159,11.35,8.181477203,1,116,0,0,0,0,0,18,1,0,0,0,0
0x74a4406b4e04681c5e98c6922761861115cee754,9.666667,8,8,266.43,6,102,9.867777778,10.852511344,8,40,0,0,0,0,3,2,0,0,0,0,0
0x1e3da258c986328f35d219f218919ae04d0222a8,11.833333,2,10,0.54,8,104,0.27,0.21,0,0,0,0,0,1,2,0,0,0,0,0,0
0x468905a92a8ea0aa3cbca5c74f5ad233441f98eb,48.500000,3,8,9,12,180,9,0,0,0,0,0,0,0,1,16,0,0,0,0,0
0x82a64018d26c9cf4c119adfbcde373520c32f2a1,1.666667,11,4,100773.47,4,51,699.815763889,984.902348209,0,0,0,0,0,0,6,0,2,0,142,0,100765.79
0x4ac258141a3be24efe478fab3739e61f60f7a50a,4.666667,8,5,45.55,3,35,0.4695876289,1.116263943,0,0,0,0,0,6,0,0,0,0,0,0,0
0xa618b67d76322d399114b45aca8c57eafca73702,1.000000,4,6,516.91,4,41,27.205789474,21.445887182,0,0,0,0,0,0,1,0,1,0,6,0,212.34
0x060e367ad75aff7acee759bf2baa93cfbb783b80,4.833333,11,12,2427.96,10,31,110.361818182,136.551452728,6,0,0,1,0,9,3,0,2,0,1,0,50.29
