,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15
11545,10.022104,3.7529328,2.5809135,1.7079412,6.399459,5.0017815,9.032818,6.506874,3.2072906,6.3689404,3.2523162,8.349386,6.961658,5.8164344,6.8522077
11546,10.097436,7.655244,2.1559005,2.574597,10.946719,1.8312532,8.415613,5.290428,7.6179185,6.5010176,3.8724358,7.023222,6.8379803,4.6207266,6.23353
11547,9.761054,7.7644134,2.35222,4.7414966,8.0970955,9.889345,9.432509,6.881753,6.161532,6.381906,3.9734976,6.751929,6.931333,4.711277,6.2425876
11548,10.0417,7.518616,2.0014062,-1.746399,4.734673,3.6930578,9.553945,8.499528,3.8335366,6.688784,4.3715553,7.548008,7.2018056,6.748405,8.10605
11549,10.022429,4.796218,2.458211,1.7268373,6.648293,5.016577,9.000773,6.621953,3.2404358,6.388201,3.3233747,8.506811,6.8891096,5.744559,6.849037
11550,10.091909,7.73323,2.0344293,2.5328631,11.214828,1.5864643,8.373861,5.330707,8.051069,6.5231767,3.9045105,7.074627,6.7423234,4.759915,6.25759
11551,9.727949,7.697691,2.325917,4.37575,7.8577194,9.675305,9.462512,6.9320416,6.1723876,6.403216,4.027474,6.618536,6.9586344,4.85665,6.382598
11552,10.01336,6.249877,2.4619768,2.8402085,6.5851088,5.300965,8.633158,5.046038,3.8031092,6.149575,2.6820092,8.458301,6.598723,4.293253,5.4788847
11553,10.040326,4.2187023,2.5625727,1.877208,6.545996,4.690312,8.803624,6.1642303,3.0508564,6.3306627,3.0217426,8.808939,6.7874594,5.451446,6.488153
11554,10.011236,6.9461823,2.3101645,2.3688416,6.6333838,5.44971,8.831476,5.641613,4.2515798,6.253168,3.2159526,8.258036,6.6823153,4.5982156,6.0249867
11555,10.004453,6.1621833,2.475416,2.7396522,6.4294767,5.2932215,8.619203,5.11588,3.8298516,6.177266,2.781356,8.351882,6.6312604,4.372711,5.5905046
11556,10.091229,7.747545,2.1773767,2.658931,11.661731,1.1426728,8.297938,4.8841662,8.995289,6.5099206,3.9185913,7.0842333,6.9115086,4.7139845,6.35164
11557,10.009526,4.978248,2.5995395,2.5909288,6.383814,5.092635,8.6759405,5.2127485,3.4209647,6.194423,2.7300746,8.530478,6.6779337,4.624039,5.7503705
11558,10.045455,7.4303126,2.0108497,-1.728863,4.7535186,3.6961377,9.55326,8.512084,3.7427483,6.6901603,4.329959,7.5970764,7.2072296,6.815673,8.135805
11559,10.000512,6.236985,2.488307,2.8761563,6.4063654,5.3503947,8.605911,4.934502,3.8658032,6.146492,2.674596,8.275633,6.6162877,4.246959,5.4367266
11560,10.060825,7.1646934,2.0484815,-1.4547799,5.024113,3.6866703,9.451989,8.440531,3.632391,6.6783013,4.262801,7.7068377,7.16647,6.8020587,8.028887
11561,9.997921,-0.03910505,3.001236,1.8544044,6.210146,4.847091,8.932128,6.011488,3.4067478,6.390839,3.098454,9.108165,7.0032306,5.6616325,6.76637
11562,10.120295,7.016177,2.065241,-1.5954392,5.0193086,3.5216715,9.331367,8.608247,3.6119149,6.7121286,4.194571,7.890341,7.1801925,7.1675396,8.070566
11563,9.99122,8.704324,1.9547962,-1.1690638,2.6332583,5.1937904,9.3780365,6.7234898,7.54305,6.718626,4.7650547,5.360299,7.0923796,4.884957,6.6485367
11564,10.010747,4.6795387,2.6204205,2.5818856,6.2270236,5.108412,8.68347,5.1875534,3.4547076,6.1820703,2.630355,8.281003,6.7181396,4.683471,5.6987557
11565,10.140854,7.767727,2.1791081,2.80134,11.371288,1.4510372,8.266833,4.898832,8.394978,6.4495125,3.7066185,7.0636797,6.7586656,4.643757,6.1346498
11566,10.089588,-0.61512953,3.0044482,1.4757292,5.8408947,4.7899776,9.15156,6.378824,3.8364654,6.420943,3.69163,7.7502766,7.0655937,5.6393323,7.0022316
11567,10.048623,7.6334605,2.2477374,2.513995,11.3704815,1.2834615,8.388659,4.7771497,9.23827,6.532397,4.120278,7.2083473,7.045556,4.6913967,6.5918307
11568,9.873406,7.325776,2.0494215,0.7150179,9.707019,2.7618508,8.84031,9.570177,-0.085048564,6.87334,6.08651,4.654797,8.475229,2.7252123,6.3383083
11569,9.919446,7.2891746,2.3815281,3.3029692,6.926968,6.989307,9.079067,5.6996984,4.8864555,6.291643,3.6625822,7.638134,6.79141,4.4211335,6.1421666
11570,10.092297,6.5842752,2.112541,-1.3401334,5.036268,3.7303302,9.4078455,8.429408,3.177453,6.6800413,3.9712768,7.987265,7.1829867,7.2097855,8.129951
11571,10.029403,2.2316084,2.862167,2.2992387,5.9712954,4.912186,8.80306,5.3079123,3.1949046,6.2097774,2.7246454,8.303414,6.811205,4.972039,5.9548316
11572,10.032611,2.3077495,2.8537264,2.2937868,5.9461975,4.9114966,8.809287,5.292704,3.1792626,6.20223,2.7226624,8.246693,6.8117313,4.972071,5.946325
11573,9.909382,8.889622,2.1684568,0.20420414,3.186415,6.349304,9.706826,5.3724265,7.06552,6.5910387,5.07054,5.7247405,7.126508,3.9211848,6.607287
11574,9.690959,7.617468,2.3242438,4.6111426,7.8881407,10.136456,9.465539,6.893727,6.337947,6.4203258,3.9126883,6.298461,7.024589,4.8426065,6.1688952
11575,10.088127,7.745157,2.0948827,2.6057029,11.447535,1.3656535,8.327944,5.1167016,8.527519,6.5116196,3.8947554,7.088172,6.825204,4.7493486,6.295674
11576,9.885314,6.738348,2.0719736,0.69443655,9.341521,3.0778363,8.993187,9.394931,0.021917434,6.7636504,5.7224545,5.153529,8.706342,2.9955535,6.453736
11577,10.04239,7.598442,1.9963673,-1.7735147,4.6348658,3.728226,9.545727,8.4308,3.964544,6.6849384,4.36367,7.502112,7.1979938,6.694394,8.04467
11578,10.024147,4.71851,2.467449,1.6916801,6.648911,4.971971,8.994102,6.6589727,3.1949992,6.3931484,3.3228612,8.529471,6.886524,5.7765603,6.873554
11579,10.074242,-0.23618403,2.9772592,1.5360913,5.910148,4.798921,9.106661,6.3315954,3.7199235,6.404346,3.577736,7.906891,7.0422187,5.6407027,6.946134
11580,10.012828,1.8087453,2.9289112,2.489372,6.0360293,4.9691887,8.745422,5.07414,3.2961867,6.2200007,2.648188,8.593719,6.7771754,4.7583456,5.789804
11581,10.018646,8.812418,1.937586,-1.4075686,2.2084649,5.1163535,9.397632,6.3758373,7.881403,6.6745405,4.4635863,5.2682834,7.0795403,4.6005974,6.2942543
11582,10.012901,4.380205,2.654477,2.588362,6.161174,5.0798063,8.677297,5.132594,3.4024467,6.169749,2.569513,8.259515,6.7258205,4.686948,5.666349
11583,10.083886,7.676086,2.137091,2.6237142,10.928042,1.8520945,8.397003,5.2408724,7.6844654,6.4870515,3.823248,7.0774345,6.7900543,4.652701,6.2161922
11584,10.02123,2.5693243,2.6673348,1.5414335,6.516515,4.900262,9.055066,6.781261,3.0543513,6.4242268,3.3409228,8.684373,7.0403748,6.128449,7.13687
11585,10.107371,7.500829,2.0108097,-1.774923,4.916412,3.4639761,9.351522,8.635194,4.049433,6.7231474,4.442468,7.632701,7.170299,6.890348,7.987819
11586,10.02776,1.9051483,2.7641652,1.6489732,6.3151693,4.8312807,9.006405,6.4468427,3.155906,6.380524,3.2356386,8.617231,7.003072,5.8866177,6.922688
11587,9.985942,-1.0874921,3.1249316,1.9639628,6.0707626,4.903374,8.918538,5.7357855,3.738597,6.413469,3.1330276,9.047925,6.9909644,5.374393,6.599524
11588,9.951497,4.764973,2.8474147,3.3796847,6.211586,5.485165,8.597648,3.9683006,3.3567677,6.062927,2.4666061,8.711248,6.5446167,3.6537857,5.012064
11589,9.87405,6.5383024,2.0460095,0.72601724,9.351265,3.1660044,9.036204,9.442204,-0.16964379,6.7394814,5.688041,5.2013364,8.978308,2.8998215,6.436175
11590,10.007255,-1.6384884,3.1856523,2.0213685,5.838362,4.9464626,8.943472,5.5155535,4.131375,6.418125,3.3005948,8.411724,6.9351754,4.9397016,6.3416395
11591,10.007359,-0.8831889,3.0753722,1.7318846,6.0813346,4.850416,8.999429,6.0879083,3.647857,6.426369,3.2891634,8.882447,7.0530186,5.694706,6.9082036
11592,10.031976,-0.86044496,3.0596933,1.615503,6.0073237,4.831144,9.054323,6.2316337,3.7160168,6.431598,3.4419713,8.518239,7.0671225,5.7271566,6.9982305
11593,10.06414,-1.9944177,3.1865678,1.733415,5.6469245,4.9138637,9.093881,5.842452,4.390619,6.4440503,3.706192,7.590007,6.972712,4.9732623,6.5541043
11594,10.012834,-1.0743254,3.0937104,1.7039856,6.037525,4.852769,9.016467,6.101162,3.7277715,6.4347034,3.3517435,8.767779,7.058868,5.6698294,6.9255705
11595,10.073824,-0.83553815,3.033722,1.4960389,5.8701005,4.807311,9.127075,6.3614187,3.8479447,6.42788,3.6590726,7.900794,7.066089,5.6572404,7.026326
11596,10.010859,-1.2197714,3.1121426,1.7194724,6.020493,4.860905,9.013582,6.064313,3.7752318,6.4388256,3.3573072,8.767279,7.0569406,5.6297846,6.903825
11597,10.038012,-1.6984863,3.185568,1.990149,5.683632,4.9529204,8.991507,5.47821,4.337352,6.4113674,3.465736,7.7734513,6.899754,4.6853456,6.2035513
11598,10.061798,-1.5491405,3.161354,1.9482952,5.6121044,4.943855,9.0280695,5.506698,4.3888307,6.399612,3.5631115,7.436233,6.8824954,4.5892215,6.154564
11599,10.097874,-1.7738799,3.1454341,1.6650591,5.57096,4.8942046,9.145794,5.917579,4.418285,6.428616,3.8239756,7.2522354,6.958449,4.9302936,6.5465455
11600,10.005401,-1.3788639,3.1362238,1.7770077,6.0001664,4.8784714,8.996188,5.964023,3.8378696,6.439683,3.3346767,8.784703,7.04157,5.5278473,6.821642
11601,10.021452,-1.7862825,3.19674,1.9876993,5.7561717,4.9505696,8.973481,5.5192633,4.2595353,6.422394,3.4033542,8.10723,6.926066,4.835886,6.307238
11602,10.07602,-1.6520268,3.158831,1.8429146,5.5865774,4.927352,9.075067,5.644177,4.4205527,6.411047,3.6720943,7.3225193,6.908516,4.6775923,6.2767873
11603,10.090468,-1.8837863,3.1568375,1.6314708,5.6072917,4.8886585,9.147158,5.972297,4.392196,6.4422083,3.8203363,7.382535,6.9858656,5.0262356,6.6321735
11604,10.012254,-1.6696208,3.1912122,2.0223083,5.8021836,4.9510603,8.951074,5.494312,4.1839623,6.4182987,3.3313546,8.298324,6.926619,4.878552,6.3051033
11605,10.059023,-1.6372358,3.1704862,1.9331133,5.6187677,4.9435935,9.030865,5.5301332,4.3968663,6.406692,3.5703797,7.4777126,6.8925414,4.6276517,6.194194
11606,9.962036,6.3270297,2.6464949,3.4691637,6.3290734,5.535579,8.5143385,4.018007,3.7428396,6.0452175,2.5534377,8.430388,6.484307,3.5042558,4.9558554
11607,10.049772,-1.5537101,3.1263027,1.5856484,5.8610106,4.8512177,9.096575,6.179099,4.004099,6.4538965,3.6111002,8.172518,7.064633,5.5407724,6.95405
11608,10.05579,-1.9859847,3.1947773,1.7965688,5.650606,4.927198,9.068448,5.750655,4.399098,6.4392214,3.6543057,7.639311,6.9551454,4.8984976,6.4716997
11609,10.072063,-0.9533103,3.0465152,1.4986134,5.86493,4.811749,9.127111,6.350551,3.874019,6.4323144,3.6637614,7.928928,7.0681906,5.6506286,7.0292397
11610,10.043394,-1.5028313,3.1678948,2.022818,5.6709313,4.954263,8.9844055,5.428982,4.3203893,6.39724,3.4471817,7.6788845,6.8802304,4.611562,6.1239448
11611,10.084845,-1.7556953,3.159676,1.7533848,5.574703,4.914605,9.11004,5.768452,4.4402657,6.4223456,3.7560978,7.2568345,6.9333067,4.7740784,6.3961096
11612,10.083544,6.5348525,2.1196802,-1.3434148,4.9124355,3.8283403,9.434847,8.342456,3.156542,6.6681137,3.8866231,7.9809513,7.1985984,7.247359,8.131109
11613,10.114841,-1.6651329,3.112316,1.4629815,5.626921,4.8386016,9.20635,6.2371554,4.2817473,6.4498987,3.9177833,7.349217,7.0384493,5.287335,6.870723
11614,10.064425,-1.6401181,3.1310024,1.5637356,5.794974,4.85334,9.12141,6.18248,4.0969944,6.454658,3.6888053,7.9637156,7.0553064,5.4651194,6.9280224
11615,10.084042,-0.8754318,3.0323231,1.464672,5.8281107,4.8029866,9.147582,6.3922243,3.893385,6.4281664,3.7210784,7.7561755,7.066583,5.6331015,7.032584
11616,10.054269,-1.7334946,3.180855,1.9205405,5.632183,4.944127,9.030242,5.5553646,4.3971314,6.414346,3.5689805,7.5520554,6.904018,4.6795273,6.241514
11617,10.084088,-0.8694117,3.0317366,1.4647174,5.828478,4.8027787,9.147509,6.3925047,3.8919523,6.4279447,3.7205765,7.7557817,7.066487,5.633442,7.0322704
11618,9.944712,8.782701,2.1161098,0.064765275,2.94228,6.096973,9.627558,5.385461,7.037083,6.53654,4.6280823,5.397747,7.14853,4.130702,6.3008475
11619,10.084697,-0.866251,3.0313714,1.4637403,5.8266664,4.8025055,9.148504,6.3928857,3.893578,6.4278617,3.7226791,7.7498074,7.0662985,5.6314297,7.0312285
11620,9.992361,6.1063275,2.5091662,2.8149486,5.9026732,5.262543,8.385086,4.8294654,3.9545078,6.1352963,2.4739094,7.892161,6.6466208,4.2629633,5.24411
11621,9.982588,4.8818116,2.679295,2.844802,5.781445,5.2766476,8.728955,4.817989,3.5480127,6.1434,2.5196047,7.466223,6.802952,4.601772,5.655755
11622,10.023331,7.4327564,2.0975168,0.7170596,9.376791,2.1777778,8.868168,9.089694,1.1987547,6.866413,5.726965,4.8069096,5.292615,4.3010197,6.825567
11623,10.009382,9.097266,1.954092,-2.1516871,2.0828733,5.304166,9.9803915,6.2984853,7.7146454,6.79175,4.960458,5.9896746,7.2424836,4.2952266,6.9052844
11624,9.990161,8.909197,1.9288033,-1.6773748,2.325469,5.1140995,9.406141,6.8471117,8.133878,6.8142962,5.0396338,5.543014,7.050752,4.647207,6.766411
11625,10.00726,8.809264,1.9224709,-1.6639063,2.3164923,4.913658,9.221726,6.8892083,8.265652,6.790004,4.8316402,5.524934,6.971445,4.654087,6.5543866
11626,10.0131,8.892615,1.9103366,-1.9510415,2.2220902,4.998416,9.551746,6.824453,7.883882,6.796488,4.861396,5.605213,7.127192,4.744495,6.779739
11627,10.109251,7.7426972,2.1151495,2.7106624,11.17494,1.6254045,8.31667,5.0904975,8.092993,6.466395,3.7543907,7.093367,6.7283993,4.68157,6.1668334
11628,10.020816,2.5341005,2.6604807,1.4614257,6.638577,5.013136,9.135602,7.0562983,2.991553,6.472934,3.4628825,8.750052,7.1205416,6.395729,7.3712597
11629,10.02508,3.108181,2.601706,1.5151951,6.5735083,4.8939643,9.051602,6.8456607,3.0308073,6.4236755,3.3582957,8.649484,7.0277796,6.1055527,7.132381
11630,10.01215,7.1373367,2.1114683,0.5952832,8.898751,2.3925922,8.976962,8.983234,1.3550526,6.9157357,5.5042367,5.2317576,5.6781297,4.5655065,6.9200854
11631,9.981812,7.4112797,2.0782728,0.6233624,9.182853,2.2502944,8.920294,8.9024315,1.6147985,6.904782,5.533872,5.1538224,5.7470145,4.378672,6.866213
11632,10.07945,7.7219267,2.0577192,2.5199804,11.313931,1.4845936,8.374299,5.2713523,8.278529,6.5317755,3.9467075,7.0800633,6.807275,4.762168,6.316011
11633,10.04832,7.6641345,2.1960347,2.5055242,11.437114,1.2685828,8.3836775,4.9007773,9.0854225,6.540291,4.098075,7.165493,7.0029745,4.7157974,6.541447
11634,10.021836,2.9071422,2.6325145,1.5307138,6.557961,4.921812,9.064727,6.8384004,3.050125,6.430205,3.3660827,8.665682,7.0355186,6.147008,7.1579647
11635,10.054783,7.5362525,2.0010116,-1.7530425,4.7842255,3.6366751,9.510382,8.534598,3.8872864,6.6957526,4.398371,7.559334,7.1933,6.7609534,8.07666
11636,10.02128,2.426998,2.676192,1.4920129,6.5592823,4.980336,9.112375,6.9450545,3.0315802,6.453101,3.4256735,8.686699,7.0998764,6.3003497,7.288144
11637,10.014939,0.97965795,2.8804736,1.7718897,6.2720256,4.795526,8.945615,6.1924367,3.2177348,6.3713264,3.1116457,8.908273,6.987611,5.7517076,6.800777
11638,10.022852,2.6170769,2.665152,1.5449356,6.4911327,4.8961644,9.053968,6.7586265,3.068988,6.418343,3.33866,8.641361,7.0338645,6.1039457,7.1162605
11639,10.017546,4.342672,2.4873874,1.5603844,6.668493,5.0756626,9.114225,6.929573,3.2056139,6.4348016,3.4721992,8.475684,6.984897,6.059084,7.1517425
11640,10.043062,6.192569,2.4033904,2.7270794,6.8202615,5.1755576,8.659971,5.3322816,3.6704266,6.155003,2.595975,8.6150055,6.6079416,4.5146904,5.561311
11641,9.823724,7.7486086,2.3740973,4.588459,7.989125,9.294087,9.344323,6.641152,5.859497,6.3380914,3.9279168,7.087961,6.871301,4.578781,6.2245374
11642,10.038257,-0.48297125,3.0182676,1.6164755,6.0169716,4.821934,9.052821,6.24983,3.6512814,6.417302,3.4284794,8.424231,7.0526695,5.716392,6.964708
11643,10.0454035,4.75045,2.530196,2.815977,6.6492834,4.813532,8.536324,5.002377,3.0639439,6.070649,2.0643826,8.897286,6.5801077,4.526473,5.193704
11644,10.037017,6.248538,2.4127018,2.7744827,6.7418766,5.2184024,8.6464615,5.2309947,3.7344544,6.146464,2.583885,8.535574,6.6017227,4.439574,5.494084
11645,10.002404,8.796143,1.9279672,-1.5913992,2.3787806,4.9468765,9.219845,6.9036527,8.212182,6.789563,4.8649354,5.521314,6.973845,4.6801686,6.5865746
11646,9.838089,7.6423917,2.3752205,4.384524,7.7770786,8.935799,9.288688,6.437675,5.7001553,6.3269577,3.840385,7.1171026,6.8698483,4.530333,6.154384
11647,9.860147,6.4955435,2.039633,0.75243485,9.342406,3.2119884,9.035022,9.415467,-0.17022817,6.7294817,5.6726975,5.215841,8.999338,2.8912282,6.458962
11648,10.089399,7.432439,2.0180397,-1.6728474,4.9834466,3.5152092,9.377477,8.577895,3.9418135,6.7024565,4.3954744,7.6493087,7.1641088,6.8330364,7.9832387
11649,9.929629,7.168476,2.3796089,3.1566973,6.80608,6.7700477,9.068306,5.6610274,4.7847652,6.287889,3.5887372,7.6193137,6.806672,4.4915476,6.1379967
11650,10.031601,4.427383,2.507878,1.7122502,6.56234,4.80149,8.898363,6.484254,3.1154482,6.370877,3.1761386,8.627887,6.8517118,5.6727805,6.711789
11651,10.031249,4.3915763,2.5443032,1.8999037,6.4853525,4.797384,8.819925,6.1643434,3.160534,6.3277082,3.0349095,8.635093,6.8066998,5.4295926,6.463466
11652,10.040319,7.199,2.0900478,0.531497,8.887621,2.4135346,9.072483,9.141358,1.2287456,7.013608,5.6664352,5.1208534,5.8742523,4.5229583,6.9851136
11653,9.961181,6.538122,2.5404866,3.2487373,6.235358,5.7610006,8.644241,4.5376472,4.1162567,6.1127567,2.7007172,7.836217,6.6337447,3.9539466,5.2758985
11654,10.014251,1.5598097,2.93164,2.3738666,6.0818243,4.9327884,8.775711,5.2514367,3.315468,6.252981,2.7337873,8.665456,6.8093505,4.8972077,5.9419937
11655,10.020412,4.6874056,2.4537177,1.6060674,6.656972,5.063737,9.078857,6.832455,3.2321708,6.4160423,3.433786,8.441127,6.94217,5.9289117,7.038761
11656,10.027334,4.17095,2.6062486,2.1448662,6.3814335,4.838779,8.741056,5.7705145,3.2243214,6.273871,2.8589804,8.620191,6.768626,5.146431,6.167502
11657,9.781046,7.8076954,2.3457794,4.453714,8.007622,9.449469,9.430199,6.931556,6.020299,6.3793883,4.0723667,6.99601,6.8832407,4.787262,6.443724
11658,9.9796295,7.3998876,2.0780115,0.5961059,9.063871,2.3298292,8.946595,8.846841,1.7280961,6.9147367,5.491872,5.270939,5.9324055,4.385965,6.874218
11659,10.084443,7.67296,2.1429589,2.6358101,10.906285,1.8734101,8.393897,5.234272,7.6471667,6.479426,3.8063343,7.079246,6.780698,4.645152,6.200589
11660,10.041484,7.28462,2.0798008,0.56653184,9.046792,2.3213212,9.045521,9.181103,1.165346,7.0100484,5.7389345,4.9667125,5.7008038,4.4618554,6.968591
11661,10.030966,2.0475109,2.748322,1.6330333,6.2975807,4.846101,9.020717,6.4708548,3.1669035,6.379025,3.2602243,8.524483,7.0058484,5.890957,6.9308734
11662,9.7919035,7.823705,2.3538117,4.51058,8.058021,9.456369,9.422463,6.913346,6.0122786,6.368028,4.0635276,7.0250354,6.8773713,4.745453,6.4233546
11663,9.760204,7.773226,2.340521,4.47936,7.993055,9.613287,9.446287,6.944876,6.1084204,6.3866143,4.051969,6.830334,6.9158382,4.799186,6.408416
11664,10.0290785,0.039169334,3.0133512,2.0395794,5.948518,4.8989544,8.914303,5.6175222,3.7267432,6.341297,3.169395,8.17263,6.8938193,5.010196,6.2679076
11665,9.832226,7.6688943,2.3663783,4.336824,7.78364,8.958892,9.314059,6.524282,5.7347937,6.333977,3.8962972,7.110728,6.868545,4.5840473,6.236393
11666,9.989528,9.041041,2.0230286,-1.5479567,2.40812,5.5818,9.973017,5.9530997,7.410879,6.720562,4.935452,6.0411124,7.225528,4.1422167,6.83076
11667,10.019755,2.4782288,2.6650019,1.4493761,6.643432,5.0186567,9.143585,7.077727,2.9785864,6.4786215,3.4726262,8.760503,7.1333494,6.4233236,7.3945875
11668,9.9632,7.425703,2.0825853,0.60970557,9.167269,2.2701564,8.892226,8.840027,1.6816247,6.870187,5.4764094,5.2044497,5.773623,4.3589716,6.8418794
11669,9.993426,8.658334,1.9507076,-1.2888995,2.6350315,4.9835134,9.12582,6.91123,8.044239,6.7747307,4.840583,5.5791435,6.942794,4.71582,6.563589
11670,9.999039,8.84476,1.935818,-1.5585241,2.4316142,5.1090055,9.469708,6.8070965,7.741971,6.761483,4.8838954,5.465121,7.1054654,4.835858,6.769605
11671,9.8846035,7.2684994,2.0264745,0.6305849,9.4595175,2.8474462,8.892547,9.42136,0.29442063,6.84314,5.9213505,4.8789916,8.250508,3.0169191,6.5288577
11672,10.023186,3.9318595,2.6464808,2.2182138,6.2664347,4.9065967,8.7575655,5.6412377,3.2637386,6.253286,2.8055737,8.455978,6.786409,5.0911517,6.092356
11673,9.919598,7.333842,2.3953974,3.2806346,6.83411,6.9274693,9.084618,5.583564,4.8361716,6.289665,3.7355282,7.6447067,6.785438,4.3541427,6.168903
11674,10.031916,1.9437587,2.797887,1.8124576,6.214141,4.7949924,8.932413,6.11844,3.1894946,6.3339014,3.0871747,8.5710335,6.9381933,5.607078,6.6451554
11675,9.77566,7.7939444,2.3446968,4.475487,8.011265,9.568759,9.436012,6.928336,6.0702705,6.3773007,4.064677,6.889557,6.8970733,4.7744617,6.430144
11676,10.0392685,4.33242,2.5625033,1.945494,6.555686,4.7285967,8.803064,6.0863986,3.064687,6.3184447,3.0015001,8.801675,6.780852,5.3872585,6.43431
11677,10.013069,4.3903813,2.6537457,2.610479,6.1642632,5.086192,8.67279,5.101418,3.4057405,6.164926,2.5555654,8.260382,6.720167,4.659432,5.6409736
11678,10.01859,1.9878149,2.8845778,2.3513172,6.069932,4.9264894,8.776539,5.285505,3.2658803,6.236273,2.7262504,8.549992,6.804253,4.924382,5.946517
11679,10.008375,8.788012,1.9336445,-1.4416358,2.3820705,5.1048136,9.43163,6.655721,7.689475,6.7135363,4.6624827,5.3243427,7.1076164,4.8231654,6.565014
11680,10.126597,7.380625,2.0301878,-1.6482748,5.064819,3.4205058,9.252629,8.601624,4.0586925,6.7154794,4.386266,7.724342,7.14482,6.914605,7.8908563
11681,10.021425,4.689297,2.5839217,2.353094,6.491512,4.915238,8.69098,5.5397286,3.2787697,6.244253,2.8317974,8.76837,6.697389,4.8790197,5.9905944
11682,10.072308,7.2065134,2.0511515,-1.3699864,5.1160994,3.6597502,9.369057,8.380335,3.7823513,6.671646,4.2929626,7.6804338,7.134738,6.69219,7.8887825
11683,9.88264,6.8953733,2.087026,0.6636784,9.414037,2.917779,8.957032,9.3982315,0.063448,6.7978907,5.7844787,5.0665383,8.474826,3.0373528,6.4643993
11684,10.039072,3.9808052,2.5820813,1.8209445,6.497083,4.7049174,8.838703,6.2276664,3.043446,6.3375163,3.0515225,8.749404,6.820367,5.529192,6.554144
11685,10.02251,4.0114665,2.6397045,2.2378585,6.2711124,4.91871,8.752588,5.6226535,3.2762613,6.2495394,2.796216,8.450425,6.781488,5.068789,6.0701394
11686,9.974176,7.279525,2.0876796,0.6154512,9.184927,2.4405563,8.97022,9.148385,1.0370674,6.928705,5.6943507,5.0265408,6.3551707,4.083133,6.805928
11687,9.991056,0.07933716,3.0001066,1.9243081,6.24942,4.8566422,8.899195,5.94126,3.3681452,6.383238,3.0230293,9.218628,6.9829783,5.610612,6.690351
11688,9.829599,7.6907864,2.3806508,4.6098676,7.9324102,9.250173,9.308226,6.516273,5.812639,6.3311067,3.8471854,7.0584455,6.8779793,4.513678,6.1151853
11689,10.042281,7.3356557,2.0237925,-1.7602966,4.599608,3.7881887,9.595504,8.455323,3.6366787,6.684832,4.213711,7.625306,7.2290826,6.9145,8.185704
11690,10.002501,0.5509302,2.9356434,1.8375449,6.2795873,4.821371,8.924158,6.0956306,3.2675712,6.3789096,3.065054,9.105469,6.9899325,5.7156806,6.770248
11691,9.964733,6.724718,2.472073,3.2072942,6.539609,5.9320326,8.703458,4.892615,4.2651443,6.1486354,2.8084464,7.991567,6.6360993,4.083818,5.3787866
11692,10.030755,4.792507,2.5080485,1.8855296,6.3409905,4.709482,8.698642,6.0504174,3.2889102,6.3176527,2.9612684,8.524408,6.7720866,5.2808313,6.278158
11693,10.003055,7.3935637,2.0687606,0.615251,9.098064,2.3152103,8.991539,8.905979,1.6814026,6.9716954,5.5643225,5.2295656,5.983218,4.3859506,6.9046993
11694,10.021334,8.780424,1.9155748,-1.7397914,2.301125,4.8798833,9.342415,6.843578,7.9520664,6.755927,4.6782703,5.4942646,7.045334,4.7895393,6.5663238
11695,9.891044,7.221743,2.0382953,0.62455344,9.3780575,2.9006426,8.905569,9.366771,0.3566452,6.8288884,5.8731117,4.9400606,8.22921,3.0746546,6.5211606
11696,10.021455,4.8347044,2.5409107,2.2157898,6.481883,4.9620113,8.755472,5.78046,3.3368568,6.272045,2.9267302,8.595218,6.7465315,5.066934,6.1569633
11697,9.980218,6.36485,2.4840767,2.8261971,6.4472146,5.648303,8.800509,5.163525,3.977216,6.21303,3.1174722,8.130394,6.6975346,4.4020553,5.855212
11698,10.017994,2.5883665,2.8209238,2.3626757,6.10146,4.9499474,8.764348,5.3177705,3.2803824,6.228798,2.7251585,8.475491,6.791611,4.913986,5.935915
11699,9.806171,7.8362565,2.361656,4.5598593,8.093443,9.422163,9.407195,6.877138,5.9757137,6.35763,4.0484767,7.087209,6.8651853,4.7030945,6.3953733
11700,10.0077915,3.012881,2.8450534,2.6537526,6.0231967,5.0642743,8.705811,4.871415,3.2894413,6.1623383,2.5827324,8.379304,6.7214313,4.548978,5.602104
11701,10.097548,7.69398,2.1388443,2.6979518,10.935548,1.8367885,8.351191,5.1415076,7.7382045,6.4555182,3.7467897,7.096416,6.7425365,4.6506763,6.1552825
11702,9.755078,7.7769933,2.342689,4.5919094,8.052799,9.767102,9.452061,6.956272,6.155136,6.388684,4.034429,6.7861714,6.92493,4.7824416,6.359138
11703,10.030203,6.4927006,2.0866282,-1.0663723,5.229014,3.7838829,9.473047,8.306092,3.0182452,6.6434484,4.007138,7.9102287,7.12294,6.96473,8.069723
11704,9.689445,7.5528154,2.3336205,4.6655173,7.8146048,10.137086,9.423585,6.7538595,6.299792,6.4156995,3.818518,6.2365036,7.0439076,4.7708282,6.031265
11705,9.741331,7.736159,2.343004,4.667896,8.041273,9.912356,9.44627,6.9202876,6.2017417,6.3953433,3.9805508,6.663074,6.9515686,4.767631,6.269127
