dim_0,dim_1,cluster_label
6.3832707,-1.0065091,3
10.765689,5.5914316,0
13.388355,7.3337746,0
7.043167,7.5663652,6
14.222163,-2.3181345,3
11.404425,5.771624,0
6.9691663,12.38893,5
10.449036,2.8345184,3
5.7803345,7.9233522,6
11.711048,5.7543206,0
12.583093,6.5431385,0
15.56237,0.39791784,3
13.420985,8.430694,0
11.788456,6.399864,0
9.017563,-3.2675133,3
11.33578,5.772121,0
10.551505,6.083245,0
6.2894015,7.418581,6
11.87423,6.782772,0
5.7220907,7.955772,6
5.7351074,7.9463534,6
10.2789755,2.294407,3
5.1218176,7.2875466,6
13.863407,7.6555724,0
12.954058,7.5080614,0
10.594342,2.72924,3
10.468627,2.4032414,3
11.914549,6.5881553,0
11.290365,2.5462072,3
8.645934,7.22078,8
10.044735,0.055541288,3
7.8686996,10.01968,-1
12.443094,7.1379,0
4.760844,7.1429877,6
12.457006,6.880974,0
12.15673,6.570099,0
7.3679667,12.495228,5
10.536857,2.8166478,3
14.696072,-0.33600092,3
5.3960695,1.832407,4
7.465979,8.514852,7
4.7301364,7.1430607,6
3.726323,9.82522,-1
6.8810954,7.4002595,6
6.740562,11.544832,5
8.08866,11.933005,-1
7.193447,0.80505216,3
8.462745,12.016298,-1
14.746165,8.379565,0
6.3901615,7.5792766,6
9.217525,9.965866,8
10.534206,5.6809573,0
13.010715,1.4417636,3
11.723348,2.617955,3
12.7498665,7.9571853,0
6.548805,7.451309,6
5.999558,7.558991,6
11.174058,5.89951,0
11.586725,2.6067836,3
11.463219,5.773376,0
14.453674,-2.0147111,3
15.617228,9.091136,0
11.473173,5.516123,0
12.911697,1.8075887,3
13.057216,-4.197736,3
12.473119,-2.8185973,3
14.546302,8.189943,0
6.6512284,4.4602885,4
7.3736987,0.80066806,3
12.307666,7.0661607,0
9.872491,2.4167583,3
7.891902,8.864162,-1
12.928011,-4.1059575,3
9.571939,-0.15613523,3
7.7312036,10.17732,-1
10.2454195,2.3080544,3
6.0309825,2.2369633,4
9.874328,1.5251096,3
12.883218,-3.856936,3
7.8794537,10.018172,-1
8.441915,7.2628837,8
12.605735,6.5318065,0
6.576659,7.4585457,6
11.362028,5.3042817,0
5.9587173,1.2048292,4
9.536834,6.996,8
6.7670803,7.4118814,6
6.694892,11.464345,5
14.555635,8.199695,0
7.6491156,3.2021832,2
5.8311887,7.9211264,6
9.403107,7.3514066,8
12.132888,2.5180316,3
15.485385,0.44950467,3
9.026729,11.442134,-1
11.445918,2.5387173,3
6.268345,6.7941136,6
6.7355647,-0.7131025,3
10.296209,0.76874745,3
12.608842,7.0916533,0
7.081605,7.8223424,-1
7.056411,8.429573,7
14.091876,7.838241,0
9.894136,1.7292137,3
13.397154,8.387119,0
7.3943443,8.537188,7
9.082132,8.233237,-1
7.5501504,8.202173,-1
6.037957,2.0512645,4
8.096677,11.933317,-1
12.52211,6.673943,0
11.553838,1.694187,3
4.7590055,7.142646,6
6.7600226,8.445147,7
5.1105647,7.0162954,6
9.950146,2.2497172,3
10.22855,2.3298628,3
12.227264,7.243494,0
7.167229,-2.8106534,3
11.608944,5.442771,0
6.851919,12.155194,5
7.457299,12.673385,5
6.862485,8.512725,7
13.524126,8.533392,0
15.661422,9.134874,0
11.9142065,0.03340756,3
6.672969,11.732219,5
10.246388,2.3471768,3
13.085234,-3.8681853,3
6.8785963,6.6976576,6
5.6569333,-2.7282007,-1
11.692501,5.7800884,0
13.06772,1.3702058,3
5.2511764,7.6994276,6
9.927627,1.102767,3
7.1084294,6.7566533,6
8.237302,7.7649417,8
11.656196,6.016636,0
10.439633,2.8419683,3
10.267152,0.80425,3
12.662242,2.140429,3
15.05186,8.629562,0
8.0960655,11.941379,-1
14.54012,8.18567,0
13.4236145,7.3263617,0
13.111093,8.197692,0
11.615071,6.6889243,0
6.8035803,4.366935,4
5.0527687,7.239192,6
6.168333,2.4817653,4
15.526137,9.015735,0
15.556154,9.045231,0
9.027077,11.4435,-1
10.372315,2.942496,3
7.9512315,6.779523,6
12.188705,6.6186967,0
8.812524,-3.5867617,3
14.402804,0.62865865,3
12.234993,7.1953344,0
7.575877,-1.3979372,3
9.264104,10.044385,8
13.229001,-4.1886005,3
6.675419,11.97577,5
5.906199,2.1007283,4
10.032038,1.5002804,3
10.403043,2.9369245,3
13.422046,7.321325,0
12.572617,6.3192677,0
7.8283815,-3.427615,3
5.673111,7.8307047,6
7.7605257,-2.8591251,3
7.9885173,-1.3921939,3
10.932575,2.9163752,3
11.986262,6.0924797,0
10.161458,2.362337,3
13.131781,7.9686985,0
7.9108467,10.830524,-1
6.339846,-0.8283615,3
9.102518,10.039979,-1
6.035441,2.2779167,4
6.4327855,6.652272,6
12.666712,2.108778,3
10.426319,2.351384,3
8.198934,0.47657454,3
5.8297496,6.9704967,6
10.619758,2.663942,3
11.832978,6.5396185,0
12.917194,-4.1880155,3
14.599969,8.242654,0
12.215297,5.8526845,0
10.136685,1.273957,3
8.342567,0.19226974,3
11.447005,1.8447726,3
10.931659,2.9393733,3
5.219768,7.361252,6
5.601036,3.9545488,4
11.472348,2.6035063,3
10.552374,2.858421,3
11.929555,7.4996133,0
10.813098,5.7211213,0
10.362671,2.915242,3
6.9189057,12.19299,5
6.708306,-2.061274,3
10.460897,5.551433,0
5.6748285,7.6907125,6
9.211015,9.982297,8
9.614845,7.706605,8
8.013592,12.432785,-1
8.902951,-3.1731422,3
7.029452,-1.878912,3
12.987556,-4.11194,3
11.891573,2.6341472,3
11.174766,2.4995208,3
6.6962023,11.46693,5
13.532137,8.53994,0
9.379293,7.31344,8
9.872601,1.7326056,3
6.0527196,1.8429238,4
13.073688,1.3347025,3
13.647134,7.4953384,0
7.479329,12.691014,5
9.953267,1.2298388,3
8.594093,11.993446,-1
6.410101,1.8239368,4
11.04992,2.4685466,3
10.2997055,2.2965488,3
6.0758576,7.5612464,6
7.7758536,6.2850914,6
6.8033376,0.12772605,3
7.744008,0.052298132,3
6.657322,0.3016954,3
9.991169,2.2378414,3
13.371524,-0.42781895,3
12.220384,6.620918,0
15.294256,0.4853718,3
12.6225815,7.874496,0
6.780022,-1.1365528,3
13.414964,7.3286405,0
10.648462,2.7529454,3
5.388825,7.260596,6
11.437663,5.628938,0
12.708097,2.074546,3
11.473239,5.2406306,0
11.648249,5.7748036,0
9.086003,3.4042277,-1
12.312894,6.999675,0
12.664302,-3.9339213,3
6.5448637,7.792293,6
14.287587,8.016958,0
5.445327,1.907684,4
11.7226095,6.3968306,0
8.063065,12.038682,-1
7.45134,12.676771,5
9.888925,1.7221907,3
6.782594,4.339993,4
9.206563,1.7660278,3
6.4266415,6.7475004,6
7.6328983,10.843936,-1
11.139363,5.9204416,0
6.494422,7.489936,6
11.999742,7.3631353,0
11.728963,5.2817698,0
7.0587397,0.5121267,3
6.3647175,6.776733,6
12.684982,6.349075,0
8.184588,8.776921,8
14.923337,8.508435,0
13.397997,7.299443,0
7.450855,12.67385,5
10.4755745,2.907214,3
10.832733,5.9172935,0
6.901624,-0.16607745,3
7.1077094,6.763294,6
15.157479,0.35374308,3
12.154179,7.2220783,0
11.785363,5.9048176,0
14.094253,-0.40100318,3
6.1444917,-0.44797668,3
8.092461,11.940492,-1
6.6951313,11.476145,5
11.019684,5.9060683,0
9.007524,-3.2388916,3
10.647352,2.676512,3
13.099836,1.2681435,3
5.475391,1.779743,4
15.031965,8.610356,0
6.8264966,12.028224,5
8.4418335,12.152673,-1
15.23118,0.47199816,3
6.6832285,6.721641,6
8.231898,12.026113,-1
9.430526,10.55622,-1
13.63593,-0.3376516,3
5.763842,7.956069,6
13.108204,-4.228212,3
11.6083765,5.7707148,0
4.7525573,7.114875,6
6.2321286,3.2580745,4
14.451009,-1.9522302,3
12.6642275,-3.7511115,3
6.2088966,6.1829634,6
8.502118,-3.720305,3
0.41446787,-3.163124,1
5.692726,-2.6607213,-1
1.3399956,-3.425839,1
-1.2325101,-2.224621,1
0.116244905,-2.826133,1
-4.0238075,0.5095493,1
-0.46657977,3.2538955,1
9.96566,7.7868023,8
9.357388,7.77429,8
9.620105,7.119681,8
10.339579,5.9356604,0
-0.12712172,-3.5843716,1
9.0880785,-3.4201632,3
3.0666282,-3.4573455,1
-3.7652535,-0.8916939,1
-3.702101,0.17883539,1
-2.373796,-0.8775023,1
9.105127,-0.47350395,3
-0.15193267,-3.3148355,1
8.6242,-4.05719,3
6.3609433,-0.4335381,3
0.74577105,-3.1179311,1
0.8526039,-2.8708525,1
1.6467586,-2.3585498,1
12.028798,-3.303857,3
6.4544587,6.595353,6
10.322194,-4.2009706,3
-1.7649792,1.2578248,1
1.3172274,-3.1565042,1
2.620662,-3.5436769,1
12.580723,1.086277,3
0.13369842,3.6489735,1
-3.70508,0.23285574,1
-1.2250682,-2.2076719,1
6.904376,-0.09468709,3
1.3858964,-0.09264632,1
6.2049174,0.9434653,4
1.3694514,-3.17283,1
0.22405419,-0.8382268,1
7.5653324,-2.395857,3
-3.8342643,0.30152512,1
1.4095981,0.012452459,1
-3.355276,-0.12313005,1
0.6300594,-3.402751,1
10.283626,9.327811,8
1.5494878,-3.3115282,1
-1.1579218,-2.419608,1
12.929681,-2.7403245,3
12.558919,-1.0930582,3
7.704136,-3.2908154,3
7.68238,-1.8264463,3
10.197852,9.452062,8
13.193714,-2.2174108,3
13.710976,0.26681626,3
9.883146,-0.5996738,3
2.7687492,-3.4840558,1
1.7699317,-3.7304258,1
-0.1605371,4.1288886,1
10.689049,-5.1112447,3
10.491312,-3.9349794,3
3.2436233,-2.3235545,1
7.6749897,-3.4983394,3
10.255581,9.744389,8
0.23380113,-3.8891528,1
0.8154786,-3.912923,1
1.180412,-3.421591,1
9.273585,-0.43548656,3
2.203758,-0.66026604,1
1.5036118,2.8495052,1
7.206172,-0.8839105,3
11.844705,-3.6846993,3
9.684468,9.765546,8
-1.1431663,4.330406,1
2.5914917,-3.3545358,1
-0.27699453,-3.2935586,1
11.396329,6.9895134,0
2.3553596,-3.6294134,1
8.101737,-3.5223265,3
0.0048277415,-2.479035,1
11.189243,-3.5520458,3
1.6238729,-0.4873172,1
8.113143,0.33627,3
1.4812195,-2.9222598,1
2.0492663,-3.398864,1
0.12819691,-0.8444568,1
-2.4912477,0.56979764,1
6.4930863,-0.26933393,3
11.14493,-4.532547,3
1.1809586,2.6002603,1
7.7327623,-1.6424415,3
12.235992,-2.03179,3
6.68462,6.390877,6
6.858309,-2.2124507,3
9.170229,-0.3001791,3
8.829667,-2.2942507,3
7.2162247,5.8560452,6
1.7287813,-3.5754168,1
4.1632442,-2.3376565,1
9.814142,-2.3979373,3
9.953031,-4.387046,3
6.3314443,2.7903297,4
12.8283825,-3.9097066,3
6.227083,3.4595597,4
9.329287,7.300923,8
-0.7467953,-0.0041599446,1
13.930129,-1.0100706,3
9.22197,1.2811142,3
13.190722,7.474284,0
0.41852513,-1.3735493,1
-2.5038538,0.32590413,1
7.718851,-2.8485963,3
13.349583,-0.41783306,3
12.102367,0.48010296,3
-0.86416715,0.2589693,1
1.0651438,-1.0035065,1
4.6417994,-1.4751011,1
0.6987207,-2.7055392,1
14.583901,8.231322,0
6.234223,-0.587472,3
2.0405204,-3.5266218,1
-3.5313127,1.090183,1
-3.0302596,2.9036658,1
-0.800731,-2.1079338,1
-2.5253363,3.7940695,1
-2.517407,3.5874689,1
1.8759412,-0.41388422,1
15.620191,0.34902138,3
9.193835,0.48936623,3
12.116238,-2.739332,3
10.92928,-5.1299706,3
11.017125,-3.4557855,3
9.755609,-4.6280856,3
12.54302,-4.036658,3
12.455379,-4.6439204,3
10.828284,-4.6054535,3
10.301913,-4.458516,3
11.140551,-4.971744,3
13.109258,-2.96708,3
9.800409,-4.64887,3
1.0591315,-3.812067,1
-0.724663,-2.8550055,1
9.942864,-2.33467,3
11.200048,-5.0506473,3
7.9309707,-1.9430192,3
8.945701,-1.7390391,3
-0.063631065,-2.9687467,1
12.2965975,-2.49374,3
10.979249,-3.7060158,3
9.212995,-4.304465,3
11.211309,-4.4028754,3
12.363716,-3.7820277,3
12.009272,0.5511439,3
8.548506,-1.1148678,3
9.7022915,-4.300936,3
9.957109,-1.3062793,3
11.232237,-2.7443953,3
2.213028,-2.4726286,1
11.98168,-1.7856561,3
12.825419,-1.0127945,3
13.001911,-1.8403345,3
11.473062,-0.7094491,3
10.840896,-0.52200073,3
9.259764,1.1708506,3
11.074535,-4.597751,3
12.408106,-4.5232563,3
8.483557,-3.8042047,3
9.557854,-4.209412,3
9.589702,-1.478804,3
14.464724,-0.24937408,3
10.822177,-0.782153,3
9.6433325,-2.1297078,3
11.7551365,-2.3942106,3
14.650547,-0.35590136,3
12.640875,-3.4360046,3
14.855781,-0.40105337,3
10.856382,-0.3358322,3
10.582156,0.3131307,3
13.815045,-0.7336257,3
12.245908,-0.9402549,3
11.363315,-2.0887482,3
14.100989,0.857479,3
11.94022,0.0616937,3
11.645172,-1.2632787,3
8.310866,-2.601065,3
11.225125,0.6964327,3
11.104243,0.30102596,3
12.869511,-0.88641256,3
9.564119,0.7331456,3
10.625084,-0.26309624,3
10.123531,0.31013104,3
12.102731,-0.6535055,3
10.234898,-1.8795846,3
14.54542,0.30242395,3
13.234263,-1.4760437,3
10.190761,0.25181842,3
12.6573515,-2.5304935,3
11.379558,-3.5911748,3
11.214872,-1.9143344,3
2.6215045,-3.6323407,1
-3.0964656,-1.3023782,1
7.390333,-1.8032584,3
14.799556,8.41567,0
9.694629,7.246852,8
5.8792524,5.8848906,6
7.968796,12.074729,-1
9.579247,6.9733577,8
13.578843,-2.8925695,3
7.720764,-2.1669962,3
13.857562,-2.0091112,3
12.516101,6.8619304,0
11.189076,-5.026135,3
8.065979,-0.9775525,3
7.481917,12.675432,5
0.9624009,3.7362938,1
7.307446,-0.90740633,3
6.9679666,6.387387,6
7.6478853,-3.398738,3
5.756346,1.8902632,4
8.16153,6.3550425,6
-2.8582764,-1.298947,1
2.4441037,-3.5136504,1
6.1238647,3.574646,4
15.57492,9.06008,0
9.990991,1.5014274,3
7.721982,-0.11647873,3
7.852762,10.127359,-1
7.7903757,6.490455,6
7.768934,6.4971957,6
7.7323365,6.2869854,6
6.849657,6.475775,6
6.344513,6.6436443,6
6.029956,1.8768623,4
6.681893,-1.7212684,3
8.05002,-2.388197,3
8.7935505,6.7363534,8
5.657195,-2.7013855,-1
3.5060725,-2.5418358,1
-0.63092375,-3.1268592,1
7.0808964,-2.3178737,3
0.5738179,-3.967281,1
3.8768828,-2.5609655,1
5.827452,-2.4596705,-1
0.7367273,-2.8800259,1
10.612374,6.026707,0
-0.9741103,-1.8216074,1
-3.6336663,0.18380263,1
-3.8189008,0.23633936,1
10.348248,-3.9888482,3
9.136266,-2.8638344,3
1.4801269,-3.1011522,1
9.351604,9.272652,8
-0.14314322,-3.6008599,1
0.9343636,-3.6918194,1
2.0524387,-3.6042914,1
-2.3422728,-0.47152176,1
7.642004,-3.3414516,3
8.600415,-3.7090461,3
9.652141,-4.09885,3
12.7572775,-4.050711,3
-2.0285094,2.6582067,1
0.25277826,-2.9050756,1
-3.3929453,1.4768354,1
10.301034,-4.024944,3
9.834892,-1.2210469,3
4.0442944,-1.8771759,1
-0.2899156,-2.8206456,1
10.15354,-4.451466,3
0.77583116,-3.1989436,1
1.883341,-3.5442097,1
-0.5478424,-3.12018,1
1.560386,-4.046933,1
7.569113,-1.400474,3
0.39395246,-2.5934262,1
0.00016850568,-3.4780433,1
-1.0483528,-2.241398,1
7.3944216,0.6987682,3
-1.2600049,0.5609076,1
2.3382258,-3.8503861,1
5.6359315,-3.3987024,-1
3.0361485,-2.0622826,1
-3.1423912,0.7759022,1
0.9871098,-3.0042074,1
2.5129879,3.2591476,1
-0.22261277,-2.799372,1
7.2115574,-2.573664,3
10.860287,-4.929126,3
10.328546,-4.378259,3
12.296564,-3.2487228,3
7.2886634,-1.1863414,3
11.762707,-4.479946,3
-3.5742471,-0.72550625,1
8.240395,-3.3461084,3
10.2401705,-4.1435094,3
0.8364914,-1.8245828,1
9.34743,-1.8625029,3
8.586923,-3.8109207,3
2.6117976,-1.7674946,1
11.881897,-1.0814534,3
-0.7983109,1.7909664,1
0.43774217,-1.0747005,1
1.8512872,-3.685626,1
13.178969,-0.90565306,3
0.25534534,-2.4240277,1
8.739319,-4.1691575,3
-2.8503351,3.4800677,1
9.7594595,8.596681,8
1.293001,-3.981541,1
1.3423846,-4.141335,1
-0.8034449,2.3222835,1
0.72432166,-3.9044023,1
0.1774079,-2.38288,1
10.373479,1.0965742,3
2.1582203,-3.254764,1
1.3605865,2.928896,1
1.2367384,-3.700965,1
1.9632109,1.6061968,1
7.7755613,-2.3132339,3
13.133166,8.016336,0
-0.023240114,-3.3482075,1
6.728463,-1.5880772,3
-2.754878,-0.52341706,1
13.0199375,0.08659223,3
-0.13644923,-3.3296094,1
0.07654951,-3.6818817,1
11.45123,-1.931205,3
2.399553,-0.75168866,1
13.801097,-0.1477508,3
1.1521598,-1.4428421,1
11.785265,7.375905,0
7.984185,-0.12315035,3
0.5046906,-3.7316852,1
1.3421242,-0.32638046,1
-0.50389534,-3.328897,1
7.61587,8.306213,-1
-0.027817935,-2.4689639,1
10.169692,9.440205,8
2.498908,3.2777658,1
-2.9558806,4.863056,1
13.029773,7.5369234,0
6.187475,-0.48800427,3
8.028617,-2.4030762,3
10.883931,-5.133124,3
7.0605893,-1.3684725,3
6.2841153,3.923528,4
8.318154,-3.7822757,3
6.339585,2.9840178,4
6.90476,-2.2998455,3
6.2264605,2.5801663,4
7.454193,-1.7329363,3
2.4548419,-3.409516,1
-0.24272542,1.6419106,1
2.5003803,3.2786002,1
-0.43629077,-1.690386,1
1.9631984,-3.0696347,1
11.614096,-3.0042837,3
0.31094825,-2.7147844,1
6.307588,2.8858943,4
13.390861,-1.6341883,3
3.247537,-2.955673,1
7.917735,-0.20075904,3
13.036878,-1.1950636,3
10.175694,-3.6812396,3
0.49994478,-2.1923702,1
1.341582,-0.8446833,1
0.91753185,-3.7687976,1
7.4324183,-0.59301716,3
0.1561193,-0.59821326,1
-0.74912566,-3.0512137,1
1.0194291,-3.203371,1
1.3574468,-3.0061698,1
-1.5656885,3.5536234,1
-2.732858,3.8278527,1
-3.2928443,3.1534922,1
2.3027866,-0.11733469,1
1.3434422,-1.248968,1
11.592547,-4.3359656,3
9.774382,-4.6064982,3
12.302685,-2.9536355,3
10.022226,-2.5072598,3
10.258092,-4.483392,3
9.659751,-4.6211023,3
9.4802,-2.2867053,3
11.5065565,-4.6624427,3
9.5726385,-2.2900994,3
10.494409,-2.549766,3
11.836554,-2.6676106,3
0.11044246,-1.9866256,1
12.491424,-4.101611,3
7.8260403,-1.9470128,3
12.073006,-4.65768,3
10.021062,-2.3242407,3
1.1465989,-4.160284,1
7.8840904,-3.4667788,3
10.777411,-4.2809834,3
0.44237024,-3.8301919,1
13.654541,-2.2961295,3
11.253745,-3.9514906,3
12.682418,-4.0311985,3
10.195415,-4.573996,3
0.9376868,-3.7992315,1
13.253657,-2.7975368,3
9.619673,-2.266929,3
10.647856,-0.4348841,3
1.1832997,-4.1187944,1
9.775977,-1.1446774,3
12.628518,-3.7095678,3
11.89285,-3.6521385,3
9.64678,-2.20465,3
2.6414487,-2.6888247,1
9.901966,-2.4450932,3
13.93473,-2.6305068,3
11.55714,-2.317818,3
9.378574,-4.0196576,3
0.8887455,-3.6825519,1
10.312654,-0.9128369,3
12.861591,-2.052462,3
0.76854163,-3.3752143,1
7.49424,-0.88183314,3
9.641266,-4.2052226,3
11.873744,-2.2683778,3
0.2620433,-1.7820402,1
10.968163,-3.0396118,3
12.934597,-2.2590194,3
12.066778,-1.5464146,3
13.696729,1.0615523,3
9.45775,-4.210923,3
12.691833,-1.9653406,3
11.260855,0.716883,3
11.783482,1.176158,3
14.133765,0.77294165,3
12.083556,-0.520082,3
10.758862,-0.2443124,3
11.248361,-0.987461,3
10.80208,0.8715514,3
10.149987,-3.4511259,3
10.809827,-0.17748204,3
12.998428,-0.6455667,3
12.909839,-0.7621142,3
12.557787,0.99229383,3
11.716699,1.1889205,3
13.748803,1.074475,3
9.28993,-0.20102315,3
8.247541,-2.5751143,3
0.1369324,-2.4819362,1
10.936785,0.6953452,3
8.688277,0.6273564,3
13.736959,-0.068071544,3
10.273626,0.5238643,3
12.1445,-1.4559674,3
0.09587157,-2.3831892,1
12.081486,-1.6512061,3
0.43467176,-1.5222592,1
0.8837496,-3.5560775,1
11.982142,-1.4695132,3
10.142239,0.28391558,3
9.946409,-2.1437144,3
-1.270022,-1.5151453,1
6.4620304,-1.188423,3
0.4583297,-3.9983757,1
11.007786,-3.3534424,3
3.067319,-3.1534996,1
7.632317,-3.190754,3
9.670487,-4.110627,3
11.482563,-0.2004893,3
12.132253,-0.15585922,3
9.588404,-4.1943173,3
7.607426,3.1439059,2
10.97724,-5.12832,3
1.8825722,1.792657,1
1.8927468,1.7693787,1
9.830109,-4.4774337,3
5.675255,5.964938,6
7.3576946,12.576035,5
6.000466,-1.6371702,-1
3.2304008,0.06112824,1
4.0198145,-2.5738263,1
5.58417,3.9909115,4
7.7296143,6.2834477,6
7.702893,6.5722556,6
7.8593774,-0.051338673,3
13.193501,6.9634004,0
9.967112,5.9411817,0
7.8517566,1.0911008,3
7.239668,0.033809952,3
1.9713807,1.6196784,1
7.110254,2.6045456,-1
7.542171,-3.2910728,3
8.952767,-2.1857305,3
8.560726,-3.959158,3
2.8283799,-3.316392,1
-3.4110675,-0.9883377,1
11.974185,-3.8603575,3
0.13160081,-3.598429,1
0.8210087,-2.9884644,1
6.248486,-0.8280879,3
-2.8332846,-0.09990351,1
0.22285926,-2.6113493,1
6.210291,-0.78751504,3
-2.8465433,-0.74665725,1
-2.311343,-0.81326836,1
11.292423,-3.760656,3
6.5227237,-0.4588995,3
1.3228599,-3.4691596,1
7.9793315,7.590178,-1
1.9942493,-3.5676634,1
2.8526113,-2.6924489,1
1.1338277,2.6911037,1
8.746589,-3.6859088,3
13.039214,7.504571,0
1.4754179,-3.2759047,1
3.8371882,-3.143504,1
0.96878713,-3.9447052,1
-1.4086564,-1.9379255,1
11.65766,-3.8010569,3
-1.6523404,-1.533556,1
-1.8000188,-1.1335112,1
1.186307,-2.9675174,1
13.747983,-1.8244951,3
0.5719494,-3.2311099,1
-0.41834435,-3.5018544,1
3.3852751,-3.1463401,1
-1.9341311,0.3868024,1
3.0874178,-2.615092,1
0.8823288,-2.5877192,1
-1.6647284,0.2710945,1
4.633716,-2.3203065,1
12.378656,-3.702745,3
4.8967204,7.213819,6
1.8185737,1.8795434,1
1.531217,-2.7811239,1
12.263514,-3.8824654,3
9.956937,-3.8382328,3
-2.6085012,1.511596,1
0.65103334,-3.2296674,1
-1.694422,0.080927245,1
0.6434463,-1.8308481,1
-1.2102928,1.178944,1
9.353172,-3.9414065,3
7.2895,-3.0183806,3
3.208408,-2.4103444,1
-1.6688664,1.1201552,1
1.841829,-3.5918229,1
-0.69542277,-2.8630297,1
-0.7763403,2.3403997,1
9.906498,9.535573,8
1.0028093,-0.9852543,1
1.8917348,-3.5952826,1
8.37013,-1.2002157,3
13.796946,-0.101761855,3
13.341019,-3.551198,3
-0.34972867,-2.229935,1
1.9145032,-3.9354,1
-1.5604136,1.0246354,1
2.1415203,2.5452693,1
7.118866,0.7617031,3
1.9062333,2.5684268,1
0.5311025,-1.1886786,1
6.6904163,-1.1341538,3
0.299042,3.6831648,1
7.3629856,-3.1125042,3
9.007208,-3.830342,3
4.21657,-2.9809513,1
-2.0238736,1.9774021,1
7.7977886,-3.3231044,3
0.486729,-3.2072139,1
11.001987,-3.558015,3
0.6196395,-0.8430578,1
7.3125505,-2.2508175,3
7.742514,8.265519,-1
1.1576529,-1.1931467,1
-0.07088338,-2.424576,1
7.7712555,-1.9484607,3
1.0768918,-4.114495,1
1.191296,-3.1549146,1
8.892224,-4.29313,3
10.498272,-4.259002,3
11.435352,-4.6446753,3
11.287714,-4.2280736,3
-1.6269964,-1.4174452,1
1.5687546,-0.8636279,1
1.9602987,-1.8115534,1
3.224785,-2.2567482,1
13.08415,7.2789288,0
7.653866,9.592577,-1
7.059298,-1.2748097,3
5.5937934,-2.1617932,-1
8.087839,-3.789204,3
8.719216,-2.9866335,3
9.813376,1.6799456,3
2.0081995,3.700019,1
8.091842,-2.4162195,3
9.621332,-4.368264,3
7.4803343,0.28013626,3
6.9062295,-2.185262,3
3.4272966,-2.7927246,1
-0.12373172,-2.4908864,1
8.81363,-4.081598,3
-0.1629986,-2.1384847,1
7.739377,-3.2031465,3
11.271955,-4.6244082,3
-0.07592893,-3.0856922,1
1.6127166,-2.2124348,1
11.72923,-1.8474016,3
9.960149,-0.95310116,3
2.3190002,3.1450992,1
-1.3833896,-1.9198387,1
2.4109743,-0.89583355,1
12.724366,-0.7533661,3
0.5418843,-1.8118577,1
13.700324,-0.72683054,3
9.773306,9.772072,8
12.432161,-3.0836847,3
-0.08492746,-3.7362761,1
-0.6571075,4.2039347,1
-0.28340626,-2.8672347,1
-3.5633492,1.0720224,1
12.748641,1.095436,3
1.7242283,-1.7661936,1
-3.4205809,2.9844463,1
8.859536,1.1747853,3
-0.28315592,-3.0941126,1
8.253471,-3.6680992,3
5.8349595,5.7805543,6
11.236044,-4.828677,3
11.12422,-5.0415235,3
11.275864,-4.459091,3
11.755417,-4.767922,3
8.623455,-2.326277,3
9.254239,-4.4739804,3
0.9954006,-4.093737,1
13.047886,-3.7388375,3
9.505092,-2.228113,3
8.591222,-4.117683,3
12.371624,-4.4883485,3
10.77033,-4.541731,3
10.490938,-2.4175234,3
9.629198,-2.105375,3
1.1267743,-3.2381103,1
13.815874,-2.6919942,3
6.158202,6.284342,6
10.622858,-4.734591,3
1.24616,-4.0335836,1
14.530362,-1.334607,3
12.791699,-4.1057816,3
8.691793,-4.0434813,3
10.375909,-3.4474924,3
9.900676,-4.5542746,3
11.904944,-3.9676342,3
8.950174,-2.0003982,3
11.880411,-3.7232382,3
13.728302,-1.8295705,3
9.396763,-3.8908396,3
10.618202,-3.6900775,3
13.772332,-2.0202188,3
12.504012,-3.3608887,3
8.232889,-0.6431327,3
13.521475,-2.8108387,3
13.068294,-3.3755155,3
11.89881,-0.62412846,3
11.329055,-4.5089064,3
13.230621,-2.1232297,3
7.666832,-1.5392611,3
11.240894,-5.1029434,3
10.863277,-3.2095008,3
12.352576,-3.050418,3
7.541501,-1.0870355,3
12.618298,-0.96597236,3
8.079523,-0.685693,3
0.5069399,-1.308553,1
13.952078,0.5124114,3
12.964543,-2.191268,3
9.742472,0.7260677,3
6.36115,6.3141418,6
9.515117,0.63424104,3
12.778457,-0.93923247,3
10.698978,-0.8371104,3
9.623138,0.77256685,3
8.827717,-2.7131991,3
12.128727,1.3680856,3
12.906209,-2.5756137,3
14.643464,-0.20744286,3
9.920475,0.27880007,3
10.642421,-1.2290186,3
9.104347,0.10229308,3
13.658016,-0.30224666,3
9.872734,0.9173166,3
11.333638,-0.4710032,3
10.467333,0.3972903,3
14.08874,-0.9771754,3
13.40187,-0.47931537,3
13.370619,-3.053463,3
8.667844,0.0144514525,3
11.253964,0.38880876,3
11.232804,0.29757735,3
13.233858,-0.30477363,3
7.105463,-1.2219056,3
9.225088,-2.9854383,3
3.5009038,-2.996944,1
9.575194,1.6835208,3
13.8990965,-1.9869516,3
13.361446,-3.5108929,3
11.704468,-4.6651096,3
9.382607,0.21110798,3
12.381358,-3.0042524,3
10.504464,-3.4557917,3
10.817435,-0.22651961,3
14.773918,0.61327356,3
10.659362,-3.1276703,3
11.487249,0.184688,3
5.712262,1.7909431,4
14.203289,0.7749375,3
13.537127,-0.68600386,3
2.5857635,3.2009473,1
6.4912972,5.8606,6
5.8731475,6.581486,6
7.223281,8.315573,7
9.142174,0.23358183,3
