dim_0,dim_1,dim_2,cluster_label
7900.0,10.255467,0.29455584,0
7901.0,-3.1995447,2.013604,0
7902.0,13.920167,8.0582485,0
7903.0,0.033120524,-3.886421,0
7904.0,-0.83080417,-0.61941373,0
7905.0,4.541517,2.9062092,0
7906.0,-3.474851,10.874149,-1
7907.0,-5.3306932,5.817516,-1
7908.0,12.709768,6.0529075,0
7909.0,6.7901993,3.1870036,0
7910.0,-4.299209,8.346391,-1
7911.0,-4.1160455,4.5810037,0
7912.0,16.378544,3.6811388,0
7913.0,-1.0735079,0.38367325,0
7914.0,7.245706,-4.159384,0
7915.0,14.81496,-0.6434176,0
7916.0,2.5037172,12.602359,0
7917.0,-0.013252243,-2.0299687,0
7918.0,1.4584908,-5.4472013,0
7919.0,4.7548337,-3.1984277,0
7920.0,6.6791573,8.080456,0
7921.0,-3.4449933,9.104346,0
7922.0,-3.550097,6.1325903,0
7923.0,11.220653,8.323434,0
7924.0,12.692301,6.0469475,0
7925.0,14.089949,6.810675,0
7926.0,-1.8855608,8.310348,0
7927.0,-0.021503497,-0.5138649,0
7928.0,1.0144086,-1.0792607,0
7929.0,3.696568,-4.6713266,0
7930.0,-2.405156,-1.6480752,0
7931.0,14.944991,2.1287618,0
7932.0,10.713181,10.446553,0
7933.0,6.3698163,10.66569,0
7934.0,-5.1272717,4.1336164,0
7935.0,-4.035939,7.685668,0
7936.0,17.17309,2.1312594,-1
7937.0,13.631963,9.764277,0
7938.0,1.119043,-0.73582464,0
7939.0,14.261937,8.7345,-1
7940.0,1.0860105,9.003063,0
7941.0,-1.0888691,1.7353194,0
7942.0,-1.5708725,9.860444,0
7943.0,-3.9591112,6.2562947,0
7944.0,11.263915,10.085373,0
7945.0,-0.89071894,1.0373445,0
7946.0,-3.0447323,7.325782,0
7947.0,12.780953,11.5750885,0
7948.0,6.1603312,5.174973,0
7949.0,14.14283,4.4435163,0
7950.0,-3.016917,9.355037,0
7951.0,7.989662,13.46334,0
7952.0,14.000721,1.085492,0
7953.0,-5.034217,2.9873118,0
7954.0,10.477168,2.4492488,0
7955.0,-4.177118,8.515531,0
7956.0,0.8684212,-4.7964845,0
7957.0,12.414047,10.556106,0
7958.0,13.447061,10.911745,0
7959.0,-3.8375776,8.352127,0
7960.0,-2.1184587,4.3978763,0
7961.0,11.752972,10.901209,0
7962.0,11.164453,-1.0643517,0
7963.0,-4.247503,4.7873983,0
7964.0,14.362786,-0.9960663,0
7965.0,-4.2119737,4.463282,0
7966.0,-6.801378,2.392345,-1
7967.0,4.212638,3.4575653,0
7968.0,4.9485197,-2.457315,0
7969.0,12.186445,11.383825,0
7970.0,15.418704,3.8221428,0
7971.0,-3.70619,8.199412,0
7972.0,-4.742629,3.6250882,0
7973.0,-0.96198297,0.55936813,0
7974.0,0.21445058,-2.3581824,0
7975.0,-2.8283703,3.6812923,0
7976.0,-1.5150652,10.32013,0
7977.0,9.935642,15.599018,-1
7978.0,15.693837,-0.21202882,0
7979.0,-2.8319983,4.393219,0
7980.0,14.067385,-1.0749872,0
7981.0,-1.0552267,10.107441,0
7982.0,1.7564417,12.863864,0
7983.0,11.106736,9.016868,0
7984.0,13.291949,7.955158,0
7985.0,2.8412914,12.434574,0
7986.0,-1.3132929,-1.7258729,0
7987.0,16.460215,4.4266853,0
7988.0,13.41906,3.1685102,0
7989.0,15.2292795,-0.013144936,0
7990.0,2.6579742,-5.3834386,0
7991.0,0.9941801,6.509676,0
7992.0,-2.1123686,3.4671738,0
7993.0,12.512675,-1.2959294,0
7994.0,13.437346,8.928668,0
7995.0,-3.41601,-1.2294074,0
7996.0,13.3389635,11.113057,0
7997.0,12.75742,0.08003294,0
7998.0,2.7328742,-3.6377547,0
7999.0,8.379335,1.3725629,0
8000.0,12.472276,0.6692112,0
8001.0,5.937667,-4.8227654,0
8002.0,0.4936351,-0.24771352,0
8003.0,6.660209,-4.669235,0
8004.0,12.062081,12.561134,0
8005.0,-2.915196,6.6540904,0
8006.0,11.185049,0.8612491,0
8007.0,6.244874,7.756692,0
8008.0,7.4885454,6.7747912,0
8009.0,4.8201876,-0.5573539,0
8010.0,6.295213,-5.2096276,0
8011.0,14.948246,6.601321,0
8012.0,7.477494,10.659208,0
8013.0,1.5863845,-3.0357895,0
8014.0,4.9032717,-1.1042898,0
8015.0,5.7732344,-5.009488,0
8016.0,-1.331249,-2.016356,0
8017.0,7.4479976,-4.259272,0
8018.0,17.100462,1.4477301,0
8019.0,16.546215,0.16519725,0
8020.0,10.015521,0.029212108,0
8021.0,3.4956863,2.0891228,0
8022.0,1.2341976,9.925325,0
8023.0,15.063241,2.3118858,0
8024.0,-1.0834894,6.2206035,0
8025.0,-1.344257,-2.843498,0
8026.0,12.710741,10.311199,0
8027.0,-4.2464175,8.244628,-1
8028.0,-3.8966274,7.9482255,-1
8029.0,6.7330337,7.7324104,0
8030.0,6.3466897,3.769271,0
8031.0,-4.2444663,8.235306,-1
8032.0,16.404514,2.7357287,0
8033.0,1.2018775,7.4150076,0
8034.0,1.1153572,2.8879433,0
8035.0,13.746388,13.100082,-1
8036.0,6.2651596,9.741003,0
8037.0,13.71634,5.005912,0
8038.0,-5.2587433,5.227887,0
8039.0,15.7233925,5.805885,0
8040.0,-4.950914,5.7933187,0
8041.0,13.675567,11.484071,-1
8042.0,15.264099,5.6039515,-1
8043.0,-2.1950057,6.278124,0
8044.0,12.526338,9.281586,-1
8045.0,15.491599,-1.2119883,-1
8046.0,16.562775,2.804407,-1
8047.0,13.835024,11.714069,-1
8048.0,0.38620797,-4.4788046,0
8049.0,3.2523065,2.573075,0
8050.0,6.8287654,2.6336784,0
8051.0,11.670467,2.577223,0
8052.0,9.241522,0.49035716,0
8053.0,8.742435,2.3910573,0
8054.0,6.408839,-3.7759242,0
8055.0,-6.750362,2.3633072,0
8056.0,-5.270273,0.689711,0
8057.0,-3.4873948,-1.2641299,0
8058.0,-5.129516,4.1444893,0
8059.0,-5.016555,1.9315463,0
8060.0,-6.4175982,1.6770457,0
8061.0,-6.0814395,1.5027517,0
8062.0,-6.177669,1.1775494,0
8063.0,13.36539,5.8828683,0
8064.0,-4.6344643,2.0308452,0
8065.0,-2.9585972,-1.7192146,0
8066.0,-5.076934,3.2585359,0
8067.0,-2.803292,-1.5449318,0
8068.0,-4.8106866,1.7130208,0
8069.0,-6.8441353,3.2385743,0
8070.0,-5.914322,1.903623,0
8071.0,-6.8465486,3.2050862,0
8072.0,-4.710293,2.6037757,0
8073.0,-5.8811636,1.855174,0
8074.0,-2.494334,0.5474892,0
8075.0,-6.2339196,4.318272,0
8076.0,-5.070042,-0.008179887,0
8077.0,-5.919765,1.9866045,0
8078.0,-6.7830234,3.5005052,0
8079.0,8.390568,-0.51476026,0
8080.0,-6.2675705,4.6402116,-1
8081.0,-5.454996,1.5291237,-1
8082.0,-5.2412252,4.6498475,-1
8083.0,-5.065843,2.427453,-1
8084.0,-5.6587152,4.5857663,-1
8085.0,-6.36613,3.2665563,-1
8086.0,-5.616744,5.260316,-1
8087.0,-4.636745,4.6924796,0
8088.0,-6.3050404,2.4799507,-1
8089.0,3.331041,8.121502,0
8090.0,-5.581802,4.5849175,-1
8091.0,6.913351,9.340223,0
8092.0,13.108605,12.748383,-1
8093.0,16.525095,2.921781,-1
8094.0,16.207397,-0.37682563,-1
8095.0,13.361904,-1.9360045,0
8096.0,4.869246,-2.6812997,0
8097.0,13.474282,-2.2917552,-1
8098.0,13.737152,-2.1595516,-1
8099.0,15.330172,1.4055263,0
8100.0,15.326284,-0.00745089,0
8101.0,15.604817,4.436585,-1
8102.0,14.142668,4.119884,0
8103.0,16.712156,0.83533347,-1
8104.0,14.402992,-1.0783257,0
8105.0,10.9526825,8.223783,0
8106.0,17.176683,1.3582582,0
8107.0,13.393272,-2.3680754,0
8108.0,14.959951,0.13144879,0
8109.0,15.589676,5.1351757,0
8110.0,10.399242,1.0616646,0
8111.0,15.192064,1.866558,0
8112.0,11.24889,-2.1809452,0
8113.0,15.761867,2.5953522,0
8114.0,16.623318,2.368689,0
8115.0,14.66543,-0.24978209,0
8116.0,15.729897,1.4396521,0
8117.0,14.771996,-1.312832,0
8118.0,6.5119658,7.1578045,0
8119.0,15.833996,1.2776006,0
8120.0,12.628336,4.242415,0
8121.0,15.522659,6.1386704,0
8122.0,17.124279,1.7535615,0
8123.0,15.461219,-0.06826412,0
8124.0,11.204268,13.636614,0
8125.0,14.517306,4.8635035,0
8126.0,11.230984,14.062912,-1
8127.0,11.329901,-1.4508936,0
8128.0,14.952271,4.770967,0
8129.0,12.31143,8.223225,0
8130.0,13.208039,0.60095346,0
8131.0,15.836176,1.5320004,0
8132.0,13.078692,0.24583344,0
8133.0,5.1740384,-4.425598,0
8134.0,16.470692,3.264312,0
8135.0,14.272449,7.5399632,0
8136.0,10.2337265,-0.9471745,0
8137.0,13.150343,-2.434624,0
8138.0,6.9335594,-3.9923809,0
8139.0,7.6908717,2.0228188,0
8140.0,5.1677256,-4.8145123,0
8141.0,17.145233,1.9655553,0
8142.0,3.4856732,-5.0427074,0
8143.0,10.940198,2.1934178,0
8144.0,-3.7755666,-1.2052963,-1
8145.0,6.157163,-4.4228034,0
8146.0,2.9012847,-5.3427434,0
8147.0,10.020134,-0.7101096,0
8148.0,9.089801,0.98802376,0
8149.0,11.126676,4.2247567,0
8150.0,11.330861,3.527355,0
8151.0,11.390775,-0.2822922,0
8152.0,2.4036689,-5.5278797,0
8153.0,7.2953224,2.0664766,0
8154.0,15.848932,0.0053309053,0
8155.0,10.343444,2.891302,0
8156.0,13.246181,6.3238926,0
8157.0,0.3771281,-2.3721824,0
8158.0,2.8386693,-3.5382092,0
8159.0,16.699717,3.495656,-1
8160.0,12.676022,-1.1018035,0
8161.0,6.909432,-1.9231963,0
8162.0,2.3733606,-2.5501738,0
8163.0,3.118517,4.980714,0
8164.0,15.062901,4.3037014,0
8165.0,12.610171,12.370723,0
8166.0,4.977303,-2.266583,0
8167.0,-0.6264787,2.418908,0
8168.0,14.813826,7.432274,0
8169.0,-2.6206264,3.7276871,0
8170.0,-0.6539578,1.1099317,0
8171.0,16.062725,1.0823389,0
8172.0,-0.4066642,1.1140432,0
8173.0,-4.5718822,3.6400063,0
8174.0,9.756631,1.2214572,0
8175.0,-0.21040985,5.3540297,0
8176.0,-5.0454736,4.935974,0
8177.0,1.810173,-4.147743,0
8178.0,-0.9470156,10.186981,0
8179.0,-1.6581452,0.3192577,0
8180.0,-1.7456317,2.3120806,0
8181.0,8.361816,11.041349,0
8182.0,6.365777,-4.3685293,0
8183.0,-6.6409345,2.0431085,0
8184.0,13.722855,5.89998,0
8185.0,11.1154,8.354411,0
8186.0,9.001907,3.154404,0
8187.0,-3.2784302,4.555316,0
8188.0,15.33308,5.9971104,0
8189.0,13.363787,10.810261,0
8190.0,-4.664793,2.5960999,0
8191.0,-1.4658028,1.8103098,0
8192.0,12.115376,10.6511755,0
8193.0,3.7071044,-4.793651,0
8194.0,11.647278,13.991361,-1
8195.0,-2.6786215,3.8972616,0
8196.0,13.258654,0.5046593,0
8197.0,15.128817,3.8500652,-1
8198.0,-0.3891369,-0.08630737,0
8199.0,-4.245908,6.616068,0
8200.0,-5.1142287,5.786402,0
8201.0,-0.7310403,1.017877,0
8202.0,16.842184,0.030457225,-1
8203.0,6.838778,12.770378,0
8204.0,-1.2215849,2.8369012,0
8205.0,-6.666235,3.3534932,-1
8206.0,-3.0948424,-0.29140842,0
8207.0,7.854371,4.6198883,0
8208.0,6.8511863,8.526689,0
8209.0,9.058959,12.890715,0
8210.0,16.02101,5.143672,0
8211.0,-0.40374595,10.477283,0
8212.0,12.371855,11.4662895,0
8213.0,11.210457,12.798685,0
8214.0,0.8584118,-4.7742176,0
8215.0,0.16347104,-3.8146958,0
8216.0,5.834767,-5.3576183,0
8217.0,-3.3440323,3.4705095,0
8218.0,-3.976888,7.9954276,0
8219.0,12.360985,0.35809663,0
8220.0,9.049707,3.7554312,0
8221.0,13.032388,12.87713,-1
8222.0,4.2619805,-1.0319837,0
8223.0,10.158967,1.8690214,0
8224.0,-3.9113238,4.085851,0
8225.0,0.5516291,8.383943,0
8226.0,-3.0547638,8.609658,0
8227.0,11.626932,12.916147,0
8228.0,11.738019,11.004395,0
8229.0,13.39853,-0.5174084,0
8230.0,8.54455,9.516825,0
8231.0,14.520716,-1.3431774,0
8232.0,-6.0338154,4.5415874,-1
8233.0,-3.981964,6.263709,0
8234.0,10.593669,10.511028,0
8235.0,10.722782,-1.2860584,0
8236.0,-1.3577098,1.6923678,0
8237.0,15.950577,4.8366184,0
8238.0,-2.5543635,5.89677,0
8239.0,15.8425455,-1.1829388,0
8240.0,4.831616,1.1625259,0
8241.0,0.9940721,-3.432619,0
8242.0,-0.027170753,10.953808,0
8243.0,0.56930345,8.884828,0
8244.0,-1.8351533,3.1884866,0
8245.0,-0.004067327,0.04129335,0
8246.0,11.01952,-0.528327,0
8247.0,12.437379,0.22264467,0
8248.0,13.865054,9.85995,0
8249.0,13.890101,1.9474444,0
8250.0,12.691037,0.058001705,0
8251.0,9.461401,2.501088,0
8252.0,14.591748,3.8610072,0
8253.0,11.731306,-0.3671884,0
8254.0,11.0635195,11.734622,0
8255.0,11.203774,3.5322447,0
8256.0,14.030947,10.549473,0
8257.0,11.814314,3.3422678,0
8258.0,-0.0693127,6.534035,0
8259.0,6.938844,9.624555,0
8260.0,7.5722384,-3.9881597,0
8261.0,11.838336,-2.313207,0
8262.0,9.430312,-1.4543229,0
8263.0,11.663549,-1.834413,0
8264.0,9.720835,-1.6257929,0
8265.0,15.568535,-0.7529591,0
8266.0,-3.2505033,6.005213,0
8267.0,9.536297,1.0252173,0
8268.0,3.2387779,0.72275233,0
8269.0,2.187895,-2.8474913,0
8270.0,13.842056,2.2129507,0
8271.0,7.38963,-4.246057,0
8272.0,4.3264756,3.2779508,0
8273.0,11.94069,1.3026676,0
8274.0,0.4620245,0.06306322,0
8275.0,15.611998,-0.49230337,0
8276.0,14.594936,8.0479965,0
8277.0,8.041672,10.293717,0
8278.0,14.13316,7.7456465,0
8279.0,15.075028,-1.205293,0
8280.0,13.038226,-1.4381369,0
8281.0,2.2138274,12.955394,-1
8282.0,10.483771,13.113558,0
8283.0,12.897665,11.813237,0
8284.0,-1.2154119,2.855497,0
8285.0,13.75159,5.9630656,0
8286.0,-3.4677134,10.259973,-1
8287.0,13.609759,12.043768,0
8288.0,14.067826,11.818614,-1
8289.0,8.211795,-0.15347661,0
8290.0,-1.1636429,-2.9096107,0
8291.0,14.839161,7.802103,-1
8292.0,-3.388023,8.305019,0
8293.0,1.1149325,8.904502,0
8294.0,-1.0441902,-3.060667,0
8295.0,13.038595,6.288644,0
8296.0,-4.165666,8.507125,0
8297.0,9.229353,11.473598,0
8298.0,-1.5691077,2.0547009,0
8299.0,16.638474,3.8820634,-1
8300.0,13.027928,-0.38345233,0
8301.0,7.6347313,0.76168466,0
8302.0,16.887016,3.2440228,-1
8303.0,7.8594193,3.0332477,0
8304.0,14.975791,3.4226806,-1
8305.0,13.844525,4.56635,0
8306.0,-0.9110279,-3.14054,0
8307.0,0.59857786,-3.6831958,0
8308.0,-4.1648426,-0.3712313,0
8309.0,-3.419667,-0.71192676,0
8310.0,1.1012089,2.9146404,0
8311.0,-5.125725,1.4104319,0
8312.0,-2.842952,-1.8433975,0
8313.0,-4.852496,2.160418,0
8314.0,-3.917691,-0.9209992,0
8315.0,-5.1961484,3.290153,0
8316.0,6.665378,3.3737373,0
8317.0,-5.2721515,0.17851506,0
8318.0,-1.4738821,-1.8774487,0
8319.0,-4.410917,-0.39741844,0
8320.0,-3.1666586,-1.6956401,0
8321.0,-4.6954556,0.6612999,0
8322.0,-6.0310264,1.9147815,0
8323.0,-3.5269165,6.111036,0
8324.0,-6.83538,3.2658412,0
8325.0,-4.1474013,-0.917265,0
8326.0,-5.6074653,0.74922836,0
8327.0,-5.9158707,4.0637364,0
8328.0,-5.949187,4.2247205,0
8329.0,7.3346233,2.1557772,0
8330.0,-3.9356127,0.7020923,0
8331.0,-3.7479537,0.2380709,0
8332.0,-5.811717,4.0669584,0
8333.0,-6.33616,1.5049422,0
8334.0,-4.243138,3.456016,0
8335.0,-4.7769995,1.7407773,0
8336.0,-5.049117,0.99930567,0
8337.0,-5.606342,4.595476,0
8338.0,-4.8648005,1.644114,0
8339.0,-6.144345,1.135284,0
8340.0,7.8866854,8.174125,0
8341.0,-6.073741,2.8384354,0
8342.0,-6.5232835,3.058172,0
8343.0,-5.3043976,3.4866276,0
8344.0,-5.014178,6.094364,0
8345.0,-5.729806,4.015834,0
8346.0,-2.7560847,4.46366,0
8347.0,-5.9371605,4.5497537,0
8348.0,-5.617292,5.5227666,0
8349.0,8.864592,14.041277,-1
8350.0,-1.8006384,7.606959,0
8351.0,3.330046,8.108064,0
8352.0,-5.619748,4.5988636,0
8353.0,9.030277,13.749417,-1
8354.0,3.5289273,10.486863,0
8355.0,-6.7436953,3.5707645,0
8356.0,9.096017,0.76924133,0
8357.0,-1.7960112,7.6963944,0
8358.0,-1.2336828,7.4120636,0
8359.0,10.275126,0.054045025,0
8360.0,-2.0445328,7.388812,0
8361.0,-6.3774543,3.3319585,-1
8362.0,-5.960328,4.1907063,-1
8363.0,-3.9663575,0.6001336,0
8364.0,3.2745132,11.442952,0
8365.0,6.2560472,11.117749,0
8366.0,3.5507755,3.511634,0
8367.0,14.542851,-1.5651282,0
8368.0,8.791893,4.248201,0
8369.0,6.5140467,-4.407059,0
8370.0,14.553036,-1.407669,0
8371.0,13.442355,-1.8936286,0
8372.0,13.090689,8.085421,0
8373.0,14.440462,-0.8517236,0
8374.0,8.942302,-0.8506069,0
8375.0,14.16687,4.158685,0
8376.0,15.094805,-1.7535985,0
8377.0,15.227414,2.3330133,0
8378.0,13.649726,3.209282,0
8379.0,17.107431,2.441332,0
8380.0,16.067686,0.40291622,0
8381.0,16.198875,2.3928413,0
8382.0,16.768162,3.2013144,0
8383.0,15.100958,5.659462,0
8384.0,11.12007,10.86136,0
8385.0,14.95745,1.3424414,0
8386.0,14.46028,4.799042,0
8387.0,16.506516,4.0216756,0
8388.0,15.612303,1.4888111,0
8389.0,13.581519,6.3412547,0
8390.0,13.203306,5.9305615,0
8391.0,15.581818,5.7246585,0
8392.0,3.5991597,1.7364311,0
8393.0,4.0397162,-3.7433443,0
8394.0,14.408807,0.60162616,0
8395.0,2.4570608,-5.5241213,0
8396.0,6.455359,5.116225,0
8397.0,3.0437706,-3.382214,0
8398.0,8.541552,-0.58075583,0
8399.0,16.399714,4.5596933,0
8400.0,5.6248617,-3.3092372,0
8401.0,3.691395,-3.1707156,0
8402.0,1.8169733,-4.070382,0
8403.0,12.399457,1.3310328,0
8404.0,1.0274754,-0.8836676,0
8405.0,16.892406,2.7403226,0
8406.0,16.873997,1.8551282,0
8407.0,16.767414,3.049243,0
8408.0,2.2557235,-5.0030913,0
8409.0,16.472075,2.6384168,0
8410.0,-0.9759949,10.633087,-1
8411.0,11.32524,-2.2601845,0
8412.0,13.2312355,12.482551,0
8413.0,11.390705,-1.326823,0
8414.0,10.66782,3.218689,0
8415.0,6.7022915,8.229731,0
8416.0,10.874907,0.10803828,0
8417.0,0.88345695,-4.771658,0
8418.0,9.4883375,1.9264307,0
8419.0,4.790038,-0.50040764,0
8420.0,0.028830724,-3.888431,0
8421.0,9.022026,3.1491315,0
8422.0,16.035042,2.727776,0
8423.0,2.6422327,-3.1165624,0
8424.0,3.3897102,-2.959007,0
8425.0,16.366568,3.2653582,0
8426.0,9.308675,-0.5488121,0
8427.0,-1.9515264,-1.9488742,0
8428.0,11.525322,-0.42987436,0
8429.0,11.750035,0.5449948,0
8430.0,10.578161,0.29782155,0
8431.0,12.071304,2.9755685,0
8432.0,14.340927,1.809628,0
8433.0,14.771772,-0.7505836,0
8434.0,-3.422165,10.998081,-1
8435.0,13.041074,0.19501203,0
8436.0,2.8995233,2.786013,0
8437.0,13.870832,12.423749,-1
8438.0,1.0592083,-2.90253,0
8439.0,17.213331,1.2858688,0
8440.0,4.852899,-5.079242,0
8441.0,6.242524,8.303004,0
8442.0,16.861055,1.955813,0
8443.0,-6.396381,4.093509,0
8444.0,7.0503163,-4.016513,0
8445.0,6.7810893,7.670835,0
8446.0,16.310192,0.36187297,0
8447.0,16.371143,0.35056233,0
8448.0,3.2810688,-4.969816,0
8449.0,13.698451,2.4975078,0
8450.0,-4.2021947,-0.70683426,-1
8451.0,1.1545377,11.908981,0
8452.0,1.3354788,-0.5559436,0
8453.0,12.809649,5.793892,0
8454.0,0.10963061,5.1623645,0
8455.0,-0.4998418,-2.8950267,0
8456.0,10.749346,4.2668076,0
8457.0,6.592879,-3.4402194,0
8458.0,-0.6885984,0.9980091,0
8459.0,-3.8880773,2.0640216,0
8460.0,1.8572466,-4.986944,0
8461.0,-4.522516,4.8365545,0
8462.0,11.319511,8.043719,0
8463.0,14.482351,2.9363825,0
8464.0,14.045585,9.227646,0
8465.0,-4.6834106,-0.16094512,0
8466.0,4.726319,-0.32106796,0
8467.0,1.7342216,-4.1870136,0
8468.0,10.239913,3.6687224,0
8469.0,-5.2731514,0.2217537,0
8470.0,8.180095,0.936859,0
8471.0,12.787,1.4380065,0
8472.0,14.361035,2.5509684,0
8473.0,1.2892387,7.3731737,0
8474.0,2.3995748,-5.352035,0
8475.0,12.308325,10.294913,0
8476.0,-1.5871934,3.537251,0
8477.0,1.1341845,9.293188,0
8478.0,8.560892,-0.62777,0
8479.0,7.7566385,13.223859,0
8480.0,4.0852766,-4.052769,0
8481.0,13.965633,1.3227841,0
8482.0,-3.8863347,9.229428,0
8483.0,15.276222,-1.0131438,0
8484.0,-1.2909256,1.6129292,0
8485.0,1.3512367,-5.4581957,0
8486.0,8.908432,-0.17111267,0
8487.0,5.974862,4.089132,0
8488.0,2.006925,-3.5411756,0
8489.0,15.410679,0.6589739,0
8490.0,-1.2887043,7.3571486,0
8491.0,-6.068142,1.0155116,0
8492.0,-4.213835,4.3152814,0
8493.0,2.6450458,12.602634,0
8494.0,10.662215,14.31758,-1
8495.0,-3.9992878,9.202706,0
8496.0,3.5628953,-2.2909021,0
8497.0,10.388922,0.4254343,0
8498.0,8.74828,2.8952556,0
8499.0,17.045223,1.1555854,-1
8500.0,1.1648933,9.931047,0
8501.0,-1.909159,-1.1020051,0
8502.0,9.8301735,1.0073959,0
8503.0,9.674492,1.5591776,0
8504.0,0.18219224,-3.8683338,0
8505.0,7.7623205,4.1580577,0
8506.0,-3.0726805,8.517629,0
8507.0,-4.136928,4.3236794,0
8508.0,11.0951395,11.668906,0
8509.0,6.823847,8.970627,0
8510.0,-3.8580189,4.1136093,0
8511.0,-3.032113,4.3763304,0
8512.0,-1.2710172,3.6359305,0
8513.0,15.369861,3.2478752,0
8514.0,-2.8949244,9.903148,0
8515.0,-2.9922364,1.9731365,0
8516.0,16.287722,1.7584866,0
8517.0,16.982203,1.6760325,0
8518.0,-4.7438445,3.5745742,0
8519.0,-1.265249,-2.8607624,0
8520.0,13.591716,-2.299839,0
8521.0,-5.6960936,1.7614417,0
8522.0,3.4712424,10.732021,0
8523.0,-1.9047449,8.351263,0
8524.0,-1.0311699,10.0413885,0
8525.0,14.377256,9.186283,0
8526.0,7.5323215,12.666736,0
8527.0,-0.16184068,-0.612111,0
8528.0,6.9123907,9.483703,0
8529.0,13.478215,9.513451,0
8530.0,15.305446,0.5253791,-1
8531.0,1.7301314,5.6907425,0
8532.0,-1.0799334,10.005372,0
8533.0,3.222344,11.576416,0
8534.0,11.154493,-0.76063126,0
8535.0,-2.8942568,9.486965,0
8536.0,11.32976,13.100306,0
8537.0,8.149523,3.4784772,0
8538.0,15.208667,-0.18391664,0
8539.0,12.429573,-2.4793937,0
8540.0,9.938267,-0.8171723,0
8541.0,5.150985,-0.5869976,0
8542.0,2.3665414,4.7433577,0
8543.0,8.685261,-0.15374522,0
8544.0,4.192007,-0.0061738687,0
8545.0,8.0937,0.9219369,0
8546.0,5.483584,-3.5216365,0
8547.0,11.931034,2.0933259,0
8548.0,4.4301972,1.6851029,0
8549.0,7.280414,4.3979177,0
8550.0,-1.3408824,-2.0349634,0
8551.0,2.0210662,-3.3811603,0
8552.0,6.6932163,2.5536785,0
8553.0,-4.819422,0.050653566,-1
8554.0,13.199717,3.3087277,0
8555.0,14.759379,4.1545444,0
8556.0,12.6889715,1.450726,0
8557.0,8.969409,0.0053591765,0
8558.0,1.7892832,4.3508058,0
8559.0,6.996497,11.459795,0
8560.0,-1.7747511,8.162247,0
8561.0,14.452493,3.509091,0
8562.0,-4.6129894,1.7565726,0
8563.0,-6.701104,2.125655,0
8564.0,6.198128,8.266042,0
8565.0,10.311411,-1.5084407,0
8566.0,1.5096692,2.9218862,0
8567.0,6.1818175,-9.378371,0
8568.0,14.027107,7.5658383,-1
8569.0,-3.744257,8.295303,0
8570.0,12.448721,12.38039,-1
8571.0,11.7171755,13.985599,-1
8572.0,9.751493,12.801191,-1
8573.0,13.011041,11.735658,-1
8574.0,10.561305,10.290478,-1
8575.0,6.2827215,8.469696,0
8576.0,-4.7352533,3.6225832,0
8577.0,-2.6194239,3.8599887,0
8578.0,15.33321,0.6804015,-1
8579.0,-3.0480127,9.687692,0
8580.0,16.75175,3.0154357,-1
8581.0,7.5256433,-4.2389183,0
8582.0,1.4189845,1.7870823,0
8583.0,11.499685,-0.22243768,0
8584.0,-4.1368313,-0.9568374,0
8585.0,-6.5685387,2.1417968,0
8586.0,-5.60548,0.7290021,0
8587.0,-4.8717456,1.6907094,0
8588.0,-5.2885184,0.47946206,0
8589.0,-5.9836435,1.9416937,0
8590.0,-6.273002,2.5527666,0
8591.0,-5.858211,4.0541086,0
8592.0,-3.567124,-0.6829217,0
8593.0,-4.7878547,0.03665255,0
8594.0,-6.217981,4.64322,0
8595.0,-4.989329,1.2009608,0
8596.0,-6.0875096,2.8721771,0
8597.0,-3.0628846,1.0083555,0
8598.0,-5.1590347,5.0507355,0
8599.0,-4.53219,6.479043,0
8600.0,-5.1699395,1.5423433,0
8601.0,-5.5369496,5.256153,0
8602.0,-5.642461,5.5007205,0
8603.0,12.2324295,3.0184531,0
8604.0,-6.0719643,1.0493436,0
8605.0,-5.6147747,1.0771673,-1
8606.0,-6.013348,4.0940695,-1
8607.0,-6.106626,2.8723469,-1
8608.0,-6.3160005,2.5304692,-1
8609.0,-6.030752,3.3167703,-1
8610.0,-6.320407,2.4726799,-1
8611.0,-4.9296947,3.280799,0
8612.0,-2.7438924,9.311581,0
8613.0,7.9542,0.06762784,0
8614.0,-6.205621,4.64323,-1
8615.0,-6.8044105,3.445808,-1
8616.0,-6.396261,4.0322037,-1
8617.0,6.255259,11.123186,0
8618.0,10.134406,0.3869653,0
8619.0,15.611054,-0.33521372,-1
8620.0,15.802784,-0.35080805,-1
8621.0,14.954328,1.2678612,-1
8622.0,15.97222,4.720922,-1
8623.0,12.752717,1.5121179,0
8624.0,14.671607,2.22758,0
8625.0,15.297733,-1.0155058,-1
8626.0,15.739106,0.9628504,-1
8627.0,13.054833,-1.9439204,0
8628.0,14.098013,-2.1553338,-1
8629.0,10.421345,0.9953787,0
8630.0,14.950611,1.7549549,0
8631.0,15.125293,3.4062254,0
8632.0,11.553907,-0.52809274,0
8633.0,12.929906,1.7432834,0
8634.0,16.771929,1.1094638,0
8635.0,5.5687943,-3.159477,0
8636.0,14.812288,-0.7014781,0
8637.0,15.744986,1.7063329,0
8638.0,14.582643,3.3382967,0
8639.0,15.706884,3.3362837,0
8640.0,14.378142,5.545822,0
8641.0,15.030652,4.656698,0
8642.0,1.5576255,8.023072,0
8643.0,11.706639,-0.13930333,0
8644.0,13.31572,1.6917404,0
8645.0,14.671847,1.0844765,0
8646.0,6.675094,2.3583272,0
