WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label,DEX_EVENTS_MEDIAN,CEX_EVENTS_MEDIAN,BRIDGE_EVENTS_MEDIAN,DEFI_EVENTS_MEDIAN,DEX_EVENTS_WEIGHTED_DIST,CEX_EVENTS_WEIGHTED_DIST,BRIDGE_EVENTS_WEIGHTED_DIST,DEFI_EVENTS_WEIGHTED_DIST
0xedb48acc6817ff8611155c7b86f75e45af5fdcf4,12.166667,19,14,21405.61,12,153,171.24488,389.670114883,0,0,0,0,0,1,12,0,0,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.0,0.0,0.340080971659919,0.07100591715976332
0x02a3945302ab1ff88c793bbb08984d16386154a9,10.5,9,27,3817.73,11,158,65.822931034,206.499537363,0,0,0,0,0,0,6,1,4,0,1,0,3.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.6842105263157895,0.0
0x01a092584997600c77db7a216c65a433fe4bd590,1.833333,4,8,1025.11,7,145,93.191818182,67.437804857,0,0,1,0,0,0,1,0,0,0,1,0,130.0,5,28.0,2.0,19.0,13.0,0.0,0.25,0.47368421052631576,0.0
0x209f945d541b11a664bb2d651110bb8986bf869e,5.5,3,32,54.18,3,179,10.836,0.01356465997,0,0,24,0,0,0,0,0,2,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.0,-11.0,0.0,0.0
0xe528bfcb83c1c026b55c32b1a68836da6c9bd88f,11.333333,3,7,458.61,5,147,6.197432432,12.38804361,24,0,0,0,0,29,0,0,0,0,0,0,0.0,9,28.0,2.0,19.0,13.0,0.0646900269541779,0.0,0.0,-0.6734397677793904
0xaf6e00b57bd1f21132bdaad090dd3c3164173dcb,12.333333,8,11,105.08,13,171,1.04039604,1.900729365,0,0,1,1,0,0,1,0,5,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.0,0.25,0.47368421052631576,0.0
0x39f831495267c93966bfbc3ae47e8f8c0df2ebb9,4.333333,1,10,1751.38,6,60,39.804090909,48.083135454,0,0,0,0,0,0,15,0,0,0,6,0,679.56,2,28.0,2.0,19.0,13.0,0.0,0.0,0.21052631578947367,0.0
0x7fe54e67cb360e3bab117c16988414e60411d1a1,6.833333,4,12,2296.4,9,18,57.41,62.76499773,0,0,0,0,0,0,4,0,9,0,1,0,225.98,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7894736842105263,0.0
0x65df264782e5e4c950cc6a176f7e737fd93ac5df,6.833333,9,15,3574.91,8,135,62.717719298,71.950600134,0,0,0,0,0,0,4,0,8,0,0,0,0.0,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7894736842105263,0.0
0x0959717fc496e7bf7b21a135d0b8960280e42edb,11.166667,9,8,13103.19,5,84,29.183051225,75.880879847,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0x88c43201a89ef56969cab042e2c5cd82431f79e9,11.333333,3,13,427912.74,8,124,2276.131595745,6800.953257094,13,0,0,0,0,4,0,0,8,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4096638655462184,0.0,0.0,0.16289592760180996
0x4f20bedccbe952bd355c1ba7d196e20c2ef4429e,15.5,3,8,3472.83,11,141,14.410082988,50.198243815,12,0,0,0,0,3,0,0,6,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.45714285714285713,0.0,0.0,0.15384615384615385
0x00de47ec78891827ff1868ecf2d0c78b72afe388,2.5,3,7,15367.52,7,95,326.968510638,613.367482336,4,0,0,0,0,3,0,0,2,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.48979591836734687,0.0,0.0,0.32967032967032966
0x48ebf92de584687a7fdea7ff13efee8922e9dab3,3.5,4,11,4210.41,11,64,93.564666667,99.918044719,3,0,0,0,0,2,1,0,3,0,1,0,292.87,-1,28.0,2.0,19.0,13.0,0.44642857142857145,0.0,0.15789473684210525,0.28205128205128205
0x6d45b46e409538b9bae2ad936031a4a87d8cfee4,4.166667,3,9,1466.72,11,125,40.742222222,76.681333456,1,0,0,0,0,5,0,0,3,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.1607142857142857,0.0,0.0,0.5128205128205129
0x7a42c943368b158cf42b90bd5f51b1db82ca9d27,6.166667,3,9,1411.5,11,125,39.208333333,69.512242827,1,0,0,0,0,8,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.10714285714285714,0.0,0.0,0.3418803418803419
0x9c1c4469d889ab7c84ab89362337d5e3f7c9b70d,11.0,4,13,8962.78,12,67,54.319878788,153.29127049,12,0,0,0,0,5,0,0,5,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.40336134453781514,0.0,0.0,0.1809954751131222
0xefdcaad0d0240df8051b8dfe38a39868d14fe202,6.166667,3,7,4369.05,6,73,312.075,654.122834191,1,0,0,0,0,4,0,0,2,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.19285714285714287,0.0,0.0,0.5538461538461539
0x13e674a5b601874074e0fc883be4b1e511fe68bb,9.333333,4,9,802.43,10,164,3.767276995,9.138762108,13,0,0,0,0,2,0,0,6,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4642857142857143,0.0,0.0,0.11282051282051282
0x5fefc4b611ef941bfaed6925e57073d1a94b4d90,5.833333,4,11,3938.42,13,92,34.54754386,51.342034206,5,0,0,0,0,3,0,0,2,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.5133928571428571,0.0,0.0,0.2884615384615385
0x6ff9485f546aaf27c68ba84658b5e3f82d9a6f0f,2.5,4,10,1206.81,8,49,150.85125,56.820825724,1,0,0,0,0,2,1,0,2,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.24107142857142858,0.0,0.23684210526315788,0.4230769230769231
0x9ed49870127a02b04c53ceb4ed1b0582e7b065ab,5.833333,3,8,25151.47,8,60,264.752315789,499.840285941,8,0,0,0,0,2,0,0,6,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.5714285714285715,0.0,0.0,0.16923076923076924
0x4c3e6704027ad67e735b0eda605008250d46cf12,1.666667,4,7,1158.61,8,28,39.952068966,54.939389951,1,0,0,0,0,1,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.48214285714285715,0.0,0.0,0.46153846153846156
0x8f70c704e5786abece5430e25ee1de4a27cddc11,6.0,3,12,1995.84,13,85,60.48,58.457493856,1,0,0,0,0,3,0,0,2,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.24107142857142858,0.0,0.0,0.576923076923077
0x40062b9a23955a9b374de9f058fe0232e92ea059,2.5,1,14,1.99,4,59,1.99,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0xcf7bc189a7e82af17c69e1a70f5e97afff071f90,4.833333,3,8,1.0,5,43,0.3333333333,0.4714045208,0,0,0,0,0,2,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.8461538461538461
0x69e7d13167cd1bb67b0f8be5da0da3decce3cd1d,6.166667,4,11,706.0,11,72,47.066666667,71.826148133,0,0,0,0,0,0,3,0,0,0,1,0,63.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0x2ff8b7506beac38ee589f4721a5b6f8d46977faf,5.5,1,23,2.11,2,39,0.1918181818,0.09446675046,11,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.6071428571428571,0.0,0.0,0.0
0x104dfddd425c63689aa45f3c5244a2654400f0df,5.166667,4,10,76.5,7,57,4.026315789,4.77345865,0,0,0,0,0,0,1,0,2,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0xc2f222de20e137e45930d452790a1a44f6b21c16,8.0,4,7,21112.54,5,21,390.972962963,682.433915999,0,0,0,0,0,1,1,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.47368421052631576,0.46153846153846156
0xc7ef6a587f6675e17a4fa1cc6b4cda60885e3287,5.333333,4,7,266395.35,6,99,4757.059821429,6057.843263747,0,0,0,0,0,0,10,3,10,0,6,0,62606.53,3,28.0,2.0,19.0,13.0,0.0,0.0,0.47368421052631576,0.0
0xf2915558acd107fb9bacb67371ff28d0e1a579f3,10.5,1,7,13.99,7,90,6.995,0.015,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x6722cdec7ea5d2e40ce1b5912d71f285d1d69dce,2.5,7,8,8268.95,7,162,201.681707317,255.643517946,3,0,0,0,0,0,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.8928571428571429,0.0,0.0,0.0
0xdd684bb6dac4dbc8d98f392456cf50ad6dbe1d9f,4.5,3,10,3607.73,8,112,128.8475,136.401135223,0,0,0,0,0,0,10,0,0,0,3,0,615.96,3,28.0,2.0,19.0,13.0,0.0,0.0,0.47368421052631576,0.0
0x1832239aa9e7871b066ec42680cd38d701e47a9d,5.166667,3,14,50.08,6,77,1.517575758,1.614369246,0,0,2,0,0,0,13,0,0,0,9,0,24.71,7,28.0,2.0,19.0,13.0,0.0,0.0,0.2736842105263158,0.0
0x99aaf9bac7632b85b7c62e0755b3dbca26723960,9.666667,6,11,19782.93,11,136,140.304468085,222.863872523,10,0,0,0,0,3,5,0,3,0,4,0,597.71,10,28.0,2.0,19.0,13.0,0.3571428571428572,0.0,0.2046783625730994,0.1282051282051282
0x407f713ad95e99b982e497a68fbf4c0417dc79e6,12.333333,8,22,1341.23,12,171,14.118210526,15.755688629,0,0,0,0,0,0,18,0,14,0,18,0,287.32,2,28.0,2.0,19.0,13.0,0.0,0.0,0.05263157894736842,0.0
0x8ad461cbcf5c8b4309923293803a2257e0dbf8eb,4.666667,4,10,306.41,7,98,10.213666667,21.472349271,0,0,0,0,0,0,7,0,0,0,6,0,219.72,4,28.0,2.0,19.0,13.0,0.0,0.0,0.631578947368421,0.0
0x09d6f43d5cb9b3b34574c2ae34245c7f1cfb137f,3.166667,2,9,46491.37,11,121,3576.259230769,4378.026310794,0,0,0,0,0,0,0,2,6,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x09c626a34f31ee042daa575270f8208b52a4f466,14.333333,11,23,1743.73,17,82,7.681629956,14.42902082,16,0,0,0,0,0,20,0,3,0,3,0,7.89,11,28.0,2.0,19.0,13.0,0.19047619047619047,0.0,-0.029239766081871343,0.0
0xc2a8f235e06601ce289d76cf678f3c3541f92836,14.833333,7,8,4891.66,7,59,23.293619048,35.021077058,15,0,0,0,0,0,3,0,6,0,0,0,0.0,11,28.0,2.0,19.0,13.0,0.3869047619047619,0.0,0.14035087719298245,0.0
0xecc948adf1f496b888319ff3feab12f353014f30,8.833333,7,11,1535.02,11,80,11.99234375,12.708803512,7,0,0,0,0,3,4,0,5,0,3,0,36.05,10,28.0,2.0,19.0,13.0,0.375,0.0,0.22556390977443608,0.16483516483516483
0x219524ca16f153b1f65be94cf71ed350884d9228,10.833333,5,19,424.36,15,165,9.02893617,7.521174148,0,0,0,1,0,0,2,0,26,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x3a02dd24bb2fb2655c154b851e87aa0c4bcc1ca9,16.333333,9,8,160.89,7,51,1.375128205,1.670675494,0,0,4,0,0,0,12,0,0,0,10,0,41.24,7,28.0,2.0,19.0,13.0,0.0,-0.25,0.2763157894736842,0.0
0x5e313d65611db9e1c0449d695294b50ca65779df,6.333333,4,11,605.34,11,144,7.965,5.671900846,0,0,0,14,0,0,3,0,7,0,1,0,11.59,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0x312943753f2b693b8736cc01f79f356bcf1aa006,3.666667,5,10,7910.21,8,65,329.592083333,148.197346101,3,0,0,0,0,2,3,0,1,0,1,0,324.46,10,28.0,2.0,19.0,13.0,0.3348214285714286,0.0,0.3157894736842105,0.21153846153846154
0x3b904a9b8edbd9972dc4230ff2c4fba7be74ae4b,5.166667,10,15,107.09,11,17,1.69984127,2.054991208,1,0,0,5,0,0,1,0,5,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.48214285714285715,0.0,0.47368421052631576,0.0
0x55acccb8a701f2020dfd039001c478ae83b8649d,14.5,13,14,52459.86,14,61,238.453909091,575.855232549,11,0,0,0,0,3,0,0,2,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.47704081632653056,0.0,0.0,0.16483516483516483
0x361bbf4e1a2d636d7037a25642331a5008293a66,2.333333,6,10,60.15,6,34,6.015,10.531179659,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0xd0e08a720a1e225a42165cbb50493fb70f31f7b2,11.166667,4,12,4.21,9,120,0.1169444444,0.07691335112,0,0,0,0,0,2,2,1,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.4473684210526316,0.4230769230769231
0x42f8406d03b055449f6d4e29c837dd0b5f2e1e2b,11.0,5,10,140051.67,11,48,915.370392157,1236.491633506,12,0,0,0,0,2,3,0,3,0,1,0,1060.0,10,28.0,2.0,19.0,13.0,0.40336134453781514,0.0,0.14860681114551083,0.09954751131221719
0xda3bd1b5bbcd458ee40304f078bcc4b9897b3b67,7.5,9,15,17710.37,13,69,184.483020833,381.158058808,9,0,0,0,0,4,2,0,4,0,1,0,2150.0,10,28.0,2.0,19.0,13.0,0.40714285714285714,0.0,0.11929824561403508,0.1846153846153846
0x520321da3e028f18fd6a09935faf2401bf106aab,5.166667,6,8,4381.66,5,64,64.436176471,72.014487228,7,0,0,0,0,0,4,0,9,0,2,0,19.92,11,28.0,2.0,19.0,13.0,0.4772727272727273,0.0,0.28708133971291866,0.0
0x6e5fa41656a42190eab3a9284635dfbaf71cb9cc,3.166667,5,9,156.49,10,128,11.177857143,14.935705148,0,0,0,0,0,1,1,0,0,0,1,0,0.02,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.47368421052631576,0.46153846153846156
0xb9446a997655b9d40d1a16b3a885e837f0dbbe68,7.666667,3,7,10651.84,6,170,71.971891892,132.0838056,15,0,0,0,0,1,0,0,9,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.43526785714285715,0.0,0.0,0.057692307692307696
0xea11226b21734b17194bad8582abb6f25321fb38,14.0,5,16,179265.08,14,131,900.829547739,3023.101781897,11,0,2,0,0,5,1,0,4,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.3515037593984962,0.0,0.04986149584487534,0.16194331983805668
0xe9538d422bb64f6d3de9abe9a383df80d6752473,14.333333,11,10,72761.48,8,130,371.232040816,579.08457327,29,0,0,0,0,1,0,0,10,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,-0.03452380952380952,0.0,0.0,0.03076923076923077
0xe49a14c97d2fa1dc737ae61986692e30687fb6c2,13.833333,3,11,6941.2,10,148,36.921276596,45.262662369,7,0,0,0,0,5,0,0,2,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4375,0.0,0.0,0.25641025641025644
0x65d4f65571c08f783e2e383833fd78127ae8bc41,4.166667,3,9,1169.62,11,125,32.489444444,44.694569142,1,0,0,0,0,5,0,0,3,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.1607142857142857,0.0,0.0,0.5128205128205129
0x7008d0422ff308593eb96f877495d2722d719638,2.666667,6,8,25052.67,7,60,1192.984285714,858.340586362,2,0,0,0,0,0,1,0,3,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.6190476190476191,0.0,0.3157894736842105,0.0
0x8f1ec0554ae97ff549e8e972d34ab2766b4fb276,16.5,4,12,6569.45,13,100,30.555581395,95.243068705,8,0,0,0,0,4,0,0,6,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.47619047619047616,0.0,0.0,0.23076923076923075
0x78070d968d57c1b240b565246fd0bbbcc8840a2c,13.666667,4,10,29497.61,11,95,93.052397476,123.147310448,16,0,0,0,0,3,0,0,1,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.3609022556390977,0.0,0.0,0.1214574898785425
0xd3f83cab997f79db7743a210d133b59df89770cc,4.5,4,7,2823.31,9,59,21.886124031,49.360526289,7,0,0,0,0,1,0,0,4,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.65625,0.0,0.0,0.11538461538461539
0xe25570ec8899a64b7a4ed8d29ce6d5601e1ab08b,15.166667,7,12,18687.5,10,91,87.324766355,325.677489664,8,0,0,0,0,13,1,0,5,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.25974025974025977,0.0,0.043062200956937795,0.0
0xdaafbac066eb1ab6d299a0b193cfcf892d4b857a,7.833333,7,9,16350.48,9,144,81.7524,162.273760122,12,0,0,0,0,6,1,0,4,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.3609022556390977,0.0,0.04986149584487534,0.1700404858299595
0x0270abeffcc86576916e3784d22af2553fcca35e,4.833333,4,11,1864.7,12,53,36.562745098,129.020958536,1,0,0,0,0,4,0,0,2,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.19285714285714287,0.0,0.0,0.5538461538461539
0xe251d034de307efe28df7dec88b6ff1e5e50d2b2,5.333333,7,11,47102.48,11,47,495.815578947,957.202864984,4,0,0,0,0,4,1,0,4,0,0,0,0.0,8,28.0,2.0,19.0,13.0,0.38095238095238093,0.0,0.10526315789473684,0.30769230769230765
0xc02e28223245f6b3f4cab6cd8853dc925524074d,5.0,5,7,51.0,6,166,3.4,5.635249773,1,0,0,0,0,1,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.48214285714285715,0.0,0.0,0.46153846153846156
0xaa6f572bac6f42414c629bc81fd1038d2d4add5c,11.166667,7,11,6758.57,11,148,44.173660131,366.297189997,8,0,0,0,0,3,0,0,3,0,0,0,0.0,0,28.0,2.0,19.0,13.0,0.5194805194805195,0.0,0.0,0.2097902097902098
0x1aa729b8724d5984ac496e1203de52e8282dcfa3,4.166667,6,14,4504.33,9,34,132.480294118,223.542792041,2,0,0,0,0,2,1,0,8,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.37142857142857144,0.0,0.18947368421052632,0.3384615384615385
0xd9e1636ffbb148f535a52d8d9e0b0444f7762286,2.666667,7,7,621.85,3,131,34.547222222,116.9776688,0,0,0,0,0,0,2,0,2,0,2,0,534.8,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x988c62d62f1348bdf16a41bd488ff5445b995c64,11.833333,3,53,1.3,3,20,0.1857142857,0.07594305063,0,0,13,0,0,0,1,0,0,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.0,-5.107142857142858,0.06766917293233082,0.0
0x559b6bbf05cf1eb332e7186d09ccff2e483c0636,8.166667,7,21,177.82,9,148,6.350714286,9.044405504,0,0,2,0,0,0,1,0,6,0,0,0,0.0,7,28.0,2.0,19.0,13.0,0.0,0.0,0.3157894736842105,0.0
0x99e4bf61d8ed1b50e690be9530c63ee980373717,4.833333,4,11,710.44,9,84,16.521860465,13.053229175,0,0,0,0,0,0,2,0,6,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x4bfc9beae16752ddb1656a6bcc99713a950ad3ca,8.0,5,17,22430.19,9,71,423.211132075,759.28310874,0,0,0,0,0,2,1,0,1,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.0,0.0,0.3157894736842105,0.5641025641025641
0x2d9b1d750a52ae0ce9e394d0cd41832f79151066,6.333333,4,17,2.72,9,127,0.2472727273,0.289610739,0,0,0,7,0,10,0,0,0,0,0,0,0.0,5,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.23076923076923078
0xb8af83d421a899ab1ed7a8340f514343079118af,4.166667,1,8,4.27,5,177,0.61,0.2719243592,0,0,0,0,0,0,0,13,0,0,0,0,0.0,1,28.0,2.0,19.0,13.0,0.0,0.0,0.0,0.0
0x9e0430f52a8f3ca3c72d3e71acbbe9c3c37633c0,14.166667,2,7,22.5,11,121,0.8653846154,0.6969341144,0,0,0,0,0,0,6,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.6842105263157895,0.0
0xc379068bbe548fd31b0a22322421ef2f236221b8,5.5,6,13,2612.76,4,51,6.699384615,16.865661644,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0x13aeaea3473fe297f251f5c1e6f8b7bcc42ae3bb,4.0,10,10,691.29,7,58,23.837586207,13.093238491,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6,28.0,2.0,19.0,13.0,0.0,0.0,0.9473684210526315,0.0
0x531bf8dde6e351139730ce3129eeb9e8837fac9d,3.5,4,10,185.61,5,174,9.768947368,24.620796707,0,0,0,0,0,0,7,0,0,0,7,0,162.0,4,28.0,2.0,19.0,13.0,0.0,0.0,0.631578947368421,0.0
0x4ab14cf2647e2bb64bd3cc785d61178625e58406,13.666667,10,16,2914.75,14,171,16.848265896,25.575887384,27,0,0,0,0,5,5,0,15,0,2,0,64.94,10,28.0,2.0,19.0,13.0,0.02606177606177606,0.0,0.09957325746799431,0.08316008316008316
0x3ad852fe2165a5e357b90e3bc7aa23a92d565c4b,10.166667,3,14,1130.11,16,77,43.465769231,59.995954939,1,0,0,0,0,0,9,0,0,0,5,0,111.15,5,28.0,2.0,19.0,13.0,0.09642857142857143,0.0,0.47368421052631576,0.0
0xadabb845b290f6b96483b7f878d7b75dab24d106,14.333333,17,11,336.26,15,79,1.350441767,3.413880626,1,0,0,0,0,0,33,0,2,0,0,0,0.0,10,28.0,2.0,19.0,13.0,0.028361344537815126,0.0,-0.7151702786377708,0.0
0xd2a56622cff395f5a1148526dc43cadf8fe7c189,5.666667,4,7,13357.23,7,142,166.965375,139.93532348,0,0,0,0,0,0,6,0,1,0,5,0,420.95,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.6842105263157895,0.0
0x3f93f8dc0e08283ec476de1b9d95bcb1dc94918f,8.0,4,23,213.72,10,170,17.81,33.180327756,0,0,0,0,0,0,5,0,6,0,0,0,0.0,4,28.0,2.0,19.0,13.0,0.0,0.0,0.7368421052631579,0.0
0x851f7f99f7587481cba620ba2a9729170f83cd4e,9.0,3,8,4.08,4,136,4.08,0.0,0,0,4,0,0,0,1,0,0,0,1,0,4.08,7,28.0,2.0,19.0,13.0,0.0,-0.8,0.18947368421052632,0.0
0xe41aeea9fbde59946f5b377381cee9b2099b32ad,14.833333,13,16,63.55,7,172,0.2787280702,0.4382617736,69,0,1,1,0,0,0,0,3,0,0,0,0.0,7,28.0,2.0,19.0,13.0,-1.4433673469387756,0.007142857142857143,0.0,0.0
0x99bfbea799841dfa96121ad3b6038d8bf5d0467a,7.5,3,33,589.99,4,26,65.554444444,182.945502943,0,0,1,0,0,0,12,0,0,0,2,0,585.0,7,28.0,2.0,19.0,13.0,0.0,0.038461538461538464,0.340080971659919,0.0
0x4d42cad5401b4921185a70314dc9c8fd28673afd,3.166667,5,9,660.67,8,128,31.46047619,17.122004354,0,0,0,0,0,0,2,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0xf54362809c0550374c322f35e7c90097384d40c7,12.5,26,22,885.65,3,47,2.537679083,2.738973528,0,0,0,3,0,2,1,1,10,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.0,0.0,0.3157894736842105,0.5641025641025641
0x269a91cfcaa36fca0ff67399c0a41e0a568e7038,13.666667,6,12,399.84,9,179,4.543636364,6.338295796,0,0,1,0,0,0,13,0,0,0,6,0,79.07,7,28.0,2.0,19.0,13.0,0.0,0.03571428571428571,0.2932330827067669,0.0
0xa1f58140b067c131ce2ad569242d5e568457d6d6,4.5,3,7,61.5,6,78,2.05,3.985303,0,0,0,0,0,0,3,0,0,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0xefe43d417a551387bea240f21e52493ee3cf5ca0,2.666667,10,7,1987.19,4,21,29.223382353,43.076716435,6,1,0,1,0,0,0,0,7,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.7857142857142857,0.0,0.0,0.0
0xad717598d43bb5fa6c46b4605d92c7f65ced889a,7.333333,4,9,191.76,13,35,2.229767442,5.686045541,1,0,0,0,0,0,8,0,0,0,1,0,27.52,5,28.0,2.0,19.0,13.0,0.10714285714285714,0.0,0.5146198830409356,0.0
0x5a4eca3e7318b82903a20d6cd2aa7e1c64d3eb73,8.333333,4,25,649.74,9,149,25.9896,10.816287156,0,0,0,0,0,0,6,0,4,0,6,0,198.86,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.6842105263157895,0.0
0x3e8e5bad44b87160fde8a6b410e01c85324ca2a1,5.0,6,11,2408.22,10,149,40.817288136,70.230577865,5,0,0,0,0,2,4,0,2,0,2,0,4.94,10,28.0,2.0,19.0,13.0,0.37337662337662336,0.0,0.28708133971291866,0.15384615384615385
0xf4594c307b6599135056707b94751df8243a603e,2.666667,6,11,557.36,10,126,29.334736842,40.16836558,0,0,0,0,0,0,3,0,1,0,2,0,96.27,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8421052631578947,0.0
0x1ff9328ecceaf51d4aff3dc08e17e2b37694e591,2.5,5,7,1500.0,7,143,750.0,250.0,0,0,0,0,0,0,2,0,0,0,2,0,1500.0,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0x46b705c0385121b2a7c4ceb52914f4157241943e,8.833333,15,25,54002.94,4,166,132.036528117,130.92319449,0,0,6,0,0,0,0,0,8,0,0,0,0.0,3,28.0,2.0,19.0,13.0,0.0,-2.0,0.0,0.0
0x34596a358122c08844dcde9f984411155f41169d,12.333333,7,60,7823.16,4,35,51.809006623,98.298958338,0,0,0,0,0,0,2,0,0,0,1,0,569.38,-1,28.0,2.0,19.0,13.0,0.0,0.0,0.8947368421052632,0.0
0xdd3756b0756d82b1a08b55d9cf5961378001940c,10.5,3,9,1685.36,10,154,13.81442623,29.889272461,5,0,0,0,0,4,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.45634920634920634,0.0,0.0,0.30769230769230765
0x538e9c210997e30017a5387bc9d2cc13cbab3971,5.166667,5,11,23204.53,9,153,286.475679012,508.576852497,8,0,0,0,0,2,3,0,2,0,3,0,1690.71,10,28.0,2.0,19.0,13.0,0.4395604395604396,0.0,0.19433198380566802,0.1301775147928994
0x7331493565094d235704aabdd0cc19cbd3761178,14.666667,3,8,2634.84,11,157,11.868648649,29.796556772,10,0,0,0,0,4,0,0,3,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.4591836734693878,0.0,0.0,0.1978021978021978
0x27b0348df53b45d5b236815fce5ce3f05b01b69f,5.666667,3,9,1124.46,12,119,15.403561644,32.909539208,3,0,0,0,0,5,0,0,1,0,0,0,0.0,-1,28.0,2.0,19.0,13.0,0.3348214285714286,0.0,0.0,0.38461538461538464
