WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label
0x24b63d659e8a6fa6b5bf267ba71a2cda4f2eb9b1,-0.4087878630779953,2.566947943255558,1.1874909295379867,0.058467863357600465,0.923712609809374,-1.5711935205748198,-0.1823497379257134,-0.22667240743029726,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.3359587023138129,-0.1666346257392231,0.458480527127949,0.0,-0.7795182110667255,0.0,-0.8100367016410712,1
0xd952fec521530cd76fdb4fe7ccfc782f98e0fd34,-0.25032691833823617,1.4609486907154656,1.4675232580759379,0.8882521873324635,1.7130042992563617,1.269480174594033,0.5242801390907356,0.7918516880226273,1.1786626654425845,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.7739562049774925,-0.1666346257392231,-0.5013228399157467,0.0,0.43762296522962524,0.0,1.5171629216653204,5
0x0b7f37603a0a3dbed401d7c1257325689cbeaf82,-0.39294178286550585,-0.7966713375120826,-1.2844858031174944,0.671851437700583,-1.031540694240397,-0.43492404250727873,0.9880742984131264,0.8203401432047955,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,1.669617530819817,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0xfe2e4efd2ff5173a1202ec683158f22941af6e69,-0.11563507014806708,0.17563268568251428,-0.21986337225991984,1.459305553866888,-1.031540694240397,-1.4291598358163773,1.3353034375850898,1.6437652988498244,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,2.8623612093648068,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0x8f0fd67e834fa21c57a71237a2e970e0d6af69ae,0.034902810716303224,-0.7966713375120826,-1.2844858031174944,0.08296954123583639,-1.031540694240397,1.0665749106534006,-0.3054497988717275,-0.6576536008916911,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,2.2442448658312073,-0.1666346257392231,-0.5013228399157467,0.0,2.388917962574378,0.0,1.141665499291906,7
0x1e229288c9d72143b5e1c2c92bd985ad7e4dac5b,-0.13148119789884474,1.147936708877111,0.8447590585976548,0.9301930923460637,0.923712609809374,-0.5566672008716581,0.6686238003906093,0.7556798179905166,-0.2641325239847509,-0.1822270115909078,2.074797147753992,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.325353629944899,-0.1666346257392231,-0.5013228399157467,0.0,1.3631059906135603,0.0,1.49082862430829,7
0x80084f67380d621355bf98f26a19e5b2c507e8ec,-0.42463394329048476,-0.7966713375120826,0.4029008272183634,-0.5918537756833755,0.5179608889246172,-1.2871261510579346,0.2160718296082381,-1.339533423189482,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.3402064637206986,-0.1666346257392231,-0.5013228399157467,0.0,-0.7795182110667255,0.0,-0.8100367016410712,-1
0x027ff6d71fe432cadb657393f8c284adbe9c91a0,-0.2899421426386039,0.7443940785516668,0.8447590585976548,-1.0980224342358313,0.923712609809374,-0.008822988231950777,-0.7401831228523297,-1.0089771600598396,0.646169889334722,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.3402064637206986,-0.1666346257392231,-0.5013228399157467,0.0,-0.7795182110667255,0.0,-0.8100367016410712,5
0xe5b9947fc3a5390a945873a68407e5bb699041dd,-0.3137112867264822,-0.7966713375120826,-0.21986337225991984,-0.010488250635270714,-0.05391404221551151,1.0462843842593375,0.03839328080698777,-0.09159120687022551,-0.2641325239847509,-0.1822270115909078,3.3806585024092706,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,1.3632048683232203,-0.1666346257392231,-0.5013228399157467,0.0,1.4860113102230514,0.0,1.0608061434570986,7
0xa2ae3e37b0dcbac973f9460507063e12e5b88e79,-0.3770956551147282,0.17563268568251428,0.4029008272183634,-0.13338727272880901,0.5179608889246172,-0.800153517600417,-0.13325452305071178,-0.04013199895234021,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.17554049998744803,-0.1666346257392231,-0.5013228399157467,0.0,-0.2553240385700123,0.0,0.109147527984525,-1
0x54227c3d897192665a2339dd63eb9716e722ad41,-0.09978898993557762,0.7443940785516668,1.4675232580759379,1.0826596472099639,1.9013392618342595,1.4520949121406022,0.9286459729005185,1.2349675454966347,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,2.498782397615887,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0x253b5efb7ca738ded706e08ba8dbf6cb3b44f563,-0.41671092695338413,0.17563268568251428,-0.21986337225991984,-0.3544105512279406,-1.031540694240397,1.0259938578652743,-0.02604748408941298,-0.3134955039437179,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.6870397022887088,-0.1666346257392231,0.10424566193018729,0.0,0.793064306423414,0.0,0.7356795405847874,4
0x766366dffd0e759ac49c52de4b4658fcbec4ee1a,-0.4008647992026065,-0.7966713375120826,-1.2844858031174944,0.7413175763130567,-1.031540694240397,-0.5566672008716581,1.099165429353192,1.090153021374032,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,1.593599982620896,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0x3b1651535c854353b13c7781af795a57d6033734,-0.385018718990117,1.4609486907154656,1.4675232580759379,-0.341116711805657,1.4955875409495027,-0.637829306447911,-0.30594991623006,-0.6910774399277411,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,1.2976182032362287,-0.3359587023138129,-0.1666346257392231,-0.5013228399157467,0.0,-0.7795182110667255,0.0,-0.8100367016410712,-1
0x9168c9733d6d0dfbf75cf24a62b1c1d32b0f1bbf,-0.4325570071658736,0.17563268568251428,-0.21986337225991984,-0.13219797209801384,-1.031540694240397,0.9854128050771477,0.32306976120372205,0.40958567299896104,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,0.47474835248247016,-0.1666346257392231,0.10424566193018729,0.0,0.5755040679338354,0.0,0.9428481394466748,-1
0x07028d5b7f63c0c79d2e2eaa21da314d0eff94f0,-0.41671092695338413,-0.7966713375120826,-1.2844858031174944,1.171466695978135,-1.031540694240397,0.9042506995008948,1.653754019606149,1.8016849476469308,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,1.4182838941716447,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0xe48ce7d8a1256d2b1c9a4777a48d6050e930b576,-0.385018718990117,1.4609486907154656,1.4675232580759379,-0.8867703253460139,1.238438095406856,0.6201833299840095,-1.0798700365479434,-1.0325398232932181,2.291409436608587,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,2.1842615665942744,-0.3359587023138129,-0.1666346257392231,-0.5013228399157467,0.0,-0.2553240385700123,0.0,-0.2518426554247121,5
0x4547ca3a01ec17995e151bc2204fb8ad2dfbf105,1.0490529901579686,-0.7966713375120826,1.4675232580759379,-1.3186077154149487,1.238438095406856,1.7564528080515507,-0.5839940754395592,-0.7058789440086533,-0.2641325239847509,7.085963108054019,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,5.972498326174383,-0.5013228399157467,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
0x1debd9520b46249b402db743e9035fdc630d334e,-0.3770956551147282,-0.7966713375120826,-1.2844858031174944,0.5985520847934929,-0.05391404221551151,1.6550001760812345,0.8757774755705927,0.6475128377642495,-0.2641325239847509,-0.1822270115909078,-0.15758758296871364,-0.14244705100696833,-0.029178933637696098,-0.2181086378261803,-0.8474579046150739,-0.1666346257392231,1.8042913762304191,0.0,-0.7795182110667255,0.0,-0.8100367016410712,0
