WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,cluster_label,DEX_EVENTS_MEDIAN,CEX_EVENTS_MEDIAN,BRIDGE_EVENTS_MEDIAN,DEFI_EVENTS_MEDIAN,DEX_EVENTS_ABS_DIST,CEX_EVENTS_ABS_DIST,BRIDGE_EVENTS_ABS_DIST,DEFI_EVENTS_ABS_DIST
0x5d6c7a58a999abcacb9f8a22aeb35f4af708660f,1.0,1,1,1060.08,1,108,176.68,365.554070784,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x039fa27ef0fe24694d839f683861c7e547d71141,3.166667,1,1,19996.47,1,159,1052.445789474,601.090881974,0,0,0,0,0,0,19,0,0,0,19,0,19996.47,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.30010459245033827,1.0986122886681098
0xd35b5d9478e036d7a241cdd950e403814cc89001,9.5,1,1,41234.63,1,177,723.414561404,552.964291846,0,0,0,0,0,0,57,0,0,0,57,0,41234.63,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.76460614454209,1.0986122886681098
0x049130a42bbb65ce281733ed1689cd1e990310ef,2.0,1,1,7085.07,1,89,590.4225,378.994907378,0,0,0,0,0,0,12,0,0,0,12,0,7085.07,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.7308875085427924,1.0986122886681098
0xa9f1ded293d2d205a94f29729f5b174ccf2ca764,5.833333,1,2,4149.94,3,173,125.755757576,97.759136844,0,0,0,0,0,0,33,0,0,0,31,0,4103.6,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.23052365861183244,1.0986122886681098
0x24d57b844d9d15e62c4d2a3fdfdf42160aabbc34,28.0,1,1,56443.29,1,176,335.971964286,328.23190198,0,0,0,0,0,0,168,0,0,0,168,0,56443.29,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-1.8340618489187444,1.0986122886681098
0x0bd4069213c641d03576e0ebbd090029afbbdc86,4.833333,1,1,10213.87,1,175,352.202413793,281.470593768,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xb29cfb7351c6e874143ce2c05cdd1d6bd9649738,11.166667,1,6,14.7,8,135,1.225,1.126820749,0,5,0,0,0,0,0,59,0,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xfd9b758346a92d05a796d272249ae92b0af7f12f,1.166667,1,1,1010.83,1,128,144.404285714,157.126114485,0,0,0,0,0,0,7,0,0,0,7,0,1010.83,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0x705c854643560930f1babfdb19ef659e72b7bd72,6.166667,1,1,4089.97,1,125,110.53972973,184.575788953,0,0,0,0,0,0,37,0,0,0,37,0,4089.97,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.34174929372205654,1.0986122886681098
0x1620bd13ffb9d73443d243267d238dd055a94820,2.166667,2,2,1646.86,1,122,137.238333333,96.374387921,0,0,0,0,0,0,3,0,10,0,3,0,288.8,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.9095425048844386,1.0986122886681098
0x42562ce79f6d5f6d1524de17ee3b6559ea168491,5.0,2,5,2421.37,4,114,65.442432432,34.620322606,0,0,0,0,0,0,3,0,23,0,3,0,113.0,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.9095425048844386,1.0986122886681098
0xb26179936a3fdbb2b9b5911324dc18eaafbd2314,17.5,7,6,13972.79,6,141,53.53559387,70.207375021,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xd0c2546f299d42bf919f93ae2fa66cc48250f362,31.166667,1,5,12571.61,2,166,69.07478022,84.344836953,0,0,0,0,0,0,182,0,0,0,182,0,12571.61,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-1.9136492868370922,1.0986122886681098
0x55e11ed961d334ccf9718b5b31802f76b4f6bc69,1.833333,1,2,3257.49,2,95,465.355714286,327.283885765,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x1634867bac47432e4417d7877d76f154a19b8eb9,25.333333,2,5,632.98,7,74,1.071032149,8.793015501,0,0,0,0,0,0,11,0,0,0,2,0,8.91,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.8109302162163288,1.0986122886681098
0x85b65fb33d8cc573afd671943b639ec1f89e0844,9.166667,2,2,3.0,3,95,3.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,2,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,2.6026896854443837,1.0986122886681098
0xed6748d57f94b08eefbc9e54760db6a4f7725afe,5.166667,6,4,1102.58,6,93,7.932230216,48.527196277,0,0,0,0,0,0,4,0,0,0,0,0,0.0,3,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.6863989535702288,1.0986122886681098
0x97759aae43e27f34087e38c0fc05f5ff862dec7f,1.333333,3,4,3676.05,4,46,367.605,230.806009898,0,0,0,0,0,0,1,0,2,0,1,0,524.61,2,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,2.6026896854443837,1.0986122886681098
0x4a3be73e0d1bad1c1f0bfec8e89b2c8aa7abc99c,4.333333,1,1,779.9,1,81,29.996153846,24.234236284,0,0,0,0,0,0,26,0,0,0,26,0,779.9,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.0,1.0986122886681098
0x5b2fc27e5597ca30cebe193d11135272fc38e89c,10.0,1,1,63446.72,1,174,1057.445333333,680.982169403,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x1d1d6b9ec5934b2f91b0f149446edef506d538a9,2.0,4,3,9426.23,3,157,229.90804878,193.92220935,3,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,6.0,0.0,26.0,2.0,0.5596157879354227,0.0,3.295836866004329,1.0986122886681098
0x77cd15eeb2d7ed217a895dc143ea14e6cba9d358,7.333333,2,2,633.94,1,92,14.742790698,11.016453092,0,0,0,0,0,0,43,0,0,0,43,0,633.94,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.4883527679139319,1.0986122886681098
0x3eac141280d0794933ed49778254fedea359fb0b,11.833333,5,4,13920.11,4,143,190.686438356,146.976834391,1,0,0,0,0,0,3,0,21,0,0,0,0.0,7,6.0,0.0,26.0,2.0,1.252762968495368,0.0,1.9095425048844386,1.0986122886681098
0x3d7b2cfaff1f1de41810b573921e036083e270d6,3.333333,9,4,20695.14,4,82,313.562727273,369.497591387,4,0,0,0,0,0,13,0,2,0,12,0,8957.65,7,6.0,0.0,26.0,2.0,0.33647223662121295,0.0,0.6567795363890707,1.0986122886681098
0x695f18f33d1269dadda839fe2e7ab216e6ef512c,9.833333,1,2,24868.26,2,80,444.076071429,768.452020176,0,0,0,0,0,0,58,0,0,0,56,0,24868.26,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.7817005779013906,1.0986122886681098
0xbe7dc5ab957cc348117c97a1d03909e0513cf9da,1.333333,1,1,2539.11,1,106,317.38875,148.451419532,0,0,0,0,0,0,8,0,0,0,8,0,2539.11,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,1.0986122886681098
0x86d62dd72e31b81a4ba55990939ae8833bd97689,5.166667,52,6,2.3,6,70,0.03484848485,0.05272117694,0,0,0,0,0,0,14,0,0,0,0,0,0.0,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.5877866649021191,1.0986122886681098
0x85b8bac928a2b667a056b93b5f60f66da9ece856,4.166667,1,1,118943.29,1,84,4757.7316,10074.184648874,0,0,0,0,0,0,25,0,0,0,25,0,118943.29,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.03774032798284699,1.0986122886681098
0x2ee64229a46c96763c9adf1d5175367ace0ceff2,2.333333,5,5,308.38,6,79,10.633793103,36.130990272,4,0,0,0,0,0,0,0,3,0,0,0,0.0,-1,6.0,0.0,26.0,2.0,0.33647223662121295,0.0,3.295836866004329,1.0986122886681098
0xb3cab34818eda53ec7d06179b2fc082e2ace37a7,3.166667,1,2,521.43,2,137,43.4525,35.79888409,0,0,0,0,0,0,12,0,0,0,12,0,521.43,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.7308875085427924,1.0986122886681098
0xd08313314f29782d9b542fc111cdf50b4b90c512,6.333333,1,1,378.57,1,86,9.962368421,1.752508629,0,0,0,0,0,0,38,0,0,0,38,0,378.57,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.3677247801253172,1.0986122886681098
0xa98f9f419b82f1b316e348f929aaed626c645ee9,8.666667,1,1,195796.09,1,75,3765.309423077,3298.671074269,0,0,0,0,0,0,52,0,0,0,52,0,195796.09,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.6744550475477928,1.0986122886681098
0xca4619d4b8280036421f67263a3a536ea8c7b2eb,4.5,3,5,3530.99,5,51,135.807307692,120.257154099,0,0,0,0,0,12,8,0,5,0,15,0,2426.07,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,-1.466337068793427
0xa800811027e49355803b6f90770d2f75a404a0a2,35.0,1,4,512.83,2,68,2.526256158,10.205117174,0,0,0,0,0,0,203,0,0,0,203,0,512.83,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-2.022283127839887,1.0986122886681098
0x0414bd39b212de5113d79185987687318eb0d25e,7.666667,1,1,57085.95,1,37,1240.998913043,2763.050067337,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xdeb58bdc4fd9df4c9a3d3fcc1069ba88ef748d2d,1.833333,1,1,10999.38,1,106,999.943636364,503.146305422,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x5430d3eea96021799126b19453523b58d0bdf609,1.5,1,1,2935.5,1,85,326.166666667,114.797146016,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x27623d8371aa20b6314bfa989f0838b34c00130e,1.0,1,2,65.7,2,28,16.425,6.277804154,0,0,0,0,0,0,4,0,0,0,4,0,65.7,3,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.6863989535702288,1.0986122886681098
0x9d1e03cac0094ffaccf8bdefedf54deb294afd7c,1.333333,1,1,297.95,1,62,37.24375,33.776667219,0,0,0,0,0,0,8,0,0,0,8,0,297.95,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,1.0986122886681098
0x8867d89ccfc41c0ce9234f320267b6a972328749,7.0,1,1,467435.48,1,59,11129.416190476,6551.632503434,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x5061115031453981af53e48c7b6cd244cc4747f5,10.5,1,5,2215.96,2,56,38.206206897,140.51946748,0,0,0,0,0,0,58,0,0,0,58,0,2215.96,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.7817005779013906,1.0986122886681098
0x5e4448fa673c246b4829d8b9199dad44a6b439a5,7.333333,2,5,3653.48,7,167,79.423478261,94.483538737,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x5ee9fc7f53cf20d81c93175983ae227a7ba47a3c,17.5,3,4,4943.84,2,56,49.4384,79.354767263,0,0,0,0,0,0,94,0,6,0,94,0,4600.42,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-1.2580400255962116,1.0986122886681098
0xb13360f69af9c0481fd47918e40b9edf41afc0a3,4.333333,6,6,45208.81,4,150,491.400108696,571.525272292,7,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,6.0,0.0,26.0,2.0,-0.13353139262452252,0.0,3.295836866004329,1.0986122886681098
0x8dc43547164943a7c3ba59f85606551d302f83ff,45.666667,3,5,2207.15,5,141,17.944308943,44.352177646,0,0,0,0,0,0,9,0,0,0,9,0,1181.29,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.9932517730102832,1.0986122886681098
0x5be5dd6cc1426b1ed3a5ccc6712c41d38c2eeb20,3.166667,1,2,197.7,6,57,15.207692308,10.338610347,0,0,0,0,0,0,13,0,0,0,7,0,126.7,-1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.6567795363890707,1.0986122886681098
0xb670340132d2c7efc151638667db3cf97f2756a2,17.5,1,1,6301.48,1,60,60.014095238,76.761160277,0,0,0,0,0,0,105,0,0,0,105,0,6301.48,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-1.3676022281077378,1.0986122886681098
0x6f9a9347851c9be2c74e0cd83ed85ccbfe3dcd41,1.666667,1,1,4530.38,1,171,453.038,65.299134114,0,0,0,0,0,0,10,0,0,0,10,0,4530.38,-1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.8979415932059585,1.0986122886681098
0xb8ef254afc0c158ebb31836237888991d4835bda,2.0,5,3,31.66,4,19,0.989375,1.175651249,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xd79570f4ee1dd3b9ca490f19862404bf9708fdac,1.166667,1,3,16.0,4,105,5.333333333,3.299831646,0,0,0,0,0,0,3,0,0,0,1,0,10.0,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.9095425048844386,1.0986122886681098
0x6fa95038fb1421925ac97a8e68b87c517d083971,1.0,1,2,63.12,2,18,12.624,3.305744092,0,0,0,0,0,0,5,0,0,0,5,0,63.12,3,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.5040773967762742,1.0986122886681098
0x80ec905c241c3e22fbed2b2b6c774a01c4d4266d,1.5,1,2,156.66,2,64,22.38,11.226178589,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x07c28ee2fac8c488f2468051e490bea16d3284b1,1.333333,1,1,36218.28,1,82,4527.285,3754.180590965,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x6f9aca4ea6c98e5dce296ac9c3633fe358833b50,1.333333,1,2,294.41,2,102,147.205,7.185,0,0,6,0,0,0,2,0,0,0,2,0,294.41,7,6.0,0.0,26.0,2.0,1.9459101490553132,-1.9459101490553132,2.197224577336219,1.0986122886681098
0x9385535e00be09dfdcc6fbaf458471b4a9c479bd,1.333333,1,1,5620.38,1,64,702.5475,424.31408593,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x52f7d3749156e452f8794493cd711ea52e438168,2.333333,1,1,16524.37,1,94,1180.312142857,443.787061184,0,0,0,0,0,0,14,0,0,0,14,0,16524.37,7,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.5877866649021191,1.0986122886681098
0x6b8babd89e71e57b6fbed7fbd64efb85d98f0000,1.5,1,1,1451.45,1,34,161.272222222,213.48593239,0,0,0,0,0,0,9,0,0,0,9,0,1451.45,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.9932517730102832,1.0986122886681098
0x87e2cd604c0e1788672109ed56c1d21bb3615544,1.0,1,1,117.99,1,15,19.665,38.933495755,0,0,0,0,0,0,6,0,0,0,6,0,117.99,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x5d5ebda1dccf23a73fc176316fe13840756256e5,3.833333,2,4,402.14,4,71,16.755833333,18.714516851,0,0,0,0,0,0,19,0,2,0,18,0,311.82,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.30010459245033827,1.0986122886681098
0xc8e9e248f617b5220b7ee3fb306748da202daa25,4.833333,1,1,2352.15,1,94,81.10862069,67.372696134,0,0,0,0,0,0,29,0,0,0,29,0,2352.15,1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,-0.10536051565782634,1.0986122886681098
0x242a2676d98b2c8e4e8fcbf242acf536db4fea1b,1.5,1,1,8104.38,1,59,900.486666667,731.301027804,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xb9ec059caf41d9ed3a92fd3db85cd2971cfcad4b,1.0,1,1,545.36,1,47,90.893333333,78.212046955,0,0,0,0,0,0,6,0,0,0,6,0,545.36,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x43904d091dfc33e1f72a5aaea29031c4e56e56ea,8.5,2,4,10325.67,4,166,172.0945,208.555638655,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x2aa70876f36c88dfaa0f01544bd3630e22a4b073,1.333333,1,1,1141.65,1,160,142.70625,182.314410562,0,0,0,0,0,0,8,0,0,0,8,0,1141.65,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,1.0986122886681098
0x13c75217d3071fa48526af5d3b1b075ede53b297,1.166667,4,3,524.7,3,48,34.98,39.374172076,1,0,0,0,0,0,1,0,5,0,1,0,18.8,-1,6.0,0.0,26.0,2.0,1.252762968495368,0.0,2.6026896854443837,1.0986122886681098
0xf4131ad156cb8143e7ce1e6aa66b132d4cbc77a9,1.0,1,1,273.58,1,82,45.596666667,20.269444711,0,0,0,0,0,0,6,0,0,0,6,0,273.58,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x5b80d4f5930bb967d3638e41900162b28d9a2033,1.5,9,6,4022.54,5,16,148.982962963,140.605668866,2,0,1,0,0,0,1,0,3,0,0,0,0.0,7,6.0,0.0,26.0,2.0,0.8472978603872034,-0.6931471805599453,2.6026896854443837,1.0986122886681098
0x56e8b61d4918a0a0e036902a358337a63479bcb1,33.666667,1,5,24.43,4,181,8.143333333,3.576780054,0,183,0,0,0,0,0,18,0,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x72bfa890db7da44d2707d132a390d10815713767,1.0,1,1,17249.87,1,150,2874.978333333,1938.808231719,0,0,0,0,0,0,6,0,0,0,6,0,17249.87,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x1cfc19faa4fe9da8ee7a19a1f53b539e5cac3b1a,38.833333,2,4,5.28,6,91,0.06518518519,0.005237828009,0,0,0,0,0,0,4,0,0,0,0,0,0.0,3,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.6863989535702288,1.0986122886681098
0x18c4fbea79233d1f67d59e4263df189b13950689,1.166667,1,1,802.76,1,131,114.68,105.428138288,0,0,0,0,0,0,7,0,0,0,7,0,802.76,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0x5a507c96f9908e18f10b2a1645477d1669e6e581,1.333333,1,1,5226.31,1,64,653.28875,371.347309383,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0xf2330a72f895a475dfadeb87f71518e50475829e,2.666667,1,1,4412.17,1,79,275.760625,52.876021204,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x06cdfc78c9bfe7c0a28661a98a1b16958be1108e,14.333333,1,2,70.0,2,85,70.0,0.0,0,0,85,0,0,0,0,0,1,0,0,0,0.0,7,6.0,0.0,26.0,2.0,1.9459101490553132,-4.454347296253507,3.295836866004329,1.0986122886681098
0x3b89f1ed33f0d48eaf94832a43fd7a0883c9cb49,1.333333,2,3,474.04,3,129,59.255,53.775730818,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x7f0a9f2b60f6b48f7ce9f287775cb262db0a2e29,1.166667,1,2,80.0,2,28,16.0,9.143303561,0,0,0,0,0,0,5,0,0,0,5,0,80.0,3,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.5040773967762742,1.0986122886681098
0x5a868e90ec4413d2699f1d04b3f7cb4470b40a6e,1.333333,1,2,40.01,2,28,5.715714286,5.757660381,0,0,0,0,0,0,7,0,0,0,7,0,40.01,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0xacd00b049221cb2bf25eb26dc6bf99b97afc5520,8.333333,1,5,4.0,5,93,1.333333333,0.4714045208,0,0,0,0,0,0,1,0,0,0,1,0,2.0,2,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,2.6026896854443837,1.0986122886681098
0x7c33ea92050ebcfe7675e7f4979d2c766531d3b7,1.5,1,1,913.47,1,35,101.496666667,0.107393358,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x789eb34b354acfcca413bef17af30a9575a3d16c,1.0,1,1,3329.35,1,70,554.891666667,117.327657356,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,3.295836866004329,1.0986122886681098
0x798e057d0a9b976dd4112dc3669d1633f0a5c482,1.0,1,1,1166.5,1,67,194.416666667,51.565412396,0,0,0,0,0,0,6,0,0,0,6,0,1166.5,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x1a4c134079dbc1f1517e7eb183d0a91d63fc01a6,1.0,1,1,854.44,1,158,142.406666667,165.245714888,0,0,0,0,0,0,6,0,0,0,6,0,854.44,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x672ab2176623e05796f964d4c74c4b4c4aa7f72b,1.5,1,1,442.96,1,99,49.217777778,25.527632426,0,0,0,0,0,0,9,0,0,0,9,0,442.96,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.9932517730102832,1.0986122886681098
0xda95dab2d787a1c55b2db2841bfc0b7f1c912206,1.166667,1,1,298.85,1,65,42.692857143,35.192991069,0,0,0,0,0,0,7,0,0,0,7,0,298.85,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0xe4fe32a4133bba0a7769d821a5eec98ce62c84cf,1.5,1,1,478.26,1,110,53.14,36.153112053,0,0,0,0,0,0,9,0,0,0,9,0,478.26,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.9932517730102832,1.0986122886681098
0x8e9d9748736eb5ad5f3a841eb03efee89bc4ec14,1.166667,1,1,218.96,1,74,31.28,24.912710468,0,0,0,0,0,0,7,0,0,0,7,0,218.96,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0x58133edc1ee5011cc7cdb32bbd6d514bf8361e3d,1.166667,1,1,222.65,1,60,31.807142857,13.94561653,0,0,0,0,0,0,7,0,0,0,7,0,222.65,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0x1320caecba4ea489bd85c2bf45f76e999c690356,1.333333,1,1,1483.77,1,55,185.47125,336.034315712,0,0,0,0,0,0,8,0,0,0,8,0,1483.77,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,1.0986122886681098
0xdae4f077950eea038bdeec9730b993021ba9e8bc,1.166667,1,1,223.37,1,68,31.91,13.938910595,0,0,0,0,0,0,7,0,0,0,7,0,223.37,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0x344c2c413c2c907fc4fc9aadda6602f58b2fb33c,1.0,1,1,452.78,1,66,75.463333333,87.178030426,0,0,0,0,0,0,6,0,0,0,6,0,452.78,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x29de3a95be5d73ba735a25eee800dda8b50aebf6,2.166667,1,1,1416.11,1,91,108.931538462,145.309958674,0,0,0,0,0,0,13,0,0,0,13,0,1416.11,-1,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.6567795363890707,1.0986122886681098
0xbb7e48c58a2b4ad68fab242dcf6ea5ea21c7bfb7,1.5,1,1,398.15,1,77,44.238888889,41.236180027,0,0,0,0,0,0,9,0,0,0,9,0,398.15,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.9932517730102832,1.0986122886681098
0xc87c764f0daaef1c7561d9bf5bfe3c94ccb0e634,1.5,1,1,396.29,1,67,44.032222222,30.375167408,0,0,0,0,0,0,9,0,0,0,9,0,396.29,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,0.9932517730102832,1.0986122886681098
0xf46a247c6438d964d36173d1f45455161565c234,1.166667,1,1,336.25,1,89,48.035714286,33.067001617,0,0,0,0,0,0,7,0,0,0,7,0,336.25,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0xee3f055331f73857a52e38cd0633f563fcf88627,1.0,1,1,213.76,1,35,35.626666667,38.227211803,0,0,0,0,0,0,6,0,0,0,6,0,213.76,4,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.349926716949016,1.0986122886681098
0x994cd9e600d0f8c25f676a3941a4a574b2ff48fb,1.333333,1,1,735.53,1,94,91.94125,86.527422595,0,0,0,0,0,0,8,0,0,0,8,0,735.53,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,1.0986122886681098
0xecd885d2fdd453d8e8189714a837dddde895ebd0,1.333333,1,1,847.97,1,87,105.99625,201.909386046,0,0,0,0,0,0,8,0,0,0,8,0,847.97,5,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.0986122886681096,1.0986122886681098
0x882677004a46c82ed873f141868931a53011db38,1.166667,1,1,243.84,1,94,34.834285714,29.67124816,0,0,0,0,0,0,7,0,0,0,7,0,243.84,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
0x1b606e90dd2525925ec2a988da4fbc46a816ec6b,1.166667,1,1,423.87,1,42,60.552857143,67.299437636,0,0,0,0,0,0,7,0,0,0,7,0,423.87,6,6.0,0.0,26.0,2.0,1.9459101490553132,0.0,1.2163953243244934,1.0986122886681098
