WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV
0x581513c8b4d06b9c525646221551db93f5d0ffd9,251.666667,5,12,21606.35,11,98,47.696136865,17.590334953
0x30839b115526138405c93a7fd92fc128d6950f45,261.5,183,141,37098.78,4,122,26.329865153,19.561704297
0x3fdbf65f9532a1ba4e527758f5a7232e296db785,318.333333,0,619,0,1,182,0,0
0xdd9c98dd7c732329f47c59cbb8bd0086367a7774,39.333333,8,20,116.74,11,112,2.161851852,1.821184061
0x106fe7fa6d4955d4a39857443208aa8827bfbb2d,42,1,1,129.09,2,82,0.4529473684,0.3971049806
0x84746dc3574f517f688bea69327a4417aa652774,28,5,10,6308.08,9,94,210.269333333,182.576581867
0xad9ac7e6213eb026b55d578cbb71cd15a4f677d7,76,24,1,12686.79,1,182,79.2924375,114.181071679
0xc3efb42958e5208f9bbb8092af41d78d3b5ce8f5,42.833333,7,41,90199.09,19,171,200.888841871,1253.509824084
0xdc7a7bae62fa42bb6a0b8330933e2431aeb7f7d5,248.833333,0,1,0,1,182,0,0
0x409c8598455373ab8fef540c6b8bbb99e711cdbe,108,6,11,30115.94,11,179,13.620958842,33.03596236
0x8cda53f8bde8d225ecc4400704c168538c27e2f2,56.666667,5,11,58.98,11,155,7.3725,16.241590709
0x9bf9bd42eb098c3fb74f37d2a3ba8141b5785a5f,44.833333,2,188,4800.5,4,147,184.634615385,366.485361731
0xd855e00085eaf7c96a0c2a94344056d5e0be1c67,61.166667,3,8,1818.5,12,172,14.20703125,42.994518625
0xef9a5138801ddd996fa9deac4904a16e64df8765,66.333333,18,21,760.35,23,163,2.011507937,3.540314547
0x1d548378423ef8c08256a7a6bfb25579b3dd8e4e,42.833333,0,1,0,1,163,0,0
0x35667259c184f77ff9281452fb3a6a5aab4ce40f,58.333333,0,2,0,3,182,0,0
0x255b45c04f138a037afe7c57da3f8d1cfb4115c4,74.833333,21,44,11851.21,35,182,55.901933962,156.89549047
0xfe26bdaf0f67728f7e5ef896195fe10bb649f5ca,10.833333,10,9,37.43,13,176,0.2114689266,0.4778968643
0x8be47e91bf09aabdbe0fcdf48c18dc9a4e9647db,152.166667,2,9,51.16,13,108,0.5948837209,3.177532224
0x249a159ec2fd01c1479a12f69b1e549e6fa29feb,38.666667,9,13,1018.71,12,182,1.720793919,2.036162232
0xe891bedaed840a8a581664daa1463e9e29a916fa,102.666667,5,21,13604.21,15,97,65.091913876,102.418323898
0x50a966e3e9f668da2703240e781de5424dd80636,46.666667,1,129,1574.01,2,117,174.89,207.375584548
0x4ec219763cb86446d8cf30e573be326813fe647c,189.5,6,19,47837.67,13,182,11.406216023,46.25305209
0xd925d04e81f0cd9b83ff6e6a264670195e817932,196.666667,34,17,18597.42,7,130,27.798834081,188.78315908
0xe5a35abb807e908d1610c4a3d5742e89bc3bdd0e,247.166667,10,2,48745.23,2,182,322.816092715,1008.642285162
0x8a15003befb950bc6fbdd453697246d7820042dc,63.5,2,11,26.62,19,177,3.802857143,2.088271427
0x02ab6bb2492333f49daa45fd9ee538e119df503d,111,2,17,830744.47,2,119,1278.068415385,2393.272198773
0x1855ab31fb4eacf46f2342d2adf0bbf8a6c8f4e3,1098,32,6,84777.09,4881,182,401.787156398,859.276827214
0x631041d94ce1c644175cada364ded2d46fba310c,82.333333,24,1,20514.95,1,182,112.103551913,312.368003565
0x8dd57fdc62bd0878f4d5c8da036e3078cacaeb95,315.666667,21,7,209068.96,12,126,163.335125,196.56468223
0x4a3a7df4c09d50a5a16c24fe7d4feaf4319985e6,17.5,16,41,1604.46,5,179,7.751014493,20.074575899
0xfd5fa3b4e5d7ada504e030c1b99ef1f328efa169,7.666667,0,4,0,3,132,0,0
0x381a62b04c1372a603bb894d07ae89058c06f7c4,75.5,11,22,2181.07,23,175,2.676159509,10.500785064
0x137947906d34d792a9b364ed73c520895941dda0,30,5,10,702.2,6,177,13.503846154,21.725972418
0x0057be07beef5d9b4beb9e2d147906e83d1915c8,75.5,15,59,212.3,38,178,1.396710526,2.78356402
0x97e41500fa93727ddfc8cf989b2793ac706e54c7,54.833333,6,16,31263.58,13,182,31.326232465,76.234131115
0x0cbe1afd31daef40e7bb1a02db7301c3f4ea2863,33.5,1,15,18,15,182,3,0
0x95279c502b180da1ba6de8143dc56eb2e6ec12f4,17.166667,3,7,538.56,10,45,2.776082474,6.467261735
0x55ede3668130e8f0295d4e5bc5d740bd4c26c48d,54,4,11,2690.52,6,180,4.243722397,7.770135602
0xaef1e5ab36d4f9f7227fb216f0107f05ce2b1967,28.333333,13,20,72.16,19,158,0.9371428571,1.508711377
0xb5c13cad0d2d6e34a643fab64c278b02561230ad,242.833333,11,2,53125.09,2,182,310.673040936,806.86895473
0xea98fe160c048b7779ff0c3c12d898967ed49cae,12.666667,2,6,157.04,9,51,0.8308994709,2.0328971
0x54fb3cf899d297dae3b2d1b4a0a8028393ec498f,305.666667,3,20,389155.75,13,182,69.011482532,155.983263721
0xca0566e01605c1f2a786bbd156101171ee86ce53,24.833333,1,11,0,9,174,0,0
0xbb93c1e560f6e7d40519d42883dbf57a655977e6,27.666667,4,9,260.87,7,163,8.1521875,9.757632184
0x314d9f555c047049d6c3880a77006091fe790b46,90.333333,62,48,975464.39,5,180,298.307152905,296.695235941
0xb2d41f3f4fdcfc517b4b66444eeab044c92dfbe1,5,3,5,3529.57,5,44,153.459565217,160.93272217
0x0ce0d1837990990c818f6b775e3c4fe2a78cd76d,402.5,8,3,1757.3,2,131,0.5186835891,0.520677837
0x9e74b0a29d0ec2e73e7a9c984d6a0447e72df76c,40.5,21,58,1554.91,50,182,5.633731884,10.178987389
0x0e10fd90a1f6bb90e7e596ae7c2d77c41c02f684,29.833333,11,19,2531.5,16,69,6.085336538,12.430045674
0x46b714a5588e1f60a7c92d1fd30c845dfd6e9608,183.833333,0,4,0,1,180,0,0
0xa1d38da3ce3ebe5081e7ad8a0ac2ab5d08541de0,65.5,11,17,4296.18,21,181,1.206792135,13.603306792
0xa6627ecd51aa4048cb6050f2a848c3516b56614a,133.166667,2,4,0,2,116,0,0
0x0863869d55874d14472c03e22775399ecec9b004,53.166667,0,2,0,2,107,0,0
0x34c756d8850d15c78d9d70d623d9b3a24db0f8a1,16.333333,0,8,0,5,110,0,0
0xc5332c1d32540ae15bee6f5862435aea94fb65d4,186.833333,3,14,123095.24,13,181,31.947895147,92.354056613
0x27e8062fe77ea70ed637f1a2886aa7e062080cb0,78.666667,16,52,161.33,40,163,0.6865106383,1.112612296
0xc19feb61c348b4faa6df4f45456a70ff3735f1f9,40.666667,1,3,740.86,4,85,3.099832636,4.304682375
0x88da3d48ccf6d83ceabeb879b778703473580574,308,1,3,0,2,118,0,0
0x9bf11cfdf01a872dab10f51e52dc9edf1dc979f8,30.166667,1,1,293.54,1,182,0.593010101,0.8490843731
0x9bebe65ac2033c3c7819a4770a9feff0b5ee8301,63,6,28,138.19,22,177,1.842533333,5.626963442
0x9f07a0272f70a10377227b9374641b1f921d2b9d,11.666667,14,10,299627.49,11,174,700.064228972,1245.556417732
0x2d8a1eedc7ab67bee77fc0da5110a7b85e74da97,54.5,2,10,57.99,12,86,0.5086842105,1.035260382
0xd6ac7fb4f6c496d15d09b254122788fc78fa5a31,47.166667,5,17,88.46,13,112,0.7898214286,1.397211497
0xbcddb71f0f1c2ca3f46cf7972a844c513d11e7f8,41.166667,1,1,0,1,178,0,0
0x9c84f71760cf7366cb454f26d9771b4c701e24bc,29.333333,9,32,15134.66,13,169,33.409845475,124.928721359
0x467b18fd724490cc357d8d9456700ae06280ea5e,77,6,10,69.76,9,176,2.18,0.496902908
0xc42ec38386c788c8bce2f63909996e5f875483da,46.333333,4,9,34.69,8,131,0.6085964912,1.6891194
0x62c07bc4d158a17613bda99f87f0dcadb047e825,2.666667,1,5,3.54,5,100,0.885,0.365
0x231ded2bd812cc648cf4b88d2574f4153c0baa5c,113.166667,7,26,70767.39,25,180,1.671999764,45.504820682
0x7ee8f38d8c34b856c831faaa6432d7602c8e5d5d,25.833333,5,22,5994.26,22,176,40.501756757,37.514140086
0x70bcdacaf9b7de83eade735e724b8433067c68b5,116.333333,0,2,0,2,129,0,0
0xa9a4514cc6f1d7f3adfd234f33e8a04e48bb3d86,111.5,17,5,48856.66,9,182,378.73379845,766.350500444
0x1450ee85e9a186cf2696f93810455f31ad37d8cd,14,0,4,0,3,113,0,0
0x6cfba969a424bac0f18d1ca674f34b8b2907bb5f,115.333333,13,29,21037.11,30,182,269.706538462,649.901149392
0xcb85ea5fe8539e66cd05833053c42a55b2d9f30e,2,2,5,2580.66,4,165,129.033,205.174490327
0x982f92a8499ae52d3fde434c57c45963c029e6ed,3.333333,1,1,0,1,84,0,0
0xe26ec0aef7d94bc11e9807438293616f21b0bdc3,35.166667,2,5,1473098.02,2,182,8322.587683616,15875.549560456
0xf65a8d44c6ec9823ff7be42b3cac3b457ae8d520,64.5,21,36,3686.8,25,178,49.157333333,141.931872252
0x8cf150c06ae8ad20f5e1934a20349f0e909201ba,132.5,3,115,715099.6,2,182,1364.69389313,2850.187821686
0xbf287e0c29266fd058d831ac72cf56183a6a8508,21,0,1,0,1,182,0,0
0xc38ec8a132c6f2dacfb81e37d5fb332a8e9cfda4,16.333333,5,6,3.88,6,132,0.4311111111,0.1099943882
0x2c0b12dc302aa941eaad86768b7c9dd717aa8e5b,32.333333,5,23,1228.97,21,150,30.72425,41.440294394
0x32c825164b92939c7286a14e3056ab5369a52b1a,374,5,22,918099.26,12,182,127.549216449,1510.308942988
0x0757985d071d03b1d8c3d8001d39dcb33cefc2ab,18.333333,1,1,0.15,1,75,0.001363636364,0.003431742925
0x2999dfdda7f3bbc3eed6128856b6f61a8361e868,42.166667,6,10,2316.3,12,182,11.244174757,9.435308251
0x1e460e177d3a77f44efc895e82fb26c1a72899b4,15,3,8,2773.32,8,179,22.01047619,45.537824255
0xd27c1e29c73f266f52502629eec48168f91c1a07,54.333333,6,27,4472.69,26,181,26.004011628,39.707124832
0x67d316b35828d9aeffef00165aea346316f568d5,13.5,0,1,0,1,164,0,0
0x5297c831c1a3d7a6f64977fd4ffeedce52915f88,24.166667,4,8,3.7,8,111,0.4625,0.1748392118
0x4c556c0d29941fb0766aa3a0a8f0a68420b9f41b,13.5,3,4,13.78,4,178,3.445,0.8982343792
0xab17e2a98f6060351ebc6b9648ed0c73cd6038fc,19.5,4,6,16695.87,6,179,119.256214286,123.590817259
0xe6c68f8780c3d960a9c765ea5f474f906832a2ff,26.333333,7,17,31.92,12,166,1.68,1.149979405
0x95fcd1e8ce742e96913a260a8d6e3dcc605f8b8b,243.333333,7,20,30285.04,18,181,7.37041616,27.279414009
0x54fd9834285f2ee66e33f783ab184f7178a837cf,63.166667,1,1,0,1,177,0,0
0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,51.5,30,27,11578.17,28,146,7.337243346,37.352540147
0x3df98cab04e5ff4443ad0bfcb6dddcba73f8cf14,88.666667,28,31,3968817.74,23,182,1083.784199891,2424.065293666
0x3d98a7ac86ccbabba95f32c5a624adcbaf4185ef,87.166667,2,4,14137.95,4,182,7.005921705,9.51124093
0xeb5aa66faf7370a6c077dc0dbfa104766a478002,228.5,12,24,40330.68,13,182,11.341586052,38.078195627
0x48b1559c0e3f514e5fb75a18d316edc4c113276c,107.833333,8,24,2038.01,33,181,1.64488297,8.049432465
0x790d655ce334a01124ffb4dcc946b57e3264b299,202.333333,2,2,7414.34,2,182,6.127553719,6.773437508
0x1fc871a2a1afffa8ac8ea65265bbe19c7b361eeb,58.833333,1,2,416769.38,2,77,1247.81251497,1013.277282881
0xdfd4e6d307fe34cb36aa390903ea2e8455f27d29,114.5,2,10,1041.17,16,144,47.325909091,120.208848058
0x693a0d539f3c80795390b68682fde1b910e4d079,270.166667,6,49,741169.22,19,182,129.011178416,369.503545481
0x2102c0364f3c19d6bda92e6ea592ca3605abea84,62.333333,13,29,82581.23,27,182,122.888735119,226.005336351
0x8444e01d2dcecb25692ca5bd2fa06ef08fc072f6,21.833333,0,8,0,5,112,0,0
0xe9629bd2cbffa2bd22e54d2e0bc11e0bc10bd2d0,275.666667,6,12,456564.09,13,182,83.742496332,178.754862831
0x4031646b37f0088ce4875ea9a91bee8489b9b29a,28.166667,1,1,28.34,1,152,0.07743169399,0.09314167176
0x2cd84c5a739c12202fe92b7ce488abf643578a3d,74.666667,12,29,188.33,24,181,1.50664,4.275693337
0xd7b76dfd0605bc677a511ebe984782b952dc8d04,161.5,0,2,0,2,109,0,0
0x014f39a54fd89c0815be95a34478367467f9632b,79.5,53,1,81354918.4,1,181,8120.063718934,25491.952309217
0x41a145aa09dd7a9bb1493e0142c1dfb21c42d47f,84.833333,1,8,6354.08,6,164,26.365477178,147.644603328
0x78267c9342b585a9ce8ea228b7391f289af51aca,173.666667,1,4,34980.05,4,170,34.294166667,101.190425799
0x91eee1e1d0b86c6f4876072296c09a4c971c2448,10.833333,4,12,10803.93,20,178,81.847954545,28.164738909
0x1b2d7885ec77987085a21828a7146baeecfac961,53.833333,9,8,438621.76,7,175,201.850786931,1058.836863935
0x58d5d56573801cc1f2c50785b327e7df04f78b98,170.666667,15,63,387.8,41,181,3.801960784,5.726004499
0xcefaf59e22bcdd20db0ef0434b5e774190e7a6e1,4.666667,1,6,6.86,6,171,3.43,0.18
0x27d94ed10479ada44dc77138af26228cf0ef383a,14.166667,0,53,0,1,0,0,0
0x97f0b799f6263fef7346546a26b639d3f0081a2b,2.333333,0,1,0,1,75,0,0
0x041ebb58db319690823589de26360b84dc8dbc17,53.833333,11,26,219.62,21,182,1.926491228,3.382550938
0x99a7ee5b8ff04ea9041ae1f2d6ed9e2f3a0582af,51,10,16,116409.35,31,75,289.575497512,730.945832691
0x854de3794280f02a36af1d1bf2ace17282031682,0.333333,1,2,0,2,0,0,0
0xeab0d7fbabf6475c8df0ae56ede379381eaa5364,1.166667,2,4,92.54,5,0,15.423333333,18.09424095
0x508f07532b102045e3098bac6234953b09de3098,0.166667,0,1,0,1,0,0,0
0x42aaf7512390fb808ad29674b3cb20dbde93e88f,0.333333,0,2,0,2,0,0,0
0x8a8eeb2914026ea1f74035d4fa82fa3867b65deb,0.166667,0,1,0,1,0,0,0
0x8056e5c0452aa218c2a165b5ec0f652eebbb8649,1.666667,0,6,0,2,29,0,0
0x07d32cc33f5907fba33f40de65dd84ee1dd73379,1.5,1,9,0.63,3,80,0.1575,0.05261891295
0xc9cab45696e3dfe91655746f53730ede872b4967,1.5,1,2,0,2,166,0,0
0x501606e51ef0ba68f2556b2825cf154d1b506d61,0.333333,0,2,0,2,0,0,0
0x194c1c38de5ccf5cddfbc22aab1159c8a887c56b,1.166667,0,1,0,1,6,0,0
0x32ffe32f257f90024f77f5254e9dea3ce4f294b4,0.5,1,3,0.2,3,52,0.2,0
0xd597388ced69d7ee29c7edbb18d66c85dd71d444,0.666667,2,3,2.6,4,63,0.4333333333,0.004714045208
0x74535dae8215ddf3ec29e1660ae4b1f25257e01e,0.5,1,2,0,3,0,0,0
0xefa0ad21987f06080a3f227dd3ac473d00177c0c,0.5,1,3,79.98,3,108,5.712857143,11.030755335
0x7fb4a6b804194f2067837ef03b29e68b6592954b,0.333333,2,1,83.18,1,41,20.795,3.935
0x026e6c7161c88d603708f6e4ca226e6d94bd04cb,0.666667,3,4,14821.07,3,0,1347.37,922.564269
0xc7b1aedc0da092493f44c3dad64f45c4eac03e96,0.833333,0,5,0,2,0,0,0
0x13daf15e66e6214a1645413f3d858d3947f5900a,2.666667,3,10,7.69,6,70,2.563333333,0.009428090416
0xc657201d455addeeba7a9078ec20fc460a2bff4c,2,0,1,0,1,12,0,0
0x2498440dbce176191c81a0b78bf05210622873a9,1.166667,2,2,0,1,6,0,0
0x81692b8515c2d40ef58c8e922fb8024557f722ff,3.166667,2,3,966.03,4,42,69.002142857,55.282908645
0x9d2dbff878a3b9cbcc12c0cd4c20dacb4bb6ba8f,3,6,7,8090.21,8,172,337.092083333,535.002531995
0x5f9ed27304d09f536380f94b72a64f493b5d38fb,1.5,6,8,50.65,7,50,2.5325,1.615409778
0x739127a59cff9654b5eebbbba909be4c18ccf11b,0.333333,1,2,21.22,2,0,21.22,0
0x9ce9f89896358e39783576b8fc77c2fcc70e2aa5,2.166667,2,5,245.17,5,12,22.288181818,22.875814469
0xdb6cba48b0bb9b11ac8d15811b0ad09eb2a4c338,0.5,1,3,2.46,3,0,1.23,0.01
0xf862205f5290345f26579f5b8398f266613ee6ca,1.333333,1,3,100.09,4,3,100.09,0
0x3f852cc8c3beacdeb0ff9681cce2a9b887c96efa,0.5,0,3,0,1,46,0,0
0x730a845b57c6c06a779fb2694983e9c972a96295,0.833333,1,2,0,2,32,0,0
0x903656621397fc7e21707950f5ae7807a068a820,0.833333,1,2,0,2,33,0,0
0x882356136fe73800c3f795e0bbdbf5334bee02ab,0.333333,1,2,2.99,2,4,2.99,0
0xf6598a468ca9e8b7b7b41ed5d35a8319756ff0bb,1,1,3,127.7,2,22,31.925,17.982489399
0x8ba3dd5e3e984902cee695f10e93b212f35ccae7,0.166667,1,1,1346.41,1,0,1346.41,0
0xe5f764c69d5782be3324571e124b48a52592e942,1.166667,1,2,43.16,2,99,10.79,8.83165613
0x20e7e5b3acdd276c52724e590d67f621e68fe81b,0.666667,1,1,0.05,1,71,0.0125,0.02165063509
0x71abaeceae414acb1eda7c74cd415b794a2f1adf,0.5,0,2,0,2,7,0,0
0x7681bb8e24713438aeea239e31fff0285e3f39fb,0.5,1,1,1129.07,1,4,376.356666667,369.741422649
0x8d7606182bba1398ee624cc98668f9f4fe826fd7,3.5,1,3,112.79,3,55,5.936315789,0.02905720788
0x3a51b022ca053efd1b7f8622f094068bee713560,2.166667,2,5,986.01,4,132,54.778333333,85.232722541
0x1113d14ddb4ea9c2f53995cb02fa36390a3ced7f,0.5,2,3,0.52,2,34,0.52,0
0xe222289afc6d06912cc4930d10d13883a765fed0,3.666667,2,2,11486.28,1,166,820.448571429,379.882557413
0x6f54bd501c274a8cfbb2e0f5e0a02e3c5fb60979,0.5,1,3,0,2,114,0,0
0x72f4040cb6cb1fb4c200aee9dd103b7fc8de07fb,1.166667,1,3,19.15,2,136,3.83,4.255843042
0xd03075b81a121947f8c56913e6609115fe53433e,0.166667,0,1,0,1,0,0,0
0x8812d532acaf8d7c5163c5f271ad8d3c4f6c5dc4,0.333333,1,2,10.98,2,0,10.98,0
0x682d154b51a281c0e2d271085ae074443696ff2b,0.333333,0,2,0,2,0,0,0
0xa0ecb34eba3526fdcc747708dc0070361feaec15,1.666667,0,10,0,1,0,0,0
0xf645b6d287d749ee4458a7d128a9d36b753cdb9e,0.833333,2,4,1.12,4,0,0.14,0.1109053651
0x1fdd0ccc3b9fdb03ac66df277e7070e6f08da4ec,0.5,0,2,0,2,2,0,0
0xaf246c6e6fd5c621edcef374a94cb3f23ab94c2c,0.666667,1,2,0,2,34,0,0
0x3a037d9033e609f0e20291c3dd18711ecd32c9cd,0.833333,2,3,106.41,3,46,21.282,6.949605456
0xeeaf3082ada5ca6e921291a4ea40ec9d16416859,1.5,1,1,2.89,1,121,0.3211111111,0.1089795541
0x3960970a9d7667e75a59a704c97d6b7314d32cac,1.666667,0,2,0,3,99,0,0
0x86b3176126b51560bb9d6c1dff8e9c4bfb264c52,0.666667,1,1,3907.73,1,118,976.9325,0.8968939458
0x064638b36958a1acf741911474027cb30451755d,0.166667,1,1,100.1,1,0,100.1,0
0x6af01ced4325f7d6d87c020949e6b39c8492529b,1.333333,2,2,0.18,2,53,0.01,2.069605721e-10
0xbb60c8dff05567f53f48417ee1c92cf5786684bc,2.833333,2,2,24.22,3,39,1.863076923,1.443432792
0xcb1d63c397fd2484fa88086f651d124c8d7eba57,0.166667,1,1,830.49,1,0,830.49,0
0x9342338da718e245d8ace8f66f346f7635e94dee,0.666667,1,2,0,2,40,0,0
0xc4af56b524a08a87ed970ddaf9eaf1f15b393fc8,1.5,1,2,13.45,2,65,13.45,0
0xa48d623b603c7fe482bca3cfc2da006cc52e61eb,0.833333,2,2,173.47,2,27,17.347,6.802258522
0x4ff09927441cd6bd995d33e539ef601c659928eb,1.5,3,5,13.91,3,0,4.636666667,0.009428090416
0x0ae6903f8915f5c89afe4aad3b5ed3bf3f13c2ff,1.166667,1,2,4.85,2,128,0.8083333333,0.8611313618
0x50fe98ec9e37f22c5de5bc6cdeb5433073e121e2,0.333333,1,2,31.87,2,0,31.87,0
0x0bae73703539def095c483fe70d835611c9f20c3,1.5,3,6,38.98,5,78,2.43625,0.9886978494
0x06e504f1bcc1e67b579bfddf6c7831d8b72f20d1,0.666667,0,3,0,3,9,0,0
0x51f798ff43498d471794825381412ee1fea0617b,1,2,2,8031.11,1,67,1338.518333333,1519.333961526
0x801099dfd44aabf09dc7ffc2c112ea2a2064e0f4,0.666667,1,1,125.31,1,52,31.3275,21.991620421
0xe4e0422df5004ea36398abc94009fbe249058ec6,0.666667,1,2,0,2,32,0,0
0x264670bfcf9dd0a5f4d9e98b27dead6550956251,0.5,0,2,0,1,29,0,0
0x9162f1d623c155bc956dd53448e28fd08c94feae,1.166667,2,4,4.25,4,62,1.0625,0.01785357107
0x0896b062e63359ebeb13eaa75898bd37dde21ec7,0.666667,1,3,1.1,2,1,0.55,0.38
0xd00fd67760e58de9649af73ffbec1c9098fd10eb,0.666667,0,1,0,1,19,0,0
0xb5035f1b7ecfdbb85a7b508174b352d6f595907b,1.666667,5,2,2135.68,2,88,33.89968254,32.643398417
0xea76aef14b06510728b87a89b7cc3e359cc1512f,0.833333,3,4,47.93,3,106,4.793,1.946961992
0x81252adc99d9c03ebf55b32b476ff8e3c0b1f1de,0.166667,1,1,99.85,1,0,99.85,0
0x6e76d491b16c9a8fbca4a50ed5639f40abcfdcc4,0.166667,0,1,0,1,0,0,0
0xb323fef4e111dbb82039cc12237ba52599c1ba8e,0.666667,1,2,0,2,42,0,0
0x12314d70ef5c33f5dde8e052cb0a973b9ff5b56b,1,1,4,634.96,5,1,317.48,1.4
0xfc6e314096d7c0a2e4d2fa004067dc00f802d7f5,0.5,2,3,4.99,3,0,1.2475,0.004330127019
0xeea934acdcc97d897dcdb26bd4c3b2ce0326fd7a,1,2,4,1014.96,4,1,144.994285714,85.423095548
0x85666a34ef50269aff36a2adbff6affc6b925879,1,0,1,0,1,6,0,0
0xa8dd4413c379a6b365360050d40c922131f7c5d8,0.666667,1,2,0,2,39,0,0
0x95c1b0f3431c9dab6a8e09aaa9e814ef7d5efb4d,0.5,1,1,109.27,1,89,36.423333333,11.501264665
0x686bf7d2ca937c50648e0af51b4fb706e1ed484d,0.666667,0,1,0,1,90,0,0
0x6abc5321dc15feebd3ee859f4b0a77ebdcb3d7dc,0.166667,1,1,0,1,0,0,0
0xf3a952a7b661ad72b6ee04711a7d701dc425031d,0.333333,0,2,0,2,0,0,0
0x55488e38999f125dfc4210ab286474a5d9cbcdb1,0.666667,4,4,110.06,4,0,13.7575,0.04815340071
0x3250da62c2ae9ea4d1d84ee1daf85f15c77b4e3f,0.666667,1,2,0,2,40,0,0
0x648f4fb07703d2472e1e3ad29ef35afbd4fbf0f5,0.5,0,2,0,3,3,0,0
0x8643bb390e6aedf37c9a0d737403957514760bf4,0.5,1,1,133,1,0,44.333333333,61.283144683
0x1694566e01828bec47b4368439dc13605a1e6cce,1,2,4,1.08,4,0,0.12,0.1154700538
0xb9fd5c23de0d6e06ecd1d6cc0016490248fa0443,0.5,2,3,162.97,2,106,81.485,47.345
0xd8aab83688a0097e03373c2053037fad3e2e6ac1,0.666667,1,1,2207.56,1,121,551.89,438.042039649
0xf0aaca0db722efe14f443a12f7b41e46eb0206ec,0.5,1,3,2.52,3,0,1.26,0
0xcdaef4288f58c4013482df6b45c70d6e278b4d76,3.333333,0,11,0,3,36,0,0
0xdafdcfcfb570a6a5fc3c2899600550a89c560f80,0.333333,1,2,29.7,2,0,29.7,0
0xb08e6ab9000d980ecac9241eeba8f262a1e694c7,0.333333,1,2,483.95,2,0,483.95,0
0xf4eb1f5b003bbfaa3f0d7da3ab07efa550a43515,4,0,1,0,1,171,0,0
0xfb6846db8805f4dfe9a566c9e0ae2efb3e41c453,0.666667,1,2,132.83,2,12,66.415,34.925
0x710a1eb58d875c18bc45c82e053168d0256818bd,0.5,1,1,549.96,1,22,183.32,84.928113524
0x9a13049e2b6b7a7153b47627ba004013c952c884,2.333333,2,4,4.61,3,154,0.6585714286,0.3337419264
0x82ea59cc216d281ed165aa43b87bea046877eb12,1.666667,2,3,103.93,2,169,34.643333333,24.514998584
0xf568b9c00b3803d531102ac3699d75ada417d474,2.666667,6,8,1401.4,8,179,37.875675676,51.06458526
0x2a85770140514d2f19211f30a3558d5460aa7ab6,0.5,2,2,1.43,2,53,0.4766666667,0.004714045208
0xb76f65c1f98762c84596af062597f6173a9bd2ad,1,0,2,0,2,1,0,0
0x04e9411bb4cb7e651fcf081da45ec948a32ef4a4,1,1,1,0,1,1,0,0
0xc86724db966f2d93ce64e439f7b4f2da83c3f1c8,0.666667,1,2,0,2,32,0,0
0xba7752e45a621484abcbb22f16f46c5e49f88eb2,0.833333,0,3,0,3,7,0,0
0x5d3c3cdfee3b29a0f6fcb229106a772a8220979c,1.333333,1,1,373.77,1,80,46.72125,34.597461409
0x8ba77ff8664aeb8522f905083956cd717f172a45,1.166667,1,2,0,2,8,0,0
0xdc9d9c5b301a164faff660aa6e2b4928aa394784,1.333333,2,4,9.13,4,28,0.6521428571,1.241261907
0xecaa206856a6f1df18d9e3d845195cde477a00bb,0.833333,1,2,0,2,39,0,0
0x55722050fab5e741cc4c8429e9734baf3685fd45,0.5,0,2,0,2,0,0,0
0xc98ab9bb687af2a8be2e4d3032a0c90d41e39f9b,0.333333,1,2,42.08,2,0,42.08,0
0x2807fd7a4d2df510ba8f8325d070592e824106bb,0.333333,0,2,0,2,0,0,0
0x80b576bf0e40468cdfa77aa5745b4f8fd5258523,0.5,0,1,0,1,0,0,0
0x94a1f694c2370ad488e34bf354b9022685774e36,0.333333,0,2,0,2,11,0,0
0xf2f8d8b294c1ec85f8d9aaa25f2cb129571bcca5,0.666667,1,2,0,2,16,0,0
0x85fc7bc13e279c171636e318a5d8a0894638c7db,1.333333,5,4,251.26,6,48,11.964761905,9.838759416
0x938e0cc69dafa9eb7787e168a746e54e9ebc0be3,0.666667,1,2,0,2,35,0,0
0x9846f9135880c85bd1f2944f7eccdf967794823e,1.666667,1,1,151.26,1,100,15.126,9.024003768
0xff0d131a51d638663d0dbb43779a79e5a53f2883,1.333333,1,1,26083.75,1,110,3260.46875,4216.402105342
0xdf16216573d35e024ba46f90f10dc116f5ed0c7b,1.333333,1,1,1447.21,1,108,180.90125,51.978131565
0xa289a57dac810023964a2c88c9a3af386172cabc,1.333333,1,1,0,1,118,0,0
0x042fcaf0841c312ff9e7ef8bada4711d4040dbb5,0.166667,1,1,9.91,1,0,9.91,0
0x8e3077bf8085962677aac35ef3fce4fdd2724123,1.833333,1,1,0,1,13,0,0
0x08721bc5551acc501a298963154fb74ecc6234e6,1.666667,2,4,310.86,3,0,22.204285714,12.141302421
0xd76b8369e4ebd1cfd2dbd36ad43e713495af08a5,0.333333,1,2,10.95,2,0,10.95,0
0x13e97c6f2a93779cdaab1059c507e72bac1a312d,0.333333,1,2,17.58,2,0,17.58,0
0x2b3f857ecbefb1585e4a9ef7590d667b3f3f24c4,0.833333,1,1,4327.77,1,164,865.554,353.577078194
0x9451b803d89c80377bb3f91e534f0d752ec55b1c,0.666667,1,1,351.38,1,137,87.845,70.943893853
